date,bug_id,degree,depth,severity,votes,comment_count
13,0,0,0,3,0,5
21,4,0,0,3,0,3
33,17,3,2,3,1,54
35,36,0,0,3,0,2
50,25,6,3,3,2,12
67,88,11,3,3,4,79
69,100,0,0,3,0,10
83,18,0,0,3,0,3
107,148,4,3,3,0,27
135,147,7,2,4,0,94
138,157,0,0,3,1,2
149,239,2,3,3,0,6
151,221,1,1,3,0,5
153,204,1,4,3,0,3
178,271,2,3,5,0,4
201,297,2,2,3,0,78
213,296,3,6,3,0,13
227,380,7,6,3,0,38
231,404,0,0,4,0,3
245,286,0,0,4,0,3
263,398,14,6,2,5,25
276,424,10,7,3,0,58
282,378,4,3,3,0,13
294,391,0,0,3,0,4
308,465,9,5,5,3,7
327,453,2,6,3,0,3
331,540,4,6,3,0,26
351,350,1,2,5,0,16
353,309,1,1,3,0,3
377,570,0,0,3,0,2
386,396,2,1,3,0,8
388,479,0,0,3,0,4
391,382,0,0,4,1,3
394,495,0,0,3,0,13
401,406,0,0,3,0,3
419,625,2,5,3,1,3
434,632,2,2,3,0,12
444,520,2,6,5,0,24
446,600,0,0,3,0,5
449,449,0,0,3,0,2
456,190,3,6,3,0,28
466,626,2,4,3,0,27
485,669,1,4,3,0,8
504,187,3,3,5,0,5
525,330,4,7,3,0,27
538,168,4,3,3,0,34
540,325,0,0,3,0,2
558,397,4,2,3,3,118
595,587,2,2,3,1,17
628,694,5,3,3,2,10
640,811,1,2,3,0,10
667,777,4,5,3,0,20
669,513,0,0,5,0,6
693,713,23,4,3,1,87
710,813,2,3,3,0,4
716,679,0,0,3,0,7
727,260,6,3,3,0,33
752,567,12,7,3,3,66
759,922,6,3,3,0,24
779,950,4,7,3,0,3
781,222,1,1,3,0,3
799,741,4,5,3,7,1
805,744,0,0,3,0,12
816,1008,0,0,3,0,10
840,808,3,6,3,0,13
863,682,0,0,3,2,26
876,523,6,3,3,0,26
898,980,2,1,3,0,7
933,1024,3,4,3,0,15
947,1012,0,0,3,1,3
958,1138,5,3,3,0,13
970,1042,0,0,3,0,7
995,1061,1,5,3,0,6
1001,974,0,0,3,1,18
1012,1140,1,2,3,1,6
1014,1080,0,0,3,0,3
1035,1109,2,7,3,0,7
1044,1168,2,2,5,0,4
1067,1014,3,5,3,2,22
1070,926,2,1,3,0,11
1088,367,1,1,3,0,27
1091,698,0,0,3,0,2
1102,1106,1,1,3,0,3
1109,887,1,1,3,0,4
1116,1053,0,0,3,0,13
1118,1015,0,0,3,0,35
