date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,3,0,0,4,0,5
15,5,1,1,3,2,2
17,22,0,0,4,0,2
21,17,2,1,3,1,54
26,8,0,0,1,0,8
30,30,0,0,3,0,7
32,46,0,0,3,0,2
34,25,5,2,3,2,12
48,23,1,1,3,0,7
52,41,1,1,5,0,2
66,74,2,4,3,2,9
67,88,22,2,3,4,79
73,85,8,2,3,0,28
74,83,5,2,3,0,5
76,68,0,0,5,0,2
77,72,3,4,3,0,9
95,137,2,2,3,1,54
97,93,1,5,3,0,4
103,159,0,0,3,0,1
107,160,4,4,3,0,12
112,71,2,4,3,0,8
113,163,2,3,2,10,30
115,189,0,0,3,0,2
120,161,1,1,3,0,54
125,218,2,3,3,0,9
141,156,1,2,3,0,5
142,241,1,2,3,0,2
146,231,3,1,5,0,17
147,138,4,3,3,0,64
165,236,3,3,3,26,15
172,148,1,1,3,0,27
175,271,2,1,5,0,4
187,254,0,0,3,0,4
199,289,1,6,3,0,6
209,147,7,2,4,0,94
215,122,4,2,3,0,13
217,330,1,3,3,0,27
232,328,2,3,3,0,4
233,367,2,5,3,0,27
240,372,1,5,3,0,2
243,403,4,4,3,1,2
256,398,11,2,2,5,25
261,413,5,2,3,22,122
263,439,1,4,4,0,4
287,414,2,2,3,8,11
291,378,0,0,3,0,13
294,498,1,2,3,0,8
297,306,6,3,3,0,6
304,496,11,4,3,4,65
312,520,5,8,5,0,24
314,484,2,8,3,1,7
318,263,0,0,3,0,6
321,454,0,0,3,0,13
329,500,0,0,5,0,5
332,494,2,3,5,0,7
338,450,14,7,3,1,71
346,575,1,4,3,1,2
355,411,0,0,3,0,6
357,567,3,1,3,3,66
367,297,4,3,3,0,78
379,441,1,7,3,1,6
392,453,3,3,3,0,3
413,580,6,8,3,35,20
417,397,6,2,3,3,118
419,455,2,2,5,0,3
427,623,3,2,3,0,51
433,597,9,3,3,4,139
434,396,0,0,3,0,8
438,663,2,4,3,0,9
445,151,1,5,3,1,36
459,662,4,2,3,0,64
461,683,0,0,3,0,3
463,658,4,5,3,0,3
469,626,2,1,3,0,27
470,523,4,4,3,0,26
471,452,1,4,3,0,2
474,554,4,4,3,0,4
476,556,4,4,3,0,33
487,666,1,2,3,0,3
490,661,1,1,3,0,2
498,717,4,3,3,1,3
500,675,2,4,3,0,9
507,475,0,0,4,0,9
517,621,1,2,3,4,1
519,656,0,0,3,1,1
534,508,1,4,4,0,4
537,741,4,4,3,7,1
540,759,1,4,3,0,14
542,761,8,2,3,1,21
550,777,5,4,3,0,20
560,380,8,6,3,0,38
571,743,3,4,3,2,23
572,715,11,3,3,0,94
574,731,2,3,3,0,9
584,421,12,3,3,1,92
587,813,6,3,3,0,4
590,457,14,3,3,3,74
600,379,1,5,3,0,12
610,560,2,2,3,0,2
616,641,0,0,3,2,8
620,835,4,3,3,0,9
633,436,3,2,5,0,6
636,868,2,4,3,0,12
640,797,1,2,3,0,8
642,861,1,4,3,0,3
653,713,6,1,3,1,87
654,882,7,4,4,22,41
657,808,2,3,3,0,13
673,588,2,1,3,2,32
677,587,7,2,3,1,17
689,907,2,3,3,0,6
691,361,0,0,3,0,2
693,417,7,3,3,53,1
699,949,3,4,3,0,15
704,699,0,0,3,0,28
713,884,2,1,3,0,3
716,954,0,0,3,0,18
729,963,2,1,3,0,14
731,950,2,4,3,0,3
732,978,0,0,3,0,12
737,897,0,0,3,0,4
742,470,5,3,5,0,23
754,632,1,1,3,0,12
756,973,2,3,3,0,2
757,630,4,3,3,3,338
767,298,0,0,3,0,3
769,993,0,0,3,0,1
778,911,0,0,3,0,25
789,1008,2,4,3,0,10
790,1000,23,4,4,0,95
801,509,1,2,3,0,4
804,1020,3,4,3,0,2
806,742,1,4,3,0,5
814,1017,5,4,3,0,56
815,967,8,3,6,1,65
824,1024,6,4,3,0,15
828,465,8,3,5,3,7
835,1028,20,4,3,0,118
843,1007,6,3,3,0,5
845,561,7,2,3,1,7
846,270,3,3,3,1,18
847,983,1,3,3,0,4
857,1029,13,3,3,1,106
865,1065,3,3,3,0,21
873,469,7,3,3,0,110
875,558,3,4,3,7,16
883,939,0,0,3,1,24
888,1078,12,4,3,5,8
892,1091,5,4,3,0,59
898,355,2,3,3,0,2
907,1097,2,3,3,0,6
910,1081,2,3,3,0,11
912,1119,2,3,3,0,16
916,1109,4,4,3,0,7
927,1095,11,3,3,0,5
929,1089,6,3,3,1,4
938,1090,4,3,3,0,21
942,1067,2,3,3,1,4
944,1048,1,3,3,0,4
949,1144,2,3,4,0,11
955,1138,3,3,3,0,13
957,1156,0,0,3,0,3
960,1094,3,3,3,0,5
966,1161,0,0,4,0,9
971,1162,0,0,3,0,27
972,1082,3,3,3,0,12
974,1168,0,0,5,0,4
981,1145,8,3,3,0,15
984,1147,5,3,3,0,2
990,1163,4,3,3,0,11
994,1079,1,1,3,0,13
1000,1184,2,1,3,0,43
1007,1186,0,0,3,0,5
1018,1150,1,3,2,0,3
1025,1146,1,3,2,0,4
1029,1191,13,3,3,16,12
1038,1183,2,3,3,0,1
1040,1152,9,4,3,0,43
1044,774,8,3,3,0,13
1045,1201,1,2,3,0,7
1047,387,1,3,4,0,2
1050,1167,2,2,5,0,3
1068,458,4,3,3,0,33
1070,1215,3,3,3,0,17
1076,867,2,1,3,0,2
1080,1002,5,3,3,0,76
1087,424,11,3,3,0,58
1088,1219,1,1,3,0,1
1094,1242,0,0,3,0,3
1101,1238,1,1,3,0,9
1103,966,5,3,3,1,40
1111,896,1,1,2,0,26
1112,1218,1,1,3,0,8
1119,1199,1,2,3,0,7
1120,1236,2,1,3,0,4
1131,1235,10,3,3,0,2
1132,1158,1,1,3,4,17
1143,1202,5,3,3,0,63
1153,1227,6,3,3,1,75
1154,1261,8,3,5,0,39
1166,1267,3,3,3,0,12
1168,1206,1,3,3,0,2
1170,1275,5,3,3,3,3
1177,1269,0,0,3,0,30
1178,1280,0,0,3,1,7
1180,1270,2,4,3,0,15
1191,1208,4,2,3,0,67
1202,654,2,1,3,0,8
1205,1283,0,0,3,0,50
1209,887,0,0,3,0,4
1214,1254,1,1,3,0,17
1218,1295,2,1,3,0,6
1222,879,2,2,3,0,4
1235,1299,7,3,3,0,8
1244,348,1,2,3,0,5
1262,1122,2,5,3,1,10
1263,602,4,3,4,1,6
1272,565,1,1,3,0,2
1274,1315,4,4,3,9,14
1285,793,3,2,3,0,3
1288,1031,1,1,3,0,50
1291,1317,1,1,3,0,26
1295,828,4,3,3,0,8
1302,856,1,3,3,0,2
1304,1062,2,3,3,1,18
1313,1355,12,3,3,0,62
1318,1343,6,3,3,0,13
1322,1311,3,3,3,0,9
1329,1329,1,1,3,0,48
1333,1339,1,1,3,0,23
1341,1368,3,4,3,0,20
1345,1357,2,4,4,0,10
1352,1377,2,4,3,0,39
1355,1379,2,4,3,0,1
1363,1359,3,4,3,0,30
1369,1190,0,0,3,2,5
1374,1124,7,3,3,0,69
1378,1088,3,3,3,0,2
1386,1400,5,3,3,1,13
1391,1326,0,0,3,1,15
1402,1380,2,3,3,0,2
1413,1309,3,1,3,0,62
1415,1412,0,0,3,0,14
1418,1391,2,3,3,0,34
1422,1397,3,3,3,0,22
1431,334,4,3,3,0,25
1434,1411,1,4,2,0,4
1437,1378,7,3,3,0,1
1441,1169,1,4,3,0,4
1448,1196,2,1,3,6,38
1453,1035,0,0,3,0,2
1455,1214,1,3,3,0,2
1461,980,9,3,3,0,7
1465,952,2,3,3,0,4
1468,982,3,3,3,0,8
1471,1376,3,3,3,0,8
1475,1092,8,3,3,1,25
1479,1263,1,3,3,0,13
1481,1335,5,3,3,2,10
1489,1395,2,2,3,0,5
1499,1108,1,1,3,0,12
1505,1314,2,1,3,0,35
1512,1449,15,4,3,1,18
1520,1361,3,3,3,0,1
1526,1307,7,1,3,5,58
1535,1415,6,8,3,0,14
1538,1358,2,8,3,0,7
1540,1179,3,1,4,0,7
1543,1443,0,0,3,0,5
1549,1252,12,7,3,0,73
1556,1058,1,1,3,0,9
1558,1438,1,3,3,0,4
1560,1149,2,2,3,8,25
1564,1451,2,3,3,0,5
1565,1469,6,3,3,0,20
1572,1447,3,3,3,0,7
1573,1404,3,3,3,0,43
1574,1477,1,3,3,0,3
1577,1473,0,0,3,0,6
1581,1442,0,0,3,0,5
1584,916,0,0,3,0,20
1587,1481,3,3,3,0,8
1605,1318,1,3,3,2,5
1608,1489,2,3,3,0,12
1612,422,0,0,4,0,7
1626,1182,3,1,3,0,9
1629,694,1,1,3,2,10
1640,1495,17,3,3,0,56
1641,1493,3,3,3,4,25
1649,1500,11,4,3,0,6
1656,1127,12,2,3,11,3
1657,1060,0,0,3,0,7
1661,1352,3,3,3,0,6
1663,1501,1,1,3,0,2
1665,700,0,0,3,0,9
1666,1278,0,0,3,0,4
1675,529,1,3,3,0,10
1677,1503,2,2,3,0,28
1682,915,1,1,3,0,113
1685,1509,0,0,3,0,26
1688,1453,0,0,3,0,6
1693,1365,3,6,3,0,49
1696,698,2,5,3,0,2
1708,1513,3,4,3,6,2
1711,1056,0,0,3,2,14
1715,1515,6,2,3,0,22
1720,1516,0,0,5,0,4
1722,1465,1,2,3,0,3
1725,401,3,2,3,0,11
1727,1193,2,2,3,0,13
1730,1289,6,2,3,2,4
1735,1172,2,1,3,0,2
1738,555,2,2,3,0,5
1741,1539,1,3,3,0,4
1747,1528,7,4,3,0,12
1754,825,2,2,3,0,22
1756,1546,0,0,3,0,3
1761,1549,6,3,3,0,5
1772,1555,0,0,3,0,7
