date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,1,0,0,3,0,9
13,12,1,2,3,0,6
21,17,2,1,3,1,54
22,8,0,0,1,0,8
25,11,0,0,4,0,9
32,25,5,2,3,2,12
36,60,3,2,3,0,5
38,30,2,2,3,0,7
45,65,4,2,3,0,13
49,73,0,0,3,0,4
51,66,2,2,3,6,4
52,64,3,1,3,0,8
64,88,49,4,3,4,79
65,71,0,0,3,0,8
66,86,1,3,4,0,3
68,105,1,1,3,0,6
70,113,1,2,5,0,6
75,97,1,1,3,0,7
79,125,0,0,3,0,23
81,96,0,0,5,0,6
82,122,2,2,3,0,13
83,114,0,0,3,0,4
90,140,4,3,3,0,110
101,142,2,3,3,31,7
109,161,3,3,3,0,54
112,137,4,2,3,1,54
113,156,1,3,3,0,5
125,153,3,2,5,0,6
127,167,1,2,4,0,7
129,160,4,3,3,0,12
132,218,1,2,3,0,9
136,151,2,3,3,1,36
140,141,0,0,3,1,11
142,220,1,2,3,0,8
146,248,4,3,3,0,17
152,197,0,0,3,1,6
155,236,2,2,3,26,15
166,260,0,0,3,0,33
167,262,3,3,3,3,17
170,247,5,2,3,0,2
176,278,3,3,3,2,7
182,296,6,2,3,0,13
185,275,6,2,3,0,1
190,182,3,2,3,0,56
198,257,3,3,4,2,5
200,344,1,3,3,0,9
204,354,3,4,3,0,6
207,339,1,1,3,0,28
211,251,0,0,3,0,24
212,129,1,1,3,0,11
215,343,1,1,4,0,28
216,378,1,2,3,0,13
217,123,1,2,3,0,9
218,315,2,2,3,1,6
228,355,2,2,3,0,2
234,256,0,0,3,0,2
239,416,3,3,3,0,68
243,398,19,4,2,5,25
245,380,6,2,3,0,38
251,418,1,3,5,0,4
253,318,2,2,3,0,2
255,297,8,3,3,0,78
263,413,8,1,3,22,122
265,338,2,2,3,5,5
267,321,0,0,3,0,127
269,457,13,3,3,3,74
275,455,0,0,5,0,3
277,364,0,0,4,0,2
279,453,4,3,3,0,3
280,414,4,3,3,8,11
284,470,4,3,5,0,23
287,494,3,3,5,0,7
290,419,3,1,3,1,5
291,465,7,3,5,3,7
294,496,14,3,3,4,65
300,472,1,1,5,0,7
