date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,12,1,1,3,0,6
12,1,1,1,3,0,9
14,11,0,0,4,0,9
16,14,0,0,3,0,2
18,22,1,1,4,0,2
20,26,0,0,3,0,2
24,28,0,0,3,0,10
28,40,1,1,3,0,2
29,25,2,1,3,2,12
31,19,0,0,3,1,7
32,23,1,1,3,0,7
34,56,1,1,5,0,14
36,42,0,0,3,0,3
41,39,1,1,4,1,3
45,63,5,1,3,0,59
48,64,0,0,3,0,8
49,41,1,1,5,0,2
55,85,2,2,3,0,28
58,67,0,0,4,0,4
63,74,1,1,3,2,9
65,98,3,1,3,0,10
69,73,2,1,3,0,4
71,106,1,3,3,0,5
72,83,2,2,3,0,5
73,84,3,1,3,1,24
75,123,0,0,3,0,9
78,96,1,2,5,0,6
80,93,0,0,3,0,4
81,104,1,1,4,2,12
83,122,1,1,3,0,13
88,129,2,2,3,0,11
89,141,0,0,3,1,11
90,136,0,0,3,0,3
91,137,5,2,3,1,54
92,133,0,0,3,0,2
99,147,1,1,4,0,94
100,160,4,2,3,0,12
101,148,1,2,3,0,27
103,153,1,1,5,0,6
106,185,2,2,3,0,11
111,142,3,2,3,31,7
114,183,3,2,3,0,3
115,91,0,0,4,0,4
116,181,5,3,3,1,41
117,126,2,2,2,0,2
121,169,10,2,3,5,16
122,191,0,0,3,0,2
125,208,0,0,6,0,13
128,168,1,1,3,0,34
129,224,5,4,3,0,28
130,171,6,2,3,0,54
131,219,1,2,3,0,3
134,218,4,3,3,0,9
135,231,4,3,5,0,17
136,167,0,0,4,0,7
137,223,4,1,5,0,66
138,221,1,2,3,0,5
139,125,1,2,3,0,23
141,86,0,0,4,0,3
144,217,2,2,3,0,5
148,249,1,3,5,0,3
152,209,0,0,5,0,6
156,247,0,0,3,0,2
157,186,1,1,3,0,16
158,236,2,1,3,26,15
161,263,0,0,3,0,6
