date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,3,0,0,4,0,5
21,17,2,1,3,1,54
22,8,0,0,1,0,8
26,30,0,0,3,0,7
34,25,5,3,3,2,12
38,60,2,3,3,0,5
45,64,0,0,3,0,8
46,41,3,1,5,0,2
54,63,5,1,3,0,59
55,65,1,1,3,0,13
69,84,4,1,3,1,24
74,71,5,1,3,0,8
76,83,5,2,3,0,5
79,98,6,2,3,0,10
80,72,4,2,3,0,9
90,137,9,2,3,1,54
99,140,14,4,3,0,110
104,156,1,3,3,0,5
106,170,1,1,3,0,54
117,171,1,1,3,0,54
119,168,6,2,3,0,34
131,148,1,1,3,0,27
138,169,12,2,3,5,16
144,181,0,0,3,1,41
147,223,2,3,5,0,66
156,208,3,2,6,0,13
166,231,4,1,5,0,17
167,260,5,2,3,0,33
176,186,4,4,3,0,16
185,207,0,0,3,0,5
186,297,3,4,3,0,78
191,296,2,2,3,0,13
197,147,8,2,4,0,94
198,251,6,4,3,0,24
202,185,0,0,3,0,11
204,306,6,4,3,0,6
227,334,3,2,3,0,25
240,380,1,1,3,0,38
243,398,12,5,2,5,25
251,424,10,4,3,0,58
255,436,0,0,5,0,6
267,413,5,2,3,22,122
273,457,12,5,3,3,74
279,450,2,2,3,1,71
285,472,5,3,5,0,7
287,441,0,0,3,1,6
294,496,13,4,3,4,65
299,465,7,2,5,3,7
314,494,2,3,5,0,7
317,446,3,3,3,0,19
321,523,7,4,3,0,26
325,520,5,2,5,0,24
326,510,6,3,3,0,8
337,561,0,0,3,1,7
342,470,3,3,5,0,23
346,218,3,2,3,0,9
357,567,3,1,3,3,66
359,180,6,2,3,4,18
373,597,2,1,3,4,139
377,593,8,2,4,0,19
392,602,1,2,4,1,6
397,587,3,3,3,1,17
400,626,2,4,3,0,27
408,623,3,1,3,0,51
412,378,4,2,3,0,13
423,610,0,0,3,0,3
432,580,5,1,3,35,20
434,662,5,4,3,0,64
449,621,2,1,3,4,1
456,394,1,1,3,0,17
462,666,4,5,3,0,3
466,682,0,0,3,2,26
483,694,6,1,3,2,10
484,609,1,1,3,0,37
494,704,0,0,3,2,60
504,726,0,0,3,0,6
510,588,3,5,3,2,32
516,715,1,1,3,0,94
522,752,5,3,3,0,20
525,630,5,4,3,3,338
530,761,6,3,3,1,21
539,669,0,0,3,0,8
545,774,1,3,3,0,13
555,469,3,3,3,0,110
567,632,0,0,3,0,12
571,477,1,2,5,0,6
572,818,2,2,3,0,7
577,821,6,4,5,0,4
603,820,3,2,3,0,10
606,667,0,0,5,0,3
620,293,1,2,3,0,3
638,882,4,4,4,22,41
653,724,3,2,3,0,1
655,216,1,1,4,0,2
661,862,5,2,3,0,3
663,896,3,2,2,0,26
667,858,0,0,3,0,2
690,224,2,1,3,0,28
693,570,0,0,3,0,2
696,922,4,6,3,0,24
704,935,2,1,3,3,139
727,625,1,1,3,1,3
733,980,1,1,3,0,7
740,579,2,6,3,9,43
742,967,1,2,6,1,65
755,966,2,2,3,1,40
765,852,2,2,3,0,15
777,1000,8,3,4,0,95
778,484,2,1,3,1,7
782,848,3,3,3,0,16
798,954,2,3,3,0,18
801,851,3,2,3,0,7
806,1011,6,6,3,0,41
820,999,8,4,3,1,9
831,1028,23,4,3,0,118
838,741,1,3,3,7,1
840,1024,6,3,3,0,15
851,1029,15,4,3,1,106
855,1030,1,3,3,1,7
872,455,3,3,5,0,3
873,1056,0,0,3,2,14
896,192,3,1,4,0,12
905,1091,6,4,3,0,59
914,1090,13,3,3,0,21
916,1094,11,2,3,0,5
927,1095,10,2,3,0,5
929,1078,5,4,3,5,8
935,1109,8,2,3,0,7
942,1127,10,7,3,11,3
952,1145,2,1,3,0,15
953,1093,5,4,3,2,35
963,1138,14,5,3,0,13
964,1152,10,4,3,0,43
974,1148,0,0,3,0,10
985,1171,7,7,4,0,12
991,1131,6,7,3,0,11
995,1147,0,0,3,0,2
997,1086,7,3,3,0,29
1004,1146,6,6,2,0,4
1015,1124,1,2,3,0,69
1016,1150,1,3,2,0,3
1022,1187,7,3,3,0,8
1033,1191,1,2,3,16,12
1044,1202,19,3,3,0,63
1047,881,0,0,3,2,3
1055,1144,9,5,4,0,11
1058,1208,0,0,3,0,67
1066,1162,7,2,3,0,27
1068,1227,0,0,3,1,75
1072,1082,7,3,3,0,12
1075,1092,4,4,3,1,25
1082,1209,10,3,1,0,16
1085,1223,8,2,3,0,14
1091,1213,7,3,5,0,46
1096,1235,4,1,3,0,2
1102,1108,6,3,3,0,12
1113,1252,3,3,3,0,73
1122,1254,1,2,3,0,17
1128,586,0,0,3,0,81
1141,1158,1,1,3,4,17
1149,453,0,0,3,0,3
1152,1261,10,2,5,0,39
1156,1058,0,0,3,0,9
1171,454,1,3,3,0,13
1190,743,1,3,3,2,23
1201,813,1,1,3,0,4
1215,292,1,2,3,0,3
1217,1294,5,3,3,2,11
1221,1298,0,0,3,0,11
1233,675,2,2,3,0,9
1238,1299,4,3,3,0,8
1245,1038,6,2,3,1,17
1254,1306,4,2,3,0,11
1266,456,1,1,4,0,3
1275,1269,0,0,3,0,30
1277,1315,2,1,3,9,14
1286,1224,1,3,3,0,78
1300,1267,4,3,3,0,12
1311,1342,4,2,3,0,4
1317,1317,7,4,3,0,26
1322,1355,13,5,3,0,62
1328,1359,3,3,3,0,30
1333,1309,3,2,3,0,62
1339,1348,9,3,3,0,35
1349,1376,14,5,3,0,8
1350,1356,6,4,3,8,11
1355,1378,8,5,3,0,1
1361,1380,7,5,3,0,2
1369,1354,2,1,3,27,20
1375,1270,2,4,3,0,15
1380,1377,1,1,3,0,39
1392,1400,1,1,3,1,13
1402,1379,9,8,3,0,1
1405,1268,2,1,3,1,5
1413,1415,7,2,3,0,14
1417,1072,0,0,3,1,4
1426,1319,0,0,3,0,1
1432,350,3,2,5,0,16
1441,1314,3,3,3,0,35
1452,1428,2,3,3,0,26
1458,1361,0,0,3,0,1
1467,1404,4,2,3,0,43
1472,1411,5,4,2,0,4
1478,1438,2,5,3,0,4
1481,1360,0,0,3,0,1
1492,1329,2,1,3,0,48
1494,1362,2,4,3,0,2
1510,395,1,2,3,1,6
1514,1414,1,2,3,1,7
1517,1449,14,3,3,1,18
1529,167,6,1,4,0,7
1535,1453,0,0,3,0,6
1542,1464,0,0,3,0,3
1550,1466,8,6,3,0,34
1554,1089,4,2,3,1,4
1573,838,2,3,3,0,15
1587,1280,0,0,3,1,7
1595,698,1,5,3,0,2
1607,1468,2,2,3,0,55
1619,1382,3,1,3,0,12
1625,1458,4,3,3,0,4
1632,1184,2,6,3,0,43
1636,1495,15,4,3,0,56
1666,1308,0,0,3,0,3
1672,1462,0,0,3,2,8
1675,1500,10,4,3,0,6
1677,1504,2,3,5,0,2
1689,656,0,0,3,1,1
1700,1474,1,2,3,1,37
1701,1513,0,0,3,6,2
1708,1515,3,1,3,0,22
1709,1512,11,2,3,0,23
1717,1350,1,1,3,0,16
1725,1115,1,1,3,7,5
1731,1525,8,3,3,0,9
1742,1539,1,1,3,0,4
1748,1528,8,3,3,0,12
1751,1434,0,0,3,0,4
1754,1544,0,0,3,0,6
1762,1548,2,2,3,0,34
1763,1529,8,3,3,0,13
1788,1173,0,0,3,1,4
1794,1572,3,4,3,0,18
1795,1473,3,7,3,0,6
1805,1575,3,2,3,0,46
1807,1563,11,6,3,1,57
1813,1570,6,3,3,0,6
1820,1589,11,4,3,0,34
1825,1560,1,2,3,5,52
1828,1557,1,1,3,0,31
1836,1561,7,6,3,0,9
1839,1564,2,2,3,0,39
1859,998,2,4,3,0,4
1870,1614,2,1,3,0,13
1878,1275,3,1,3,3,3
1879,1618,6,2,3,0,4
1889,1610,6,3,3,0,18
1892,1612,1,1,3,2,5
1896,1582,1,1,3,0,7
1898,1613,2,4,3,0,35
1903,1536,1,1,3,0,5
1908,1626,0,0,3,0,5
1914,1629,8,3,3,0,17
1923,1630,0,0,3,0,1
1947,1043,1,3,3,0,2
1957,1239,1,5,3,0,4
1959,1644,7,3,3,0,8
1961,1632,0,0,3,0,7
1964,1642,5,3,3,0,5
1972,1641,1,2,3,0,2
1973,1636,4,2,3,0,5
1975,1576,1,1,3,1,2
1982,1645,0,0,3,0,8
1999,560,1,1,3,0,2
2000,298,1,2,3,0,3
2023,835,2,3,3,0,9
2034,1524,3,5,3,0,3
2044,1669,0,0,3,0,40
2057,837,2,3,3,0,10
2063,1172,3,4,3,0,2
2069,1690,0,0,3,0,14
2070,1668,1,1,3,2,49
2075,1678,6,1,3,0,7
2088,1697,2,5,3,0,10
2097,1702,1,3,3,3,26
2101,248,4,3,3,0,17
2106,1475,2,4,3,2,4
2110,1478,2,7,3,0,8
2118,1469,5,3,3,0,20
2120,1484,3,2,3,0,40
2124,1707,2,3,3,1,4
2133,1710,4,3,3,1,10
2148,1719,1,1,3,0,2
2150,1182,3,3,3,0,9
2152,1714,3,4,3,1,6
2154,1232,2,2,6,0,4
2155,1442,4,5,3,0,5
2164,1054,4,2,3,1,1
2167,1595,1,3,3,1,9
2173,1594,3,3,3,0,10
2175,1670,3,3,3,0,3
2179,1212,5,2,3,0,13
2183,1744,4,3,3,0,6
2189,1740,1,5,3,0,7
2198,1743,3,3,3,0,13
2203,1717,0,0,3,0,2
2209,1758,3,4,3,0,4
2222,1741,1,6,3,0,12
2230,822,2,2,3,0,9
2235,1711,1,3,3,0,4
2243,1736,7,2,3,4,6
2253,788,4,2,3,0,2
2260,1774,2,1,3,0,57
2261,1509,2,1,3,0,26
2266,1444,2,5,3,0,5
