date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
11,4,1,1,3,0,3
13,1,0,0,3,0,9
14,8,0,0,1,0,8
18,22,1,1,4,0,2
21,17,4,2,3,1,54
27,30,3,1,3,0,7
31,25,1,1,3,2,12
33,48,1,1,4,0,4
36,19,0,0,3,1,7
40,57,0,0,5,0,3
45,71,3,1,3,0,8
46,59,2,1,3,1,12
49,73,1,1,3,0,4
53,64,2,3,3,0,8
63,98,5,1,3,0,10
64,88,50,3,3,4,79
66,68,1,1,5,0,2
67,85,7,1,3,0,28
69,113,1,2,5,0,6
73,83,6,1,3,0,5
77,125,0,0,3,0,23
78,97,1,1,3,0,7
81,104,0,0,4,2,12
82,67,1,2,4,0,4
89,122,6,2,3,0,13
90,141,3,2,3,1,11
91,137,1,1,3,1,54
99,140,14,4,3,0,110
100,147,3,1,4,0,94
103,153,1,1,5,0,6
106,170,1,2,3,0,54
113,171,15,2,3,0,54
115,186,4,3,3,0,16
119,168,5,3,3,0,34
120,180,6,3,3,4,18
124,208,3,2,6,0,13
133,181,9,2,3,1,41
134,169,1,2,3,5,16
136,185,1,1,3,0,11
137,224,1,1,3,0,28
139,231,1,1,5,0,17
145,223,1,3,5,0,66
148,192,4,2,4,0,12
149,248,1,1,3,0,17
159,259,4,5,3,0,8
163,239,2,2,3,0,6
164,183,4,2,3,0,3
167,270,3,3,3,1,18
170,260,1,1,3,0,33
178,257,0,0,4,2,5
179,272,4,2,3,0,3
186,309,1,4,3,0,3
188,271,1,3,5,0,4
190,256,4,2,3,0,2
193,251,7,3,3,0,24
194,249,3,2,5,0,3
196,297,9,2,3,0,78
204,285,0,0,5,0,13
207,275,5,2,3,0,1
212,240,0,0,3,4,16
216,343,2,3,4,0,28
219,355,1,4,3,0,2
225,354,1,1,3,0,6
230,330,4,2,3,0,27
233,344,0,0,3,0,9
234,179,3,2,3,1,4
240,296,3,2,3,0,13
