date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
29,17,1,1,3,1,54
42,25,0,0,3,2,12
62,41,3,2,5,0,2
77,88,59,3,3,4,79
93,116,0,0,5,0,10
104,137,1,1,3,1,54
117,171,3,2,3,0,54
138,169,11,3,3,5,16
160,226,2,4,3,1,2
173,224,4,4,3,0,28
190,223,2,4,5,0,66
203,181,9,4,3,1,41
212,140,4,4,3,0,110
231,275,0,0,3,0,1
243,413,12,3,3,22,122
255,421,13,5,3,1,92
271,398,51,5,2,5,25
293,434,1,1,3,11,2
304,424,12,5,3,0,58
311,496,11,2,3,4,65
317,296,8,3,3,0,13
326,293,0,0,3,0,3
333,523,2,1,3,0,26
344,567,1,3,3,3,66
365,453,1,1,3,0,3
387,272,3,4,3,0,3
403,597,13,4,3,4,139
411,623,0,0,3,0,51
419,626,0,0,3,0,27
445,551,0,0,2,0,2
456,662,10,2,3,0,64
471,285,1,4,5,0,13
494,450,7,2,3,1,71
522,570,3,3,3,0,2
533,454,3,6,3,0,13
550,292,0,0,3,0,3
558,287,1,3,5,0,5
565,170,10,3,3,0,54
576,713,25,4,3,1,87
587,779,3,5,3,0,5
601,858,0,0,3,0,2
622,813,6,5,3,0,4
640,882,10,4,4,22,41
650,896,2,1,2,0,26
666,842,0,0,3,0,25
684,777,1,1,3,0,20
701,841,2,2,3,0,9
716,794,0,0,3,0,10
726,795,1,6,3,0,4
741,630,6,5,3,3,338
757,633,0,0,2,0,1
774,632,2,3,3,0,12
788,999,10,5,3,1,9
800,1000,5,2,4,0,95
819,793,5,6,3,0,3
830,1029,3,7,3,1,106
841,1028,5,3,3,0,118
855,922,3,1,3,0,24
861,306,2,1,3,0,6
877,778,4,2,3,0,3
886,1090,14,2,3,0,21
897,1094,4,2,3,0,5
906,1091,5,3,3,0,59
914,761,1,1,3,1,21
929,1078,6,3,3,5,8
947,1093,3,1,3,2,35
958,1138,5,5,3,0,13
968,1145,9,9,3,0,15
983,1127,11,4,3,11,3
1000,998,0,0,3,0,4
1028,1191,14,6,3,16,12
1050,522,1,5,3,0,66
1061,1202,3,4,3,0,63
1075,465,8,4,5,3,7
1092,621,9,2,3,4,1
1104,715,1,1,3,0,94
1118,939,1,4,3,1,24
1129,1208,11,7,3,0,67
1140,1252,5,3,3,0,73
1151,1261,8,9,5,0,39
1167,940,1,4,3,0,2
1173,821,6,3,5,0,4
1178,1179,0,0,4,0,7
1189,1144,10,8,4,0,11
1200,1162,0,0,3,0,27
1206,1086,8,5,3,0,29
1210,1212,0,0,3,0,13
1220,1147,6,9,3,0,2
1237,1299,1,1,3,0,8
1255,1199,2,5,3,0,7
1266,1124,2,3,3,0,69
1280,1307,18,7,3,5,58
1291,1315,0,0,3,9,14
1302,1152,8,4,3,0,43
1313,1344,4,1,3,0,30
1324,1355,1,1,3,0,62
1328,852,5,5,3,0,15
1356,403,2,5,3,1,2
1366,1376,1,1,3,0,8
1377,1359,0,0,3,0,30
1394,1400,1,4,3,1,13
1405,1377,1,4,3,0,39
1411,1378,9,3,3,0,1
1429,114,4,3,3,0,4
1444,1422,8,5,3,0,32
1455,1428,11,5,3,0,26
1469,84,8,2,3,1,24
1480,1380,8,3,3,0,2
1491,1415,5,4,3,0,14
1505,967,7,3,6,1,65
1515,1379,9,5,3,0,1
1522,1449,5,3,3,1,18
1542,1264,0,0,3,0,6
1549,1464,9,3,3,0,3
1561,1468,2,3,3,0,55
1575,563,1,5,4,0,2
1583,1466,1,1,3,0,34
1591,469,8,4,3,0,110
1607,682,2,4,3,2,26
1628,1201,6,4,3,0,7
1639,1495,16,3,3,0,56
1653,686,1,4,4,0,6
1662,1500,12,6,3,0,6
1676,1213,1,2,5,0,46
1691,1215,5,3,3,0,17
1711,851,5,2,3,0,7
1726,687,6,4,3,0,57
1732,1525,9,5,3,0,9
1738,457,10,3,3,3,74
1749,1095,4,2,3,0,5
1755,1528,2,2,3,0,12
1763,1395,6,4,3,0,5
1777,915,0,0,3,0,113
1783,1572,2,5,3,0,18
1795,1563,10,7,3,1,57
1806,1575,3,5,3,0,46
1814,1557,1,1,3,0,31
1820,1544,1,2,3,0,6
1833,1589,10,2,3,0,34
1853,427,2,5,3,1,9
1859,1613,2,3,3,0,35
1870,1614,1,1,3,0,13
1884,1612,1,1,3,2,5
1900,334,2,4,3,0,25
1909,1618,6,6,3,0,4
1918,1512,3,2,3,0,23
1929,1629,3,2,3,0,17
1942,1146,7,8,2,0,4
1954,1035,1,7,3,0,2
1971,1263,3,1,3,0,13
1984,1654,5,3,3,0,1
1999,1209,8,3,1,0,16
2010,1641,1,1,3,0,2
2021,1671,6,5,3,0,62
2034,1668,6,4,3,2,49
2049,1570,1,5,3,0,6
2073,935,4,4,3,3,139
2079,1690,7,7,3,0,14
2099,966,4,2,3,1,40
2108,1692,4,7,3,1,12
2122,1031,1,7,3,0,50
2160,1030,5,5,3,1,7
2166,1707,1,7,3,1,4
2180,799,0,0,3,0,5
2201,802,1,6,3,0,2
2210,510,2,1,3,0,8
2219,1743,4,3,3,0,13
2224,470,0,0,5,0,23
2228,1656,5,3,3,0,2
2234,1082,6,6,3,0,12
2245,1348,10,2,3,0,35
2255,1676,1,1,3,0,4
2275,1161,2,3,4,0,9
2287,1537,1,1,3,0,14
2299,1789,12,4,3,1,26
2317,1564,6,4,3,0,39
2329,1782,1,4,3,0,54
2349,1560,6,4,3,5,52
2363,1774,4,4,3,0,57
2382,1562,1,4,3,1,2
2401,1711,6,5,3,0,4
2420,1163,1,3,3,0,11
2437,1754,3,7,3,0,11
2449,1667,2,3,3,1,20
2463,1677,1,3,3,1,6
2475,1759,1,1,3,1,4
2505,1710,1,3,3,1,10
