date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,12,1,1,3,0,6
12,1,1,1,3,0,9
14,11,0,0,4,0,9
16,14,0,0,3,0,2
18,22,1,1,4,0,2
20,26,0,0,3,0,2
24,28,0,0,3,0,10
28,40,1,1,3,0,2
29,25,2,1,3,2,12
31,19,0,0,3,1,7
32,23,1,1,3,0,7
34,56,1,1,5,0,14
36,42,0,0,3,0,3
41,39,1,1,4,1,3
45,65,4,2,3,0,13
49,73,2,2,3,0,4
54,63,5,1,3,0,59
58,67,0,0,4,0,4
64,88,45,3,3,4,79
65,64,4,2,3,0,8
68,85,5,3,3,0,28
69,72,0,0,3,0,9
73,71,5,1,3,0,8
74,98,3,2,3,0,10
77,116,1,4,5,0,10
78,114,4,3,3,0,4
83,96,1,1,5,0,6
85,122,3,1,3,0,13
88,83,4,2,3,0,5
89,137,3,3,3,1,54
92,123,1,3,3,0,9
93,138,0,0,3,0,64
97,148,6,3,3,0,27
100,147,0,0,4,0,94
101,161,3,1,3,0,54
105,129,3,3,3,0,11
107,170,7,3,3,0,54
110,171,10,4,3,0,54
114,181,5,1,3,1,41
120,168,5,3,3,0,34
121,169,8,4,3,5,16
123,208,0,0,6,0,13
127,180,4,1,3,4,18
129,211,0,0,3,0,7
131,160,2,2,3,0,12
133,224,0,0,3,0,28
134,185,4,3,3,0,11
135,192,1,2,4,0,12
136,231,0,0,5,0,17
139,218,4,2,3,0,9
142,141,3,1,3,1,11
143,151,0,0,3,1,36
146,248,5,3,3,0,17
152,236,5,2,3,26,15
153,251,3,2,3,0,24
155,142,1,2,3,31,7
157,256,3,3,3,0,2
158,270,0,0,3,1,18
162,249,0,0,5,0,3
163,260,6,3,3,0,33
167,271,0,0,5,0,4
172,247,7,2,3,0,2
177,272,0,0,3,0,3
178,296,9,2,3,0,13
182,275,2,4,3,0,1
183,306,8,1,3,0,6
