date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,3,0,0,4,0,5
15,1,1,1,3,0,9
19,5,1,1,3,2,2
21,17,2,1,3,1,54
25,30,1,1,3,0,7
32,25,5,2,3,2,12
45,59,2,1,3,1,12
54,63,5,1,3,0,59
69,88,18,3,3,4,79
75,85,3,3,3,0,28
76,83,5,2,3,0,5
87,122,4,3,3,0,13
90,84,3,1,3,1,24
98,137,11,2,3,1,54
99,140,13,5,3,0,110
111,148,5,4,3,0,27
118,170,2,2,3,0,54
130,142,4,5,3,31,7
134,147,1,1,4,0,94
147,181,3,2,3,1,41
151,169,11,2,3,5,16
152,218,6,1,3,0,9
162,260,7,3,3,0,33
167,98,5,2,3,0,10
174,251,4,2,3,0,24
179,151,0,0,3,1,36
180,296,0,0,3,0,13
186,306,3,4,3,0,6
189,297,9,2,3,0,78
201,247,2,2,3,0,2
202,141,0,0,3,1,11
206,259,0,0,3,0,8
211,138,3,5,3,0,64
219,330,4,3,3,0,27
225,275,6,3,3,0,1
231,380,6,3,3,0,38
240,398,13,3,2,5,25
243,413,11,3,3,22,122
251,424,9,2,3,0,58
255,421,9,2,3,1,92
256,416,0,0,3,0,68
274,397,0,0,3,3,118
275,417,2,3,3,53,1
280,450,11,5,3,1,71
287,484,2,4,3,1,7
290,414,6,1,3,8,11
294,496,9,5,3,4,65
296,457,4,3,3,3,74
300,472,2,1,5,0,7
305,510,6,6,3,0,8
312,523,2,2,3,0,26
314,458,3,5,3,0,33
328,465,3,3,5,3,7
333,556,4,3,3,0,33
336,334,0,0,3,0,25
340,554,0,0,3,0,4
344,567,6,3,3,3,66
348,469,2,1,3,0,110
364,588,3,4,3,2,32
379,292,2,5,3,0,3
383,602,5,2,4,1,6
391,520,3,2,5,0,24
407,597,3,2,3,4,139
414,522,2,1,3,0,66
415,626,1,1,3,0,27
422,623,9,4,3,0,51
433,593,9,4,4,0,19
439,621,1,3,3,4,1
450,662,13,2,3,0,64
453,587,3,3,3,1,17
460,682,1,1,3,2,26
468,630,5,5,3,3,338
477,694,7,3,3,2,10
478,687,1,1,3,0,57
488,713,19,5,3,1,87
490,715,11,3,3,0,94
499,561,4,2,3,1,7
500,704,4,3,3,2,60
505,699,4,2,3,0,28
510,724,0,0,3,0,1
514,709,0,0,3,0,39
519,231,5,1,5,0,17
525,712,3,5,3,0,4
531,752,0,0,3,0,20
532,761,10,2,3,1,21
538,774,6,4,3,0,13
545,223,3,4,5,0,66
549,714,0,0,3,0,6
556,650,1,5,3,0,6
569,813,5,3,3,0,4
573,254,2,2,3,0,4
575,821,6,3,5,0,4
577,835,4,4,3,0,9
588,837,2,4,3,0,10
590,586,2,4,3,0,81
593,851,1,2,3,0,7
597,820,5,2,3,0,10
598,818,5,2,3,0,7
603,862,5,4,3,0,3
608,788,0,0,3,0,2
616,257,1,2,4,2,5
625,646,3,2,3,0,18
635,836,2,2,3,0,7
642,647,3,3,3,0,6
653,882,7,3,4,22,41
654,256,2,2,3,0,2
658,852,4,3,3,0,15
663,896,0,0,2,0,26
670,632,4,5,3,0,12
672,224,3,1,3,0,28
676,922,6,4,3,0,24
677,185,5,1,3,0,11
690,780,1,5,3,0,5
691,916,4,1,3,0,20
694,834,0,0,3,0,11
702,906,1,1,3,1,15
705,935,8,3,3,3,139
712,786,3,4,3,3,1
723,952,1,1,3,0,4
727,966,5,4,3,1,40
732,967,9,3,6,1,65
733,980,1,1,3,0,7
740,939,4,3,3,1,24
747,915,2,4,3,0,113
752,656,1,2,3,1,1
755,689,3,3,3,0,40
761,779,1,1,3,0,5
764,778,1,5,3,0,3
768,971,1,4,3,0,4
778,999,2,2,3,1,9
786,781,0,0,3,0,3
790,1000,27,4,4,0,95
792,1007,1,1,3,0,5
800,1002,0,0,3,0,76
808,1014,0,0,3,2,22
810,1017,6,3,3,0,56
816,1011,1,1,3,0,41
821,1028,17,5,3,0,118
827,1029,11,3,3,1,106
828,1038,3,2,3,1,17
837,990,1,3,3,0,16
845,500,2,5,5,0,5
857,777,5,5,3,0,20
872,1067,4,5,3,1,4
879,981,1,6,3,0,5
882,1079,0,0,3,0,13
888,1090,15,4,3,0,21
897,1091,18,3,3,0,59
908,1095,11,6,3,0,5
914,1109,2,4,3,0,7
915,1093,2,3,3,2,35
921,1086,11,3,3,0,29
925,1094,12,3,3,0,5
931,1131,4,4,3,0,11
936,1127,11,3,3,11,3
946,1145,2,5,3,0,15
947,1115,0,0,3,7,5
954,1092,10,3,3,1,25
957,1138,3,1,3,0,13
971,1089,6,1,3,1,4
978,1106,1,1,3,0,3
982,1171,6,6,4,0,12
987,1179,4,4,4,0,7
996,1056,8,3,3,2,14
1000,1183,4,3,3,0,1
1007,1152,2,1,3,0,43
1011,1124,3,3,3,0,69
1017,1187,7,2,3,0,8
1022,1201,5,7,3,0,7
1025,1191,12,5,3,16,12
1030,1199,0,0,3,0,7
1036,1202,16,4,3,0,63
1040,1209,2,4,1,0,16
1049,1213,5,1,5,0,46
1051,1064,4,3,3,0,1
1059,1215,5,1,3,0,17
1062,1208,2,5,3,0,67
1069,1223,2,3,3,0,14
1075,1225,6,1,3,0,24
1086,1235,10,4,3,0,2
1087,1181,1,1,3,0,6
1098,1144,8,4,4,0,11
1102,1182,2,4,3,0,9
1108,1082,2,2,3,0,12
1109,1252,5,2,3,0,73
1119,1227,5,5,3,1,75
1120,1247,0,0,3,2,9
1130,1162,8,2,3,0,27
1131,1065,3,5,3,0,21
1134,595,3,4,4,2,12
1141,1261,8,5,5,0,39
1143,1254,3,2,3,0,17
1151,1117,3,2,3,0,6
1154,1239,1,4,3,0,4
1159,1273,4,2,3,0,33
1165,1238,1,4,3,0,9
1169,1263,3,5,3,0,13
1173,1143,4,2,3,0,2
1187,431,3,4,3,0,3
1198,685,1,5,3,0,18
1200,1267,4,3,3,0,12
1205,698,3,2,3,0,2
1206,1184,6,4,3,0,43
1215,1224,1,3,3,0,78
1218,1158,6,3,3,4,17
1231,434,1,4,3,11,2
1235,249,3,3,5,0,3
1243,911,0,0,3,0,25
1250,1146,2,1,2,0,4
1260,1148,5,4,3,0,10
1269,1231,0,0,3,0,8
1276,1294,5,4,3,2,11
1283,1307,18,4,3,5,58
1287,1196,0,0,3,6,38
1294,1315,1,1,3,9,14
1296,1306,3,5,3,0,11
1301,1058,4,3,3,0,9
1307,1309,8,4,3,0,62
1312,1344,2,3,3,0,30
1318,1355,11,3,3,0,62
1323,1359,8,3,3,0,30
1324,1317,0,0,3,0,26
1334,1348,9,4,3,0,35
1335,1342,9,4,3,0,4
1349,1372,5,4,3,0,25
1352,1356,5,4,3,8,11
1358,1378,7,4,3,0,1
1359,1376,11,4,3,0,8
1369,1380,3,2,3,0,2
1370,1377,9,6,3,0,39
1379,1379,3,2,3,0,1
1381,1339,1,1,3,0,23
1390,1350,3,4,3,0,16
1395,1343,6,3,3,0,13
1396,1400,1,2,3,1,13
1406,1411,0,0,2,0,4
1408,1382,1,2,3,0,12
1419,1415,18,5,3,0,14
1427,1395,0,0,3,0,5
1430,1329,1,2,3,0,48
1436,1108,5,2,3,0,12
1442,1422,7,2,3,0,32
1446,1298,0,0,3,0,11
1447,1428,3,1,3,0,26
1455,1361,0,0,3,0,1
1464,1424,2,1,3,3,12
1466,1150,4,4,2,0,3
1473,1404,5,1,3,0,43
1475,1054,3,3,3,1,1
1482,1218,0,0,3,0,8
1487,1072,4,2,3,1,4
1493,1423,2,1,3,0,4
1504,1357,2,2,4,0,10
1511,1449,14,3,3,1,18
1512,1354,2,2,3,27,20
1520,1319,5,3,3,0,1
1522,1407,1,4,3,0,5
1526,1458,5,3,3,0,4
1528,1358,2,3,3,0,7
1534,1365,3,1,3,0,49
1541,1464,1,1,3,0,3
1543,725,1,1,3,0,1
1550,1349,1,1,3,0,20
1555,1468,2,1,3,0,55
1557,1469,6,3,3,0,20
1567,606,1,2,5,0,2
1573,1275,4,2,3,3,3
1575,1466,1,1,3,0,34
1577,1473,0,0,3,0,6
1582,1244,0,0,3,0,7
1586,1462,0,0,3,2,8
1592,1147,4,2,3,0,2
1603,403,1,1,3,1,2
1605,1212,2,5,3,0,13
1607,1169,4,2,3,0,4
1619,453,1,1,3,0,3
1631,1492,2,2,3,0,11
1641,1203,1,1,3,0,4
1642,1495,14,3,3,0,56
1650,1500,9,4,3,0,6
1657,1493,4,4,3,4,25
1660,1484,6,3,3,0,40
1669,1486,4,3,3,0,39
1677,1474,3,3,3,1,37
1679,1419,1,1,3,0,4
1685,1251,0,0,3,2,10
1689,1250,0,0,3,0,6
1694,1512,8,2,3,0,23
1701,1515,0,0,3,0,22
1713,1503,5,3,3,0,28
1726,1134,1,4,3,0,16
1735,1529,1,1,3,0,13
1737,226,0,0,3,1,2
1741,1528,8,5,3,0,12
1747,1544,6,3,3,0,6
1748,1539,1,2,3,0,4
1752,1536,6,2,3,0,5
1754,1542,1,1,3,0,4
1758,1525,2,1,3,0,9
1761,1549,6,4,3,0,5
1769,1548,1,1,3,0,34
1781,1563,12,3,3,1,57
1785,1062,2,1,3,1,18
1791,1572,11,3,3,0,18
1792,1575,12,4,3,0,46
1796,1577,5,4,3,0,7
1800,1557,6,3,3,0,31
1802,1559,1,2,3,0,15
1810,1570,1,1,3,0,6
1811,1564,2,2,3,0,39
1822,1561,6,3,3,0,9
1823,1589,10,3,3,0,34
1829,1585,0,0,3,0,2
1836,1582,1,1,3,0,7
1845,1060,1,3,3,0,7
1847,1555,2,1,3,0,7
1853,1550,1,1,2,0,8
