date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2010-01-21 00:00:00.000000,2010-01-21 01:22:43.371270,399910,0,0,3,6,7,20
2010-02-08 00:00:00.000000,2010-02-07 12:42:48.501999,493857,0,0,3,31,50,38
2010-03-04 00:00:00.000000,2010-02-25 01:16:01.642572,541949,1,1,5,0,2,62
2010-03-04 00:00:00.000000,2010-03-04 11:46:35.947527,545339,1,1,3,0,4,62
2010-03-27 00:00:00.000000,2010-03-26 07:33:56.825592,285055,0,0,3,6,5,85
2010-03-29 00:00:00.000000,2010-03-28 02:17:14.175887,550951,1,1,3,0,4,87
2010-04-07 00:00:00.000000,2010-04-07 15:08:23.478261,556957,0,0,3,0,54,6
2010-04-20 00:00:00.000000,2010-04-20 16:48:34.807751,557207,0,0,5,0,7,19
2010-05-07 00:00:00.000000,2010-05-06 20:35:57.785297,558826,1,1,5,0,5,36
2010-05-17 00:00:00.000000,2010-05-16 17:36:26.373424,555855,1,1,5,0,6,46
2010-06-03 00:00:00.000000,2010-06-03 02:15:43.648108,545595,1,1,3,2,9,63
2010-06-24 00:00:00.000000,2010-06-19 10:28:32.371578,557415,0,0,3,0,9,84
2010-06-30 00:00:00.000000,2010-06-30 01:31:57.785297,572095,1,1,5,0,13,90
2010-07-04 00:00:00.000000,2010-07-03 00:18:56.855248,576626,0,0,4,0,4,3
2010-07-22 00:00:00.000000,2010-07-22 02:36:27.812981,577079,0,0,3,0,2,21
2010-08-08 00:00:00.000000,2010-08-07 05:51:18.640418,579714,1,1,5,0,16,38
2010-08-23 00:00:00.000000,2010-08-20 01:41:19.434020,585018,0,0,3,0,4,53
2010-08-31 00:00:00.000000,2010-08-30 15:40:02.989849,580735,0,0,3,0,3,61
2010-09-19 00:00:00.000000,2010-09-18 16:58:39.130435,593791,1,1,5,0,6,80
2010-10-08 00:00:00.000000,2010-10-07 00:40:40.547524,601138,0,0,4,0,9,7
2010-10-08 00:00:00.000000,2010-10-08 21:21:34.601283,601526,0,0,5,0,3,7
2010-11-03 00:00:00.000000,2010-11-02 23:50:00.000000,130327,1,1,4,2,55,33
2010-11-03 00:00:00.000000,2010-11-03 21:35:53.601403,604265,1,1,3,0,8,33
2010-11-04 00:00:00.000000,2010-11-04 20:50:45.109974,603895,0,0,3,1,2,34
2010-11-06 00:00:00.000000,2010-11-05 09:59:55.082244,602961,0,0,5,0,3,36
2010-11-22 00:00:00.000000,2010-11-21 15:52:21.851738,608904,0,0,3,0,2,52
2010-11-28 00:00:00.000000,2010-11-25 12:35:02.608696,608336,1,1,5,0,24,58
2010-12-13 00:00:00.000000,2010-12-13 13:46:31.374962,604400,0,0,3,0,3,73
2010-12-30 00:00:00.000000,2010-12-29 04:16:11.627192,616849,1,1,3,9,43,90
2011-01-10 00:00:00.000000,2011-01-10 06:00:20.928945,622451,0,0,1,0,8,9
2011-01-11 00:00:00.000000,2011-01-11 17:48:13.043478,622506,0,0,4,0,9,10
2011-01-19 00:00:00.000000,2011-01-18 08:32:33.368194,623155,0,0,3,1,54,18
2011-02-03 00:00:00.000000,2011-02-03 04:18:27.167026,623453,0,0,3,1,7,33
2011-02-05 00:00:00.000000,2011-02-05 03:40:44.347826,627472,1,1,3,0,8,35
2011-02-08 00:00:00.000000,2011-02-06 12:59:31.719099,630282,0,0,3,0,2,38
2011-02-22 00:00:00.000000,2011-02-21 02:57:22.183943,624064,0,0,3,0,7,52
2011-03-01 00:00:00.000000,2011-02-28 00:10:06.256536,633691,0,0,3,1,36,59
2011-03-04 00:00:00.000000,2011-03-02 13:47:20.863825,629420,0,0,4,0,6,62
2011-03-04 00:00:00.000000,2011-03-04 16:27:07.826087,638631,0,0,5,0,3,62
2011-03-16 00:00:00.000000,2011-03-16 13:06:16.222701,638634,1,1,3,0,20,74
2011-03-18 00:00:00.000000,2011-03-17 01:30:05.217391,641165,1,1,5,0,3,76
2011-04-06 00:00:00.000000,2011-04-06 10:43:39.130435,647832,0,0,4,0,9,5
2011-04-24 00:00:00.000000,2011-04-21 07:28:48.372808,647976,0,0,3,0,2,23
2011-05-09 00:00:00.000000,2011-05-07 16:13:42.872962,648909,0,0,4,0,3,38
2011-05-22 00:00:00.000000,2011-05-21 04:48:07.806829,621459,1,1,3,0,7,51
2011-06-15 00:00:00.000000,2011-06-12 13:23:07.160874,322435,1,1,3,0,14,75
2011-06-16 00:00:00.000000,2011-06-16 06:33:39.130435,657267,1,1,5,0,23,76
2011-06-18 00:00:00.000000,2011-06-17 02:54:21.367644,659334,1,1,5,0,5,78
2011-06-20 00:00:00.000000,2011-06-18 13:52:15.024994,658901,1,1,5,0,7,80
2011-06-25 00:00:00.000000,2011-06-23 18:23:36.521739,656256,1,1,5,0,3,85
2011-07-03 00:00:00.000000,2011-07-03 12:16:40.898499,668991,0,0,3,0,6,2
2011-07-24 00:00:00.000000,2011-07-24 09:34:30.821286,671389,0,0,3,3,338,23
2011-07-29 00:00:00.000000,2011-07-27 23:02:41.739130,671741,0,0,5,0,7,28
2011-08-03 00:00:00.000000,2011-08-03 15:12:15.835128,672073,0,0,4,0,7,33
2011-08-11 00:00:00.000000,2011-08-04 03:34:44.663508,673869,0,0,3,0,6,41
2011-08-26 00:00:00.000000,2011-08-25 14:06:00.055368,673772,0,0,3,1,1,56
2011-08-27 00:00:00.000000,2011-08-27 14:22:10.434783,596813,1,1,3,1,71,57
2011-09-09 00:00:00.000000,2011-09-09 05:32:11.904030,682410,1,1,3,0,4,70
2011-09-19 00:00:00.000000,2011-09-18 06:28:52.894494,655916,1,1,3,0,3,80
2011-09-20 00:00:00.000000,2011-09-19 23:16:17.477870,676333,0,0,3,0,3,81
2011-11-03 00:00:00.000000,2011-11-03 09:52:02.676100,696336,0,0,5,0,7,33
2011-11-22 00:00:00.000000,2011-11-18 01:40:03.617349,698926,0,0,3,1,3,52
2011-11-24 00:00:00.000000,2011-11-23 19:37:41.739130,704572,0,0,3,0,4,54
2011-12-09 00:00:00.000000,2011-12-08 20:27:29.031067,700310,0,0,3,0,3,69
2011-12-10 00:00:00.000000,2011-12-09 20:43:31.840618,705624,0,0,3,0,2,70
2011-12-11 00:00:00.000000,2011-12-10 15:13:31.304348,702922,0,0,3,0,11,71
2011-12-12 00:00:00.000000,2011-12-11 07:37:02.608696,700909,0,0,5,0,3,72
2011-12-25 00:00:00.000000,2011-12-25 10:52:38.720394,709031,0,0,3,0,2,85
2012-01-24 00:00:00.000000,2012-01-24 14:56:00.110735,716893,0,0,3,0,2,23
2012-01-26 00:00:00.000000,2012-01-25 06:13:30.727037,719405,0,0,3,0,2,25
2012-02-02 00:00:00.000000,2012-01-31 22:21:41.599508,721334,0,0,3,0,2,32
2012-02-17 00:00:00.000000,2012-02-16 14:57:59.058751,722800,0,0,5,0,6,47
2012-02-24 00:00:00.000000,2012-02-23 00:54:48.668102,726511,0,0,3,0,11,54
2012-02-25 00:00:00.000000,2012-02-24 16:33:55.815745,728238,0,0,3,0,11,55
2012-03-08 00:00:00.000000,2012-03-08 10:29:41.931713,730531,1,1,3,0,6,67
2012-03-25 00:00:00.000000,2012-03-20 22:27:07.345432,732166,1,1,3,0,21,84
2012-04-09 00:00:00.000000,2012-04-06 13:20:52.173913,742419,1,1,3,4,65,8
2012-04-11 00:00:00.000000,2012-04-10 03:35:05.217391,742645,1,1,3,0,18,10
2012-04-27 00:00:00.000000,2012-04-26 08:13:37.797601,657442,0,0,3,0,14,26
2012-05-04 00:00:00.000000,2012-05-03 12:47:54.980006,682329,1,1,3,1,87,33
2012-05-20 00:00:00.000000,2012-05-16 14:48:22.534605,748809,1,1,4,0,19,49
2012-05-27 00:00:00.000000,2012-05-22 19:56:31.304348,756841,0,0,3,0,9,56
2012-06-13 00:00:00.000000,2012-06-09 15:51:11.793294,749946,0,0,4,1,6,73
2012-06-20 00:00:00.000000,2012-06-19 20:06:29.861581,762593,1,1,3,0,94,80
2012-07-07 00:00:00.000000,2012-07-07 00:47:36.521739,771465,0,0,3,0,4,6
2012-07-18 00:00:00.000000,2012-07-18 03:10:13.528145,771788,0,0,3,3,12,17
2012-08-01 00:00:00.000000,2012-07-21 13:57:05.217391,775118,0,0,3,0,5,31
2012-08-07 00:00:00.000000,2012-08-07 09:13:43.002153,779612,0,0,3,0,8,37
2012-08-21 00:00:00.000000,2012-08-21 01:48:32.648416,780079,0,0,3,0,3,51
2012-09-11 00:00:00.000000,2012-09-08 13:23:18.363580,62178,1,1,5,31,278,72
2012-09-16 00:00:00.000000,2012-09-14 07:58:39.130435,785426,1,1,6,1,65,77
2012-09-22 00:00:00.000000,2012-09-22 09:32:23.955706,744945,0,0,3,0,10,83
2012-10-08 00:00:00.000000,2012-10-03 12:58:27.431311,797061,0,0,3,0,2,7
2012-10-14 00:00:00.000000,2012-10-11 21:55:44.347826,799009,0,0,3,0,9,13
2012-10-21 00:00:00.000000,2012-10-21 00:33:46.102738,800098,0,0,3,1,18,20
2012-10-28 00:00:00.000000,2012-10-24 17:42:07.826087,803225,1,1,3,0,59,27
2012-11-11 00:00:00.000000,2012-11-09 20:21:37.668410,803143,0,0,3,2,35,41
2012-11-19 00:00:00.000000,2012-11-18 22:19:22.331590,809682,1,1,3,8,25,49
2012-12-07 00:00:00.000000,2012-12-02 12:48:20.670563,799860,0,0,3,0,6,67
2012-12-14 00:00:00.000000,2012-12-14 00:04:19.692402,803620,1,2,3,0,5,74
2012-12-20 00:00:00.000000,2012-12-20 08:01:19.692402,803626,1,2,3,0,5,80
2012-12-27 00:00:00.000000,2012-12-25 22:51:40.547524,782654,1,1,3,3,139,87
2013-01-13 00:00:00.000000,2013-01-12 13:57:03.875731,826599,0,0,3,2,12,12
2013-01-15 00:00:00.000000,2013-01-15 15:46:24.767948,830633,0,0,3,0,10,14
2013-01-20 00:00:00.000000,2013-01-19 15:58:31.304348,832610,0,0,3,0,2,19
2013-01-29 00:00:00.000000,2013-01-28 12:49:54.463242,832837,0,0,3,0,27,28
2013-02-05 00:00:00.000000,2013-02-03 13:00:26.086957,822371,1,1,3,0,78,35
2013-02-06 00:00:00.000000,2013-02-06 04:54:02.608696,836359,1,1,3,0,9,36
2013-02-12 00:00:00.000000,2013-02-11 13:45:26.086957,822366,1,1,3,0,14,42
2013-02-12 00:00:00.000000,2013-02-12 17:54:07.826087,836630,1,1,3,0,28,42
2013-02-18 00:00:00.000000,2013-02-17 13:48:57.391304,840388,1,1,3,0,78,48
2013-02-20 00:00:00.000000,2013-02-18 17:05:07.826087,837075,1,1,5,0,17,50
2013-02-21 00:00:00.000000,2013-02-21 18:45:10.434783,841355,1,1,3,0,17,51
2013-02-22 00:00:00.000000,2013-02-22 00:25:02.608696,843540,2,2,3,0,13,52
2013-02-22 00:00:00.000000,2013-02-22 08:28:33.913043,840641,1,1,3,0,13,52
2013-02-28 00:00:00.000000,2013-02-27 00:29:52.173913,841850,1,1,3,0,27,58
2013-03-11 00:00:00.000000,2013-03-05 13:55:26.086957,822367,1,1,3,1,75,69
2013-03-17 00:00:00.000000,2013-03-16 15:54:06.662565,844555,1,1,3,0,17,75
2013-03-27 00:00:00.000000,2013-03-22 15:06:33.128268,838402,1,2,3,0,33,85
2013-03-31 00:00:00.000000,2013-03-28 18:31:44.347826,838359,1,1,3,0,24,89
2013-04-18 00:00:00.000000,2013-04-18 04:49:20.375269,858591,0,0,3,0,4,17
2013-05-14 00:00:00.000000,2013-05-01 03:18:45.788988,860712,1,1,3,2,8,43
2013-05-27 00:00:00.000000,2013-05-22 10:55:38.462012,861253,1,1,3,0,18,56
2013-06-06 00:00:00.000000,2013-06-06 17:08:15.336819,872910,1,1,3,0,8,66
2013-06-12 00:00:00.000000,2013-06-12 08:36:40.196863,865352,1,1,3,0,40,72
2013-06-19 00:00:00.000000,2013-06-18 17:49:29.916949,873349,1,1,3,79,70,79
2013-06-25 00:00:00.000000,2013-06-25 01:08:22.202399,864787,1,1,3,0,57,85
2013-06-25 00:00:00.000000,2013-06-25 08:04:02.608696,885733,1,1,4,0,10,85
2013-07-15 00:00:00.000000,2013-07-14 23:15:33.109812,889399,0,0,3,0,7,14
2013-07-15 00:00:00.000000,2013-07-15 15:13:02.608696,893424,1,1,3,0,5,14
2013-07-28 00:00:00.000000,2013-07-28 00:14:23.937250,893533,1,1,3,2,22,27
2013-08-07 00:00:00.000000,2013-08-07 20:58:28.071363,893428,1,1,3,0,10,37
2013-08-13 00:00:00.000000,2013-08-13 11:18:43.002153,894519,1,1,3,0,56,43
2013-08-22 00:00:00.000000,2013-08-22 13:26:11.590280,900680,1,1,3,0,1,52
2013-08-26 00:00:00.000000,2013-08-25 21:12:07.826087,896211,1,1,3,0,15,56
2013-08-27 00:00:00.000000,2013-08-27 17:00:15.652174,902350,1,1,3,1,25,57
2013-09-09 00:00:00.000000,2013-09-09 03:55:57.822209,896639,1,1,3,1,7,70
2013-09-19 00:00:00.000000,2013-09-18 10:14:11.590280,900779,1,1,3,0,6,80
2013-10-15 00:00:00.000000,2013-10-14 04:59:02.786835,922944,0,0,3,0,2,14
2013-10-28 00:00:00.000000,2013-10-27 06:00:10.907413,925680,1,1,3,1,5,27
2013-11-11 00:00:00.000000,2013-11-09 12:36:27.849892,926781,1,1,3,3,3,41
2013-11-25 00:00:00.000000,2013-11-23 19:24:01.033528,935393,1,1,3,0,3,55
2013-12-08 00:00:00.000000,2013-12-07 14:04:35.970471,930480,0,0,3,0,2,68
2013-12-15 00:00:00.000000,2013-12-14 01:59:40.842818,838817,1,1,4,2,5,75
2013-12-29 00:00:00.000000,2013-12-27 08:30:16.573362,947676,1,1,3,1,13,89
2014-01-05 00:00:00.000000,2014-01-05 05:17:00.585481,956536,0,0,3,0,3,4
2014-01-20 00:00:00.000000,2014-01-18 05:31:49.406337,956686,0,0,3,0,1,19
2014-02-02 00:00:00.000000,2014-02-01 05:19:57.526915,960307,0,0,3,0,7,32
2014-02-18 00:00:00.000000,2014-02-14 07:15:05.998154,961210,0,0,3,0,3,48
2014-02-18 00:00:00.000000,2014-02-18 04:34:25.605904,966752,0,0,3,0,2,48
2014-03-02 00:00:00.000000,2014-02-27 15:35:52.839126,961700,0,0,3,0,3,60
2014-03-16 00:00:00.000000,2014-03-14 13:44:21.537988,973739,0,0,3,0,5,74
2014-03-17 00:00:00.000000,2014-03-16 19:29:31.304348,978797,1,1,3,0,26,75
2014-03-31 00:00:00.000000,2014-03-26 08:22:25.727468,984425,1,1,3,1,3,89
2014-04-15 00:00:00.000000,2014-04-13 23:28:30.415257,991313,0,0,3,2,10,14
2014-04-15 00:00:00.000000,2014-04-15 08:44:23.555590,996454,0,0,3,0,8,14
2014-05-02 00:00:00.000000,2014-04-26 20:19:36.025838,995666,0,0,3,0,2,31
2014-05-09 00:00:00.000000,2014-05-08 00:50:21.851738,989875,1,1,3,2,26,38
2014-05-17 00:00:00.000000,2014-05-16 01:27:36.874808,1000820,0,0,3,1,5,46
2014-05-27 00:00:00.000000,2014-05-26 02:59:52.894494,993471,0,0,3,0,2,56
2014-06-11 00:00:00.000000,2014-06-07 23:42:01.439557,998259,0,0,3,1,1,71
2014-06-23 00:00:00.000000,2014-06-23 04:34:25.450631,1014736,0,0,3,2,4,83
