date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,3,0,0,4,0,5
15,1,1,1,3,0,9
19,5,1,1,3,2,2
21,17,2,1,3,1,54
25,30,1,1,3,0,7
32,25,5,2,3,2,12
45,59,2,1,3,1,12
54,63,5,1,3,0,59
69,88,18,3,3,4,79
75,85,3,3,3,0,28
76,83,5,2,3,0,5
90,122,3,2,3,0,13
99,140,13,5,3,0,110
102,148,1,1,3,0,27
119,171,3,1,3,0,54
126,170,10,2,3,0,54
130,224,4,7,3,0,28
144,183,1,1,3,0,3
151,169,11,2,3,5,16
162,260,7,3,3,0,33
173,223,1,2,5,0,66
179,296,8,4,3,0,13
182,184,2,6,3,1,3
188,306,6,6,3,0,6
194,160,1,1,3,0,12
203,231,4,1,5,0,17
216,309,1,1,3,0,3
221,163,0,0,2,10,30
227,380,8,2,3,0,38
243,398,17,4,2,5,25
250,413,3,3,3,22,122
261,424,7,3,3,0,58
266,421,5,3,3,1,92
272,450,13,3,3,1,71
278,457,12,3,3,3,74
289,147,1,1,4,0,94
296,496,10,4,3,4,65
301,458,4,4,3,0,33
318,508,1,4,4,0,4
323,416,0,0,3,0,68
325,240,2,3,3,4,16
336,241,0,0,3,0,2
338,560,5,6,3,0,2
349,567,3,1,3,3,66
355,558,4,6,3,7,16
375,580,5,5,3,35,20
377,579,2,3,3,9,43
386,598,3,7,3,0,6
393,597,3,2,3,4,139
394,626,9,3,3,0,27
408,502,3,8,3,0,18
430,480,1,4,3,1,4
433,181,6,1,3,1,41
441,662,4,3,3,0,64
459,593,8,4,4,0,19
464,417,1,3,3,53,1
474,578,3,2,3,0,7
481,694,2,2,3,2,10
484,682,0,0,3,2,26
492,713,7,5,3,1,87
511,161,0,0,3,0,54
512,432,0,0,3,0,4
523,715,3,5,3,0,94
560,330,5,3,3,0,27
568,761,3,3,3,1,21
571,137,11,2,3,1,54
576,623,10,2,3,0,51
578,523,9,2,3,0,26
591,767,0,0,3,0,8
595,621,1,1,3,4,1
596,818,5,7,3,0,7
602,820,1,2,3,0,10
608,862,0,0,3,0,3
619,561,9,2,3,1,7
625,743,3,5,3,2,23
635,696,1,5,3,0,3
638,318,2,2,3,0,2
652,465,8,3,5,3,7
653,882,9,6,4,22,41
662,896,8,5,2,0,26
672,297,2,2,3,0,78
687,736,2,6,3,0,12
698,935,8,3,3,3,139
699,625,2,2,3,1,3
707,889,4,5,3,0,1
712,851,0,0,3,0,7
718,922,3,4,3,0,24
719,587,3,3,3,1,17
728,958,5,5,3,3,18
752,554,2,5,3,0,4
761,967,1,1,6,1,65
765,838,0,0,3,0,15
774,451,0,0,3,1,2
779,999,1,2,3,1,9
780,647,0,0,3,0,6
790,1002,6,4,3,0,76
791,1000,24,7,4,0,95
793,954,3,6,3,0,18
794,926,3,6,3,0,11
808,966,1,1,3,1,40
818,687,6,3,3,0,57
825,431,3,3,3,0,3
829,1029,4,4,3,1,106
836,1038,6,4,3,1,17
848,646,0,0,3,0,18
853,185,1,2,3,0,11
865,142,0,0,3,31,7
866,1056,2,1,3,2,14
871,821,5,4,5,0,4
876,777,5,3,3,0,20
881,1079,1,1,3,0,13
890,1090,5,2,3,0,21
891,1078,13,3,3,5,8
896,1086,10,5,3,0,29
902,1094,9,3,3,0,5
905,1091,6,3,3,0,59
908,1108,1,2,3,0,12
912,1092,2,1,3,1,25
914,1109,1,1,3,0,7
918,1082,8,2,3,0,12
925,1124,7,3,3,0,69
931,1131,2,4,3,0,11
933,1127,12,2,3,11,3
949,1093,9,3,3,2,35
954,1138,14,3,3,0,13
960,1095,8,3,3,0,5
964,1145,2,2,3,0,15
971,1152,1,1,3,0,43
975,1144,3,1,4,0,11
981,1147,6,4,3,0,2
986,1179,4,5,4,0,7
997,1162,5,3,3,0,27
1003,1089,1,1,3,1,4
1007,1148,0,0,3,0,10
1016,1158,2,1,3,4,17
1025,1191,13,3,3,16,12
1031,980,5,3,3,0,7
1041,1209,7,2,1,0,16
1042,819,2,7,3,0,23
1052,1202,15,3,3,0,63
1053,1208,10,2,3,0,67
1058,1220,0,0,3,0,11
1059,1146,1,1,2,0,4
1068,1227,3,1,3,1,75
1087,275,2,6,3,0,1
1095,466,0,0,5,1,3
1106,602,1,1,4,1,6
1117,1235,4,2,3,0,2
1121,403,4,2,3,1,2
1128,1252,3,1,3,0,73
1139,397,7,1,3,3,118
1140,279,2,4,3,0,5
1150,1223,4,1,3,0,14
1155,803,5,3,3,0,10
1160,1107,1,3,3,0,2
1168,1183,3,5,3,0,1
1174,1187,6,2,3,0,8
1178,1106,0,0,3,0,3
1199,1181,2,5,3,0,6
1205,1072,3,5,3,1,4
1221,1294,3,3,3,2,11
1222,1182,1,5,3,0,9
1235,1043,4,4,3,0,2
1238,1299,7,4,3,0,8
1247,1024,6,2,3,0,15
1257,856,1,2,3,0,2
1264,1204,1,8,4,0,9
1276,236,5,3,3,26,15
1278,1307,3,4,3,5,58
1289,1315,3,2,3,9,14
1295,1201,4,8,3,0,7
1302,340,3,5,3,1,40
1310,630,5,7,3,3,338
1313,1344,7,3,3,0,30
1321,1355,16,4,3,0,62
1324,1359,0,0,3,0,30
1332,1309,2,2,3,0,62
1337,1343,4,7,3,0,13
1344,1360,3,3,3,0,1
1354,1376,12,5,3,0,8
1355,1362,2,3,3,0,2
1372,1361,2,2,3,0,1
1383,1348,10,2,3,0,35
1389,1378,8,1,3,0,1
1397,1120,0,0,3,0,4
1406,808,2,2,3,0,13
1407,292,3,5,3,0,3
1411,138,3,5,3,0,64
1419,906,0,0,3,1,15
1426,414,5,3,3,8,11
1430,1415,4,1,3,0,14
1437,631,1,7,5,0,7
1441,1422,10,3,3,0,32
1448,1119,2,1,3,0,16
1459,1377,3,2,3,0,39
1465,858,4,4,3,0,2
1476,1380,7,1,3,0,2
1483,1342,3,2,3,0,4
1493,1379,2,2,3,0,1
1494,401,2,6,3,0,11
1505,852,1,3,3,0,15
1512,1449,14,2,3,1,18
1516,367,2,2,3,0,27
1518,1317,6,2,3,0,26
1526,469,2,1,3,0,110
1531,1289,5,3,3,2,4
1532,1458,0,0,3,0,4
1537,1365,0,0,3,0,49
1543,1339,2,2,3,0,23
1544,1464,9,5,3,0,3
1551,1469,7,4,3,0,20
1555,1468,0,0,3,0,55
1562,1329,4,3,3,0,48
1563,939,5,2,3,1,24
1566,1473,4,4,3,0,6
1574,1466,0,0,3,0,34
1586,1247,4,3,3,2,9
1590,888,1,4,3,0,8
1598,725,4,3,3,0,1
1599,1161,5,2,4,0,9
1606,1447,4,3,3,0,7
1619,1225,2,1,3,0,24
1620,1267,1,2,3,0,12
1630,1405,3,4,2,0,5
1631,1492,2,4,3,0,11
1641,1495,17,3,3,0,56
1650,1319,0,0,3,0,1
1655,813,2,1,3,0,4
1659,1500,4,3,3,0,6
1663,1395,1,2,3,0,5
1669,1484,6,2,3,0,40
1672,1254,1,1,3,0,17
1683,1222,0,0,3,0,4
1692,1512,1,3,3,0,23
1702,1354,1,2,3,27,20
1707,262,3,5,3,3,17
1709,1515,1,1,3,0,22
1719,1221,2,2,3,0,15
1720,1196,4,4,3,6,38
1726,1058,2,1,3,0,9
1729,1529,9,3,3,0,13
1732,1525,9,3,3,0,9
1740,1539,8,2,3,0,4
1746,1528,0,0,3,0,12
1752,1544,7,2,3,0,6
1759,1549,1,1,3,0,5
1763,1030,0,0,3,1,7
1765,1550,1,2,2,0,8
1777,1563,3,2,3,1,57
1779,1419,1,1,3,0,4
1783,1572,3,2,3,0,18
1790,1564,7,6,3,0,39
1794,1575,10,2,3,0,46
1798,1570,1,1,3,0,6
1802,1557,1,1,3,0,31
1804,1559,1,1,3,0,15
1814,1560,6,4,3,5,52
1817,1589,9,4,3,0,34
1821,1582,1,2,3,0,7
1828,1561,2,2,3,0,9
1830,1031,0,0,3,0,50
1834,1566,2,2,3,1,10
1840,1569,4,3,3,0,5
1842,1044,0,0,3,0,44
1852,1513,5,2,3,6,2
1853,793,5,2,3,0,3
1858,1613,6,3,3,0,35
1867,1612,2,2,3,2,5
1869,1614,8,3,3,0,13
1873,1184,5,2,3,0,43
1881,1403,0,0,3,1,7
1887,1345,1,2,3,0,37
1888,1047,2,4,3,0,7
1894,1585,4,3,3,0,2
1903,1213,5,2,5,0,46
1909,641,2,1,3,2,8
1914,1629,8,4,3,0,17
1922,965,3,5,3,0,8
1924,1630,0,0,3,0,1
1928,1304,1,1,3,0,6
1936,1584,1,3,3,0,1
1940,1626,6,4,3,0,5
1945,470,1,1,5,0,23
1947,1641,2,2,3,0,2
1958,724,2,5,3,0,1
1959,1303,3,4,3,0,22
1969,1548,2,4,3,0,34
1975,588,3,2,3,2,32
1983,1215,2,3,3,0,17
1987,1302,1,1,5,0,2
1993,1472,1,2,3,0,2
1997,963,4,5,3,0,14
2003,1140,1,3,3,1,6
2004,1659,7,1,3,0,8
2010,1645,1,1,3,0,8
2015,1555,1,1,3,0,7
2023,1668,6,2,3,2,49
2028,1414,3,4,3,1,7
2032,570,3,4,3,0,2
2037,1010,1,1,3,0,3
2041,1306,3,4,3,0,11
2049,1644,2,2,3,0,8
2054,1481,2,4,3,0,8
2059,1678,1,1,3,0,7
2060,1671,28,5,3,0,62
2069,1679,5,4,2,2,18
2073,1654,4,3,3,0,1
2079,1690,5,5,3,0,14
2081,1696,0,0,3,0,7
2088,1618,2,2,3,0,4
2094,1697,6,2,3,0,10
2097,1054,1,1,3,1,1
2100,1048,1,1,3,0,4
2101,1143,3,4,3,0,2
2104,834,2,5,3,0,11
