date,bug_id,degree,depth,severity,votes,comment_count
9,6,0,0,5,0,15
11,16,0,0,3,0,2
12,4,1,1,3,0,3
13,14,0,0,3,0,2
19,21,0,0,5,1,6
21,20,0,0,4,0,7
22,17,4,3,3,1,54
23,22,1,1,4,0,2
25,29,0,0,4,0,11
28,30,4,2,3,0,7
31,38,0,0,5,0,9
33,25,4,2,3,2,12
39,23,0,0,3,0,7
41,68,1,1,5,0,2
44,56,0,0,5,0,14
48,43,0,0,5,0,4
53,59,0,0,3,1,12
61,77,0,0,5,0,2
70,88,9,3,3,4,79
72,116,1,1,5,0,10
74,113,1,1,5,0,6
76,127,1,4,5,0,3
80,96,0,0,5,0,6
84,122,6,2,3,0,13
85,85,5,2,3,0,28
94,142,2,4,3,31,7
98,137,8,2,3,1,54
106,140,6,4,3,0,110
108,162,0,0,5,0,6
110,146,0,0,5,0,2
113,163,1,2,2,10,30
115,170,11,4,3,0,54
117,209,0,0,5,0,6
122,208,0,0,6,0,13
124,190,2,4,3,0,28
129,187,1,1,5,0,5
130,164,0,0,5,0,7
131,227,0,0,5,0,3
133,150,0,0,5,0,3
134,141,1,3,3,1,11
135,218,0,0,3,0,9
137,221,1,5,3,0,5
140,231,0,0,5,0,17
144,129,1,2,3,0,11
148,220,2,4,3,0,8
149,223,3,2,5,0,66
155,224,2,4,3,0,28
156,168,6,4,3,0,34
166,271,3,1,5,0,4
167,257,0,0,4,2,5
170,171,14,4,3,0,54
172,287,1,2,5,0,5
178,285,0,0,5,0,13
180,296,2,4,3,0,13
184,179,1,1,3,1,4
193,226,1,4,3,1,2
194,169,12,3,3,5,16
199,315,0,0,3,1,6
203,322,0,0,5,0,10
205,334,1,1,3,0,25
208,323,0,0,5,0,2
209,297,8,6,3,0,78
215,300,0,0,5,0,6
217,145,0,0,5,0,3
220,299,0,0,5,0,14
223,259,4,2,3,0,8
224,180,5,2,3,4,18
226,316,1,3,3,0,2
228,256,0,0,3,0,2
230,400,0,0,6,1,14
233,367,2,4,3,0,27
244,309,0,0,3,0,3
248,301,0,0,3,0,2
249,408,0,0,5,0,4
250,398,55,4,2,5,25
251,324,0,0,5,0,2
254,354,0,0,3,0,6
255,436,0,0,5,0,6
