date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
23,17,2,2,3,1,54
51,41,3,3,5,0,2
68,43,0,0,5,0,4
87,88,63,3,3,4,79
93,38,0,0,5,0,9
107,162,0,0,5,0,6
114,185,5,3,3,0,11
123,208,0,0,6,0,13
139,96,0,0,5,0,6
158,187,3,3,5,0,5
165,57,0,0,5,0,3
167,116,1,3,5,0,10
169,127,0,0,5,0,3
183,271,2,3,5,0,4
185,323,0,0,5,0,2
197,153,2,1,5,0,6
225,329,3,1,3,0,6
231,400,0,0,6,1,14
251,330,2,1,3,0,27
278,434,2,1,3,11,2
280,281,0,0,5,0,3
285,470,4,3,5,0,23
289,436,3,2,5,0,6
298,496,14,7,3,4,65
304,455,2,1,5,0,3
318,523,2,2,3,0,26
337,350,2,2,5,0,16
339,146,0,0,5,0,2
357,466,3,3,5,1,3
379,580,4,7,3,35,20
383,484,1,1,3,1,7
385,613,0,0,5,0,4
396,522,1,3,3,0,66
398,615,0,0,5,0,3
400,287,1,3,5,0,5
404,521,0,0,5,0,15
406,359,0,0,5,0,4
408,532,0,0,5,0,6
410,150,0,0,5,0,3
421,299,0,0,5,0,14
437,307,0,0,5,1,6
440,485,1,1,3,0,4
475,508,1,7,4,0,4
477,708,0,0,6,0,1
479,693,0,0,6,0,2
481,514,0,0,5,0,4
494,662,3,2,3,0,64
502,520,1,1,5,0,24
504,444,0,0,5,0,3
506,606,0,0,5,0,2
516,529,1,3,3,0,10
518,722,0,0,5,0,2
526,510,4,3,3,0,8
532,640,0,0,5,0,63
534,418,1,1,5,0,4
539,631,0,0,5,0,7
547,341,0,0,5,0,4
550,516,0,0,5,0,3
566,338,1,1,3,5,5
572,114,0,0,3,0,4
595,567,1,1,3,3,66
614,398,49,6,2,5,25
629,137,11,5,3,1,54
636,830,0,0,5,0,13
671,570,3,2,3,0,2
699,935,8,4,3,3,139
718,907,3,1,3,0,6
727,967,3,4,6,1,65
735,980,4,2,3,0,7
744,820,2,3,3,0,10
746,447,0,0,5,0,4
773,896,2,3,2,0,26
780,922,5,2,3,0,24
782,535,0,0,5,0,4
796,465,8,3,5,3,7
808,983,1,4,3,0,4
832,1024,5,2,3,0,15
850,1007,3,5,3,0,5
852,1039,0,0,5,0,2
854,878,0,0,5,0,4
859,231,5,2,5,0,17
861,1070,0,0,6,0,3
884,1049,1,1,3,0,15
886,227,0,0,5,0,3
895,804,2,1,3,79,70
913,597,4,8,3,4,139
934,1072,1,8,3,1,4
958,1028,9,6,3,0,118
975,710,1,1,3,0,3
977,1166,0,0,6,0,2
998,1109,0,0,3,0,7
1009,1163,4,1,3,0,11
1019,1117,3,1,3,0,6
1024,827,3,4,3,0,20
1039,852,5,4,3,0,15
1049,1011,6,3,3,0,41
1069,658,3,5,3,0,3
1071,1232,1,1,6,0,4
1088,864,0,0,3,1,9
1102,1000,24,4,4,0,95
1125,1182,1,5,3,0,9
1142,1008,1,3,3,0,10
1154,845,1,9,3,0,7
1167,656,2,2,3,1,1
1180,1207,0,0,5,0,7
1195,758,0,0,5,0,2
1213,1162,0,0,3,0,27
1230,1014,2,1,3,2,22
1256,561,2,1,3,1,7
1262,946,3,3,4,0,10
1269,218,1,1,3,0,9
1271,408,0,0,5,0,4
1279,1302,2,2,5,0,2
