date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
11,4,1,1,3,0,3
12,11,0,0,4,0,9
14,8,1,1,1,0,8
15,6,0,0,5,0,15
17,22,1,1,4,0,2
18,21,0,0,5,1,6
20,1,1,1,3,0,9
22,17,3,1,3,1,54
24,20,0,0,4,0,7
28,30,4,1,3,0,7
30,38,0,0,5,0,9
31,25,0,0,3,2,12
34,56,0,0,5,0,14
36,51,0,0,4,0,3
41,57,0,0,5,0,3
43,68,0,0,5,0,2
45,29,0,0,4,0,11
47,78,0,0,5,0,3
49,3,0,0,4,0,5
50,41,3,2,5,0,2
62,77,0,0,5,0,2
64,92,0,0,4,1,5
66,88,51,4,3,4,79
75,116,1,1,5,0,10
76,96,0,0,5,0,6
77,121,0,0,5,0,10
78,113,0,0,5,0,6
79,127,0,0,5,0,3
80,86,1,2,4,0,3
81,118,1,1,4,0,5
84,104,1,2,4,2,12
85,71,5,3,3,0,8
86,145,0,0,5,0,3
87,146,0,0,5,0,2
88,150,0,0,5,0,3
92,140,3,4,3,0,110
97,53,0,0,4,0,1
100,153,1,1,5,0,6
103,147,1,1,4,0,94
104,39,0,0,4,1,3
110,164,0,0,5,0,7
112,119,0,0,4,0,5
114,162,0,0,5,0,6
116,209,0,0,5,0,6
118,195,0,0,4,0,2
119,178,0,0,4,4,5
121,208,0,0,6,0,13
122,187,3,1,5,0,5
128,170,1,2,3,0,54
131,174,0,0,3,0,3
133,227,0,0,5,0,3
141,190,2,5,3,0,28
142,192,1,2,4,0,12
146,249,1,1,5,0,3
154,67,1,1,4,0,4
156,255,0,0,5,0,4
160,236,4,4,3,26,15
165,223,2,2,5,0,66
167,281,0,0,5,0,3
169,287,0,0,5,0,5
172,169,11,3,3,5,16
174,273,0,0,5,0,22
177,285,2,2,5,0,13
178,248,4,4,3,0,17
185,299,0,0,5,0,14
187,323,0,0,5,0,2
189,300,0,0,5,0,6
