date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,12,1,1,3,0,6
13,14,0,0,3,0,2
15,10,0,0,3,0,4
17,22,1,1,4,0,2
19,24,0,0,4,0,2
20,15,0,0,3,0,3
22,29,0,0,4,0,11
23,34,0,0,3,0,3
25,17,2,1,3,1,54
30,38,0,0,5,0,9
33,33,0,0,3,0,4
38,25,5,2,3,2,12
39,32,0,0,3,0,5
40,57,0,0,5,0,3
41,68,1,1,5,0,2
43,48,0,0,4,0,4
45,41,3,1,5,0,2
47,78,0,0,5,0,3
49,51,0,0,4,0,3
53,67,0,0,4,0,4
58,39,0,0,4,1,3
64,77,0,0,5,0,2
65,88,43,4,3,4,79
66,53,0,0,4,0,1
67,86,0,0,4,0,3
69,106,1,1,3,0,5
71,117,0,0,4,0,3
72,97,2,2,3,0,7
73,95,0,0,4,0,6
74,119,0,0,4,0,5
75,92,0,0,4,1,5
76,127,1,6,5,0,3
79,98,4,1,3,0,10
85,125,3,2,3,0,23
87,145,1,1,5,0,3
89,146,1,1,5,0,2
91,150,0,0,5,0,3
93,93,1,1,3,0,4
103,153,1,1,5,0,6
107,162,0,0,5,0,6
108,160,4,4,3,0,12
109,189,0,0,3,0,2
113,137,9,3,3,1,54
120,164,0,0,5,0,7
122,209,1,1,5,0,6
127,197,1,2,3,1,6
129,227,0,0,5,0,3
137,129,2,1,3,0,11
143,231,3,3,5,0,17
144,148,3,2,3,0,27
147,249,2,5,5,0,3
148,177,1,1,3,0,2
149,255,0,0,5,0,4
152,221,0,0,3,0,5
153,96,0,0,5,0,6
155,203,0,0,4,0,5
156,218,4,4,3,0,9
165,271,2,2,5,0,4
167,281,0,0,5,0,3
169,287,0,0,5,0,5
170,273,0,0,5,0,22
172,216,0,0,4,0,2
176,282,0,0,4,0,6
177,285,3,1,5,0,13
182,247,3,5,3,0,2
187,299,0,0,5,0,14
