date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2010-01-19 00:00:00.000000,2010-01-19 06:25:17.501999,493857,0,0,3,31,50,18
2010-02-08 00:00:00.000000,2010-02-07 18:46:59.885574,229050,0,0,3,9,33,38
2010-03-04 00:00:00.000000,2010-02-25 01:16:09.642572,541949,1,1,5,0,2,62
2010-03-04 00:00:00.000000,2010-03-04 11:46:38.947527,545339,1,1,3,0,4,62
2010-03-24 00:00:00.000000,2010-03-20 16:37:48.538604,61098,0,0,5,106,328,82
2010-04-12 00:00:00.000000,2010-04-11 14:28:46.673331,432687,1,2,5,55,50,101
2010-05-04 00:00:00.000000,2010-04-28 18:48:15.596124,550196,1,1,4,2,12,123
2010-05-05 00:00:00.000000,2010-05-05 14:21:08.175887,550951,1,1,3,0,4,124
2010-05-17 00:00:00.000000,2010-05-15 00:28:02.373424,555855,1,1,5,0,6,136
2010-06-03 00:00:00.000000,2010-06-03 02:15:44.648108,545595,1,1,3,2,9,153
2010-06-24 00:00:00.000000,2010-06-19 10:02:27.785297,558826,1,1,5,0,5,174
2010-07-06 00:00:00.000000,2010-07-05 05:25:04.415257,570343,1,1,3,0,3,186
2010-07-13 00:00:00.000000,2010-07-12 14:16:47.585051,570244,1,1,5,0,4,193
2010-07-30 00:00:00.000000,2010-07-30 01:36:00.151338,340021,1,1,3,7,4,210
2010-08-04 00:00:00.000000,2010-08-03 15:39:18.478261,556957,1,1,3,0,54,215
2010-08-06 00:00:00.000000,2010-08-05 11:42:48.347826,579095,1,1,4,0,28,217
2010-08-15 00:00:00.000000,2010-08-12 11:15:35.785297,572095,1,1,5,0,13,226
2010-08-31 00:00:00.000000,2010-08-31 11:59:33.640418,579714,1,1,5,0,16,242
2010-09-19 00:00:00.000000,2010-09-18 14:58:58.130435,593791,1,1,5,0,6,261
2010-10-08 00:00:00.000000,2010-10-08 09:02:28.963088,401207,0,0,3,3,12,280
2010-10-08 00:00:00.000000,2010-10-08 21:57:45.446233,596356,0,0,5,0,4,280
2010-11-03 00:00:00.000000,2010-11-02 23:50:28.000000,130327,1,1,4,2,55,306
2010-11-03 00:00:00.000000,2010-11-03 21:36:48.601403,604265,1,1,3,0,8,306
2010-11-15 00:00:00.000000,2010-11-15 06:49:04.215011,574252,0,0,5,0,6,318
2010-11-22 00:00:00.000000,2010-11-18 04:27:05.608696,608336,1,1,5,0,24,325
2010-12-12 00:00:00.000000,2010-12-08 21:48:15.648108,545599,0,0,3,0,2,345
2010-12-27 00:00:00.000000,2010-12-27 12:09:04.627192,616849,1,1,3,9,43,360
2010-12-30 00:00:00.000000,2010-12-28 04:00:49.701206,537499,0,0,4,0,5,363
2011-01-17 00:00:00.000000,2011-01-14 21:27:07.675792,564403,0,0,3,0,4,381
