date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
23,17,2,2,3,1,54
27,30,4,1,3,0,7
47,41,1,2,5,0,2
83,88,11,3,3,4,79
92,140,2,3,3,0,110
103,137,2,1,3,1,54
110,170,2,2,3,0,54
126,116,1,4,5,0,10
144,114,4,3,3,0,4
158,84,2,2,3,1,24
180,223,2,3,5,0,66
191,260,0,0,3,0,33
207,224,2,1,3,0,28
220,171,14,3,3,0,54
226,306,8,3,3,0,6
242,398,52,4,2,5,25
271,366,1,1,3,0,2
277,450,3,1,3,1,71
300,424,2,2,3,0,58
307,496,12,5,3,4,65
340,254,0,0,3,0,4
367,251,1,3,3,0,24
375,520,6,6,5,0,24
391,588,0,0,3,2,32
407,597,2,2,3,4,139
415,626,2,2,3,0,27
439,427,1,5,3,1,9
450,662,16,6,3,0,64
469,602,0,0,4,1,6
475,457,7,5,3,3,74
485,699,1,2,3,0,28
491,296,7,3,3,0,13
504,523,9,6,3,0,26
515,713,24,7,3,1,87
531,567,11,8,3,3,66
545,774,2,1,3,0,13
557,715,12,3,3,0,94
565,761,1,1,3,1,21
586,169,11,3,3,5,16
610,810,1,2,3,0,3
624,806,0,0,3,0,3
638,500,1,4,5,0,5
685,762,0,0,4,0,2
703,882,10,4,4,22,41
709,922,8,6,3,0,24
725,790,0,0,3,1,4
734,967,9,4,6,1,65
756,811,2,3,3,0,10
782,666,5,2,3,0,3
794,1000,27,6,4,0,95
809,966,0,0,3,1,40
840,575,1,6,3,1,2
851,1029,16,4,3,1,106
908,845,1,4,3,0,7
917,1091,20,6,3,0,59
928,1028,7,4,3,0,118
946,1093,1,5,3,2,35
955,1090,1,3,3,0,21
966,1138,15,4,3,0,13
982,1131,7,3,3,0,11
1008,1127,11,7,3,11,3
1030,1201,1,1,3,0,7
1048,1191,1,1,3,16,12
1059,1095,12,6,3,0,5
1083,421,9,7,3,1,92
1128,813,3,3,3,0,4
1139,1202,3,2,3,0,63
1182,1261,1,1,5,0,39
1193,1252,15,2,3,0,73
1204,1094,13,4,3,0,5
1210,1086,1,1,3,0,29
1224,1119,2,5,3,0,16
1239,1078,11,4,3,5,8
1250,1208,2,2,3,0,67
1261,1144,9,3,4,0,11
1273,1109,2,4,3,0,7
1280,1092,1,3,3,1,25
1294,1307,2,2,3,5,58
1305,1162,1,2,3,0,27
1316,1355,15,3,3,0,62
1327,1315,1,1,3,9,14
1338,1344,15,5,3,0,30
1348,1376,13,5,3,0,8
1359,1348,11,5,3,0,35
1370,1359,12,4,3,0,30
1393,1006,0,0,3,0,7
1408,760,3,6,3,0,9
1419,1415,17,6,3,0,14
1441,1002,6,7,3,0,76
1452,1124,1,1,3,0,69
1460,1388,1,5,3,0,3
1477,1400,9,7,3,1,13
1488,1428,9,3,3,0,26
1500,1108,2,1,3,0,12
1517,1299,11,5,3,0,8
1524,1449,5,3,3,1,18
1535,1152,9,4,3,0,43
1551,1379,9,2,3,0,1
1581,1267,2,1,3,0,12
1599,1120,1,5,3,0,4
1628,999,8,2,3,1,9
1639,1495,17,5,3,0,56
1655,805,3,6,3,0,16
1672,803,3,4,3,0,10
1703,417,6,2,3,53,1
1715,413,11,2,3,22,122
1726,935,10,4,3,3,139
1734,623,10,4,3,0,51
1743,1500,12,2,3,0,6
