date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,1,0,0,3,0,9
12,11,0,0,4,0,9
21,15,0,0,3,0,3
25,30,1,1,3,0,7
30,19,1,1,3,1,7
34,40,1,1,3,0,2
35,23,1,1,3,0,7
42,39,0,0,4,1,3
47,59,3,1,3,1,12
50,65,4,1,3,0,13
51,72,2,2,3,0,9
54,41,4,1,5,0,2
57,56,0,0,5,0,14
60,74,1,2,3,2,9
65,64,3,3,3,0,8
70,98,2,2,3,0,10
71,84,4,1,3,1,24
72,113,0,0,5,0,6
78,63,2,3,3,0,59
83,126,1,2,2,0,2
85,133,0,0,3,0,2
89,137,4,3,3,1,54
93,141,0,0,3,1,11
94,140,6,3,3,0,110
96,151,2,2,3,1,36
98,160,0,0,3,0,12
101,159,1,2,3,0,1
105,153,3,2,5,0,6
113,122,1,2,3,0,13
115,189,0,0,3,0,2
117,169,2,2,3,5,16
120,186,4,4,3,0,16
128,161,3,2,3,0,54
129,192,4,5,4,0,12
131,147,9,2,4,0,94
136,231,1,3,5,0,17
141,183,3,1,3,0,3
143,170,10,2,3,0,54
146,214,1,3,3,1,2
155,251,6,2,3,0,24
156,168,6,2,3,0,34
159,270,0,0,3,1,18
165,185,2,4,3,0,11
170,190,3,2,3,0,28
171,142,1,1,3,31,7
177,171,14,2,3,0,54
178,285,1,4,5,0,13
183,138,4,3,3,0,64
184,306,6,3,3,0,6
186,309,0,0,3,0,3
188,180,5,1,3,4,18
189,296,1,1,3,0,13
195,317,1,2,3,0,4
197,330,1,2,3,0,27
201,259,1,2,3,0,8
202,307,0,0,5,1,6
204,328,3,3,3,0,4
207,315,3,2,3,1,6
208,240,2,2,3,4,16
213,338,0,0,3,5,5
215,265,0,0,4,0,2
216,295,2,2,4,4,4
217,297,8,2,3,0,78
218,355,2,2,3,0,2
223,339,2,2,3,0,28
225,292,2,2,3,0,3
