date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2010-01-18 00:00:00.000000,2010-01-14 21:31:06.317748,516752,0,0,3,80,32,17
2010-01-25 00:00:00.000000,2010-01-24 19:48:05.206706,538604,0,0,3,0,3,24
2010-02-01 00:00:00.000000,2010-02-01 03:41:39.535220,455334,0,0,3,0,66,31
2010-02-18 00:00:00.000000,2010-02-17 11:32:46.642572,541949,1,1,5,0,2,48
2010-02-19 00:00:00.000000,2010-02-19 04:25:32.947527,545339,1,1,3,0,4,49
2010-03-08 00:00:00.000000,2010-03-08 05:05:00.151338,340021,0,0,3,7,4,66
2010-03-27 00:00:00.000000,2010-03-26 08:50:45.673331,432687,1,2,5,55,50,85
2010-03-29 00:00:00.000000,2010-03-28 02:17:20.175887,550951,1,1,3,0,4,87
2010-04-15 00:00:00.000000,2010-04-14 23:57:30.596124,550196,1,1,4,2,12,104
2010-05-04 00:00:00.000000,2010-05-01 10:57:14.785297,558826,1,1,5,0,5,123
2010-05-14 00:00:00.000000,2010-05-13 20:45:20.373424,555855,1,1,5,0,6,133
2010-06-04 00:00:00.000000,2010-06-04 00:46:25.160874,322435,0,0,3,0,14,154
2010-06-24 00:00:00.000000,2010-06-21 01:16:31.648108,545595,1,1,3,2,9,174
2010-06-30 00:00:00.000000,2010-06-30 06:55:52.585051,570244,1,1,5,0,4,180
2010-07-13 00:00:00.000000,2010-07-11 09:13:47.415257,570343,1,1,3,0,3,193
2010-07-19 00:00:00.000000,2010-07-19 01:54:09.785297,572095,1,1,5,0,13,199
2010-07-20 00:00:00.000000,2010-07-20 00:48:42.701206,537499,0,0,4,0,5,200
2010-08-06 00:00:00.000000,2010-08-04 18:55:44.640418,579714,1,1,5,0,16,217
2010-08-11 00:00:00.000000,2010-08-11 00:13:01.478261,556957,1,1,3,0,54,222
2010-08-15 00:00:00.000000,2010-08-11 10:42:55.855248,576626,0,0,4,0,4,226
2010-09-06 00:00:00.000000,2010-09-03 08:16:45.692095,82017,0,0,3,0,6,248
2010-09-07 00:00:00.000000,2010-09-07 02:55:48.318537,554615,0,0,3,0,9,249
2010-09-11 00:00:00.000000,2010-09-08 14:48:07.130435,593791,1,1,5,0,6,253
2010-09-13 00:00:00.000000,2010-09-12 05:57:59.849044,540781,0,0,4,0,11,255
2010-09-15 00:00:00.000000,2010-09-15 10:41:45.260870,587868,0,0,5,0,5,257
2010-10-03 00:00:00.000000,2010-10-02 13:44:51.828361,512788,0,0,3,4,4,275
2010-10-08 00:00:00.000000,2010-10-07 16:33:15.347826,587501,0,0,4,0,3,280
2010-10-14 00:00:00.000000,2010-10-14 04:43:51.254383,538240,0,0,3,0,3,286
2010-11-10 00:00:00.000000,2010-11-08 07:20:44.000000,130327,1,1,4,2,55,313
2010-11-11 00:00:00.000000,2010-11-10 18:05:52.601403,604265,1,1,3,0,8,314
2010-11-15 00:00:00.000000,2010-11-14 03:33:42.608696,608336,1,1,5,0,24,318
2010-11-22 00:00:00.000000,2010-11-20 22:05:10.363888,595545,0,0,2,0,2,325
2010-12-12 00:00:00.000000,2010-12-08 21:21:41.061827,541092,0,0,3,0,5,345
2010-12-27 00:00:00.000000,2010-12-27 12:09:04.627192,616849,1,1,3,9,43,360
2011-01-12 00:00:00.000000,2011-01-12 16:13:34.078437,558341,0,0,3,0,1,376
2011-01-26 00:00:00.000000,2011-01-24 09:23:37.124269,568759,0,0,3,0,4,390
2011-02-03 00:00:00.000000,2011-02-03 16:05:41.196555,614523,0,0,4,1,4,398
2011-02-05 00:00:00.000000,2011-02-05 03:40:52.347826,627472,1,1,3,0,8,400
2011-02-22 00:00:00.000000,2011-02-19 12:42:00.270071,539050,0,0,3,0,3,417
2011-02-23 00:00:00.000000,2011-02-22 04:56:19.304348,537639,0,0,5,0,15,418
2011-03-10 00:00:00.000000,2011-03-09 21:31:52.372808,636062,0,0,2,0,12,433
2011-03-21 00:00:00.000000,2011-03-18 11:14:12.131344,599349,0,0,3,0,6,444
2011-03-23 00:00:00.000000,2011-03-22 04:41:42.692766,603026,0,0,4,0,2,446
2011-03-24 00:00:00.000000,2011-03-23 10:11:18.913043,615090,0,0,3,0,3,447
