date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2010-01-18 00:00:00.000000,2010-01-18 08:46:59.538604,61098,0,0,5,106,328,17
2010-01-20 00:00:00.000000,2010-01-20 13:47:18.363580,62178,0,0,5,31,278,19
2010-01-21 00:00:00.000000,2010-01-20 20:37:31.304348,537639,0,0,5,0,15,20
2010-01-22 00:00:00.000000,2010-01-22 08:27:30.175331,349392,0,0,5,2,16,21
2010-01-25 00:00:00.000000,2010-01-24 15:32:36.521739,539608,0,0,4,0,7,24
2010-01-25 00:00:00.000000,2010-01-23 15:09:17.849044,540781,0,0,4,0,11,24
2010-01-26 00:00:00.000000,2010-01-25 23:00:30.701206,537499,0,0,4,0,5,25
2010-02-08 00:00:00.000000,2010-02-05 12:41:41.673331,432687,0,0,5,55,50,38
2010-02-11 00:00:00.000000,2010-02-10 16:41:01.642572,541949,1,1,5,0,2,41
2010-02-11 00:00:00.000000,2010-02-11 08:57:35.878191,542160,0,0,5,0,4,41
2010-02-11 00:00:00.000000,2010-02-11 18:56:35.947527,545339,1,1,3,0,4,41
2010-02-15 00:00:00.000000,2010-02-15 17:30:29.806213,543411,0,0,5,0,3,45
2010-03-04 00:00:00.000000,2010-02-28 02:12:52.820671,543194,0,0,4,0,1,62
2010-03-04 00:00:00.000000,2010-03-03 21:09:52.119348,546005,0,0,5,0,2,62
2010-03-04 00:00:00.000000,2010-03-04 03:23:31.304348,547624,0,0,4,1,5,62
2010-03-05 00:00:00.000000,2010-03-04 23:25:25.579907,542709,0,0,4,0,4,63
2010-03-09 00:00:00.000000,2010-03-08 22:54:00.000000,130327,0,0,4,2,55,67
2010-03-09 00:00:00.000000,2010-03-09 04:24:04.555968,550827,0,0,5,0,6,67
2010-03-10 00:00:00.000000,2010-03-10 16:44:14.175887,550951,1,1,3,0,4,68
2010-03-12 00:00:00.000000,2010-03-12 07:59:45.179945,547544,0,0,4,0,7,70
2010-03-12 00:00:00.000000,2010-03-11 18:48:36.633986,551388,0,0,4,0,3,70
2010-03-12 00:00:00.000000,2010-03-12 18:12:02.608696,551629,0,0,5,0,10,70
2010-03-13 00:00:00.000000,2010-03-13 06:14:15.455716,551424,0,0,4,0,5,71
2010-03-15 00:00:00.000000,2010-03-13 08:46:14.162719,551459,0,0,4,0,5,73
2010-03-16 00:00:00.000000,2010-03-15 20:42:50.932333,552425,0,0,5,0,3,74
2010-03-24 00:00:00.000000,2010-03-21 22:58:42.596124,550196,0,0,4,2,12,82
2010-03-29 00:00:00.000000,2010-03-29 09:28:43.648108,545595,0,0,3,2,9,87
2010-03-30 00:00:00.000000,2010-03-30 01:37:42.180675,554980,0,0,5,0,3,88
2010-04-03 00:00:00.000000,2010-04-01 23:08:48.151338,340021,0,0,3,7,4,92
2010-04-09 00:00:00.000000,2010-04-09 13:18:42.596124,550070,0,0,3,0,1,98
2010-04-09 00:00:00.000000,2010-04-09 02:06:26.373424,555855,0,0,5,0,6,98
2010-04-19 00:00:00.000000,2010-04-19 01:44:23.199016,555504,0,0,4,0,7,108
2010-04-22 00:00:00.000000,2010-04-21 14:14:01.734851,341604,0,0,3,25,301,111
2010-04-24 00:00:00.000000,2010-04-22 13:42:34.807751,557207,0,0,5,0,7,113
2010-04-24 00:00:00.000000,2010-04-22 18:27:33.589289,559945,0,0,4,0,2,113
2010-04-27 00:00:00.000000,2010-04-25 05:49:54.931931,561552,0,0,5,0,6,116
2010-05-05 00:00:00.000000,2010-05-05 13:04:57.785297,558826,1,1,5,0,5,124
2010-05-12 00:00:00.000000,2010-05-10 14:33:09.061827,541092,0,0,3,0,5,131
2010-05-17 00:00:00.000000,2010-05-16 00:16:30.692095,82017,0,0,3,0,6,136
2010-05-27 00:00:00.000000,2010-05-18 08:24:23.254383,538240,0,0,3,0,3,146
2010-05-31 00:00:00.000000,2010-05-30 17:46:08.120578,130949,0,0,3,4,40,150
2010-06-03 00:00:00.000000,2010-06-02 19:32:39.089511,565685,0,0,3,1,3,153
2010-06-03 00:00:00.000000,2010-06-03 00:56:48.206706,538604,0,0,3,0,3,153
2010-06-04 00:00:00.000000,2010-06-04 10:17:34.318537,554615,0,0,3,0,9,154
2010-06-09 00:00:00.000000,2010-06-08 06:39:55.109197,546401,0,0,3,0,10,159
2010-06-10 00:00:00.000000,2010-06-10 05:13:36.524146,552976,0,0,3,1,10,160
2010-06-12 00:00:00.000000,2010-06-11 02:13:18.585051,570244,1,1,5,0,4,162
2010-06-14 00:00:00.000000,2010-06-12 20:00:02.608696,559966,0,0,3,0,3,164
2010-06-24 00:00:00.000000,2010-06-20 12:15:30.415257,570343,1,1,3,0,3,174
2010-06-27 00:00:00.000000,2010-06-26 17:12:03.451246,570938,0,0,4,1,9,177
2010-06-30 00:00:00.000000,2010-06-30 01:31:57.785297,572095,1,1,5,0,13,180
2010-06-30 00:00:00.000000,2010-06-30 17:53:32.371578,557415,0,0,3,0,9,180
2010-07-09 00:00:00.000000,2010-07-08 07:39:51.215011,574252,0,0,5,0,6,189
2010-07-09 00:00:00.000000,2010-07-09 20:35:40.861273,575891,0,0,5,0,10,189
2010-07-13 00:00:00.000000,2010-07-10 00:31:56.855248,576626,0,0,4,0,4,193
2010-07-15 00:00:00.000000,2010-07-14 12:09:48.778837,574949,0,0,5,1,6,195
2010-07-17 00:00:00.000000,2010-07-16 22:06:44.347826,579095,0,0,4,0,28,197
2010-07-20 00:00:00.000000,2010-07-20 07:39:00.830514,578271,0,0,5,0,4,200
2010-08-02 00:00:00.000000,2010-07-31 12:39:56.825592,285055,0,0,3,6,5,213
2010-08-02 00:00:00.000000,2010-08-02 10:19:15.078437,558341,0,0,3,0,1,213
2010-08-03 00:00:00.000000,2010-08-03 08:40:07.826087,580370,0,0,5,0,4,214
2010-08-06 00:00:00.000000,2010-08-05 02:55:18.640418,579714,1,1,5,0,16,217
2010-08-08 00:00:00.000000,2010-08-07 03:58:23.478261,556957,1,1,3,0,54,219
2010-08-08 00:00:00.000000,2010-08-08 14:56:02.805291,581731,0,0,4,0,4,219
2010-08-11 00:00:00.000000,2010-08-08 23:32:02.497196,580758,0,0,4,0,2,222
2010-08-11 00:00:00.000000,2010-08-09 03:21:04.704902,540737,0,0,3,0,10,222
2010-08-15 00:00:00.000000,2010-08-14 12:47:05.684405,580689,0,0,4,0,3,226
2010-08-15 00:00:00.000000,2010-08-12 02:13:56.326816,585448,0,0,3,0,4,226
2010-08-16 00:00:00.000000,2010-08-16 15:37:30.228937,581914,0,0,3,0,10,227
2010-08-19 00:00:00.000000,2010-08-18 12:16:18.260870,587868,0,0,5,0,5,230
2010-08-23 00:00:00.000000,2010-08-19 13:50:44.347826,587501,0,0,4,0,3,234
2010-08-23 00:00:00.000000,2010-08-19 13:36:54.112597,551962,0,0,3,0,9,234
2010-08-24 00:00:00.000000,2010-08-24 07:48:05.217391,579907,0,0,3,0,23,235
2010-08-30 00:00:00.000000,2010-08-27 22:12:17.828361,512788,0,0,3,4,4,241
2010-09-06 00:00:00.000000,2010-09-04 14:00:23.291295,566008,0,0,3,4,16,248
2010-09-07 00:00:00.000000,2010-09-07 03:19:08.657982,579635,0,0,3,0,5,249
2010-09-11 00:00:00.000000,2010-09-09 13:39:20.744386,570421,0,0,3,7,3,253
2010-09-11 00:00:00.000000,2010-09-08 14:47:39.130435,593791,0,0,5,0,6,253
2010-09-11 00:00:00.000000,2010-09-11 14:44:08.947211,562098,0,0,3,0,2,253
2010-09-15 00:00:00.000000,2010-09-15 00:44:50.772070,591907,0,0,4,0,4,257
2010-09-17 00:00:00.000000,2010-09-16 01:04:17.446233,596356,0,0,5,0,4,259
2010-09-27 00:00:00.000000,2010-09-27 03:57:55.330667,569198,0,0,3,0,1,269
2010-10-01 00:00:00.000000,2010-09-30 13:59:59.963088,401207,0,0,3,3,12,273
2010-10-03 00:00:00.000000,2010-10-03 11:36:31.319594,562141,0,0,3,1,2,275
2010-10-04 00:00:00.000000,2010-10-04 01:29:34.601283,601526,0,0,5,0,3,276
2010-10-06 00:00:00.000000,2010-10-06 02:48:18.260870,597922,0,0,4,0,2,278
2010-10-08 00:00:00.000000,2010-10-06 15:54:12.679176,599521,0,0,4,0,7,280
2010-10-11 00:00:00.000000,2010-10-09 08:42:55.082244,602961,0,0,5,0,3,283
