date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,12,0,0,3,0,6
10,4,0,0,3,0,3
11,10,0,0,3,0,4
12,7,0,0,2,0,2
18,9,0,0,3,0,3
19,1,1,1,3,0,9
23,34,0,0,3,0,3
24,17,1,1,3,1,54
25,37,0,0,3,0,2
33,25,4,2,3,2,12
34,8,0,0,1,0,8
35,23,1,1,3,0,7
37,56,0,0,5,0,14
39,47,0,0,3,0,2
43,44,1,1,3,0,2
44,62,2,2,3,0,4
47,65,4,2,3,0,13
51,71,2,2,3,0,8
64,53,0,0,4,0,1
67,97,2,1,3,0,7
73,107,0,0,3,0,7
90,75,0,0,3,0,2
92,158,0,0,3,0,7
97,130,1,3,3,0,7
100,90,1,3,4,0,7
102,150,0,0,5,0,3
108,151,0,0,3,1,36
109,98,1,1,3,0,10
113,160,1,1,3,0,12
121,140,3,1,3,0,110
122,192,1,5,4,0,12
126,175,1,1,3,0,6
130,207,0,0,3,0,5
131,161,4,3,3,0,54
138,102,0,0,3,0,1
140,173,0,0,3,0,2
144,72,2,2,3,0,9
147,163,0,0,2,10,30
149,119,0,0,4,0,5
151,85,6,2,3,0,28
158,245,0,0,3,0,10
163,263,1,1,3,0,6
164,260,3,6,3,0,33
166,89,0,0,3,0,3
173,179,1,1,3,1,4
179,169,2,1,3,5,16
180,148,0,0,3,0,27
181,218,5,6,3,0,9
183,196,0,0,3,0,3
191,259,3,5,3,0,8
195,297,9,4,3,0,78
208,137,12,3,3,1,54
209,236,1,1,3,26,15
210,296,2,1,3,0,13
211,265,1,1,4,0,2
212,354,2,1,3,0,6
215,146,1,3,5,0,2
218,221,1,5,3,0,5
227,251,1,1,3,0,24
230,368,0,0,3,0,2
232,395,2,2,3,1,6
236,275,5,3,3,0,1
242,224,4,6,3,0,28
245,240,2,2,3,4,16
249,268,0,0,3,0,6
256,396,0,0,3,0,8
257,284,0,0,3,1,3
264,185,6,4,3,0,11
265,174,1,4,3,0,3
267,397,3,1,3,3,118
272,450,11,5,3,1,71
274,95,0,0,4,0,6
280,380,8,5,3,0,38
282,298,0,0,3,0,3
287,460,0,0,3,0,1
291,453,3,1,3,0,3
292,379,1,2,3,0,12
294,205,0,0,3,0,10
295,472,4,1,5,0,7
296,351,0,0,3,0,2
307,186,4,5,3,0,16
313,457,4,4,3,3,74
315,27,0,0,3,0,3
317,452,1,1,3,0,2
