day_counter,0,1,2,3,4,5,6,8,9,10,11,12,13,14,15
0,,,3,,,,,,,,,,,,
1,,,3,,,,,,,,,,,,
2,,,5,,,,,,,,,,,,
3,,,6,,,,,,,,,,,,
4,1,2,6,,,,,,,,,,,,
5,1,2,6,,,,,,,,,,,,
6,3,3,7,,,,,,,,,,,,
7,5,3,7,,,,,,,,,,,,
8,7,3,7,,,,,,,,,,,,
9,7,3,6,,,,,,,,,,,,
10,5,,,12,,,,,,,,,,,
11,6,,,12,,,,,,,,,,,
12,6,,,13,,,,,,,,,,,
13,6,,,13,,,,,,,,,,,
14,7,2,,13,,,,,,,,,,,
15,7,2,,13,,,,,,,,,,,
16,7,,,18,,,,,,,,,,,
17,7,,,18,,,,,,,,,,,
18,8,,,18,,,,,,,,,,,
19,10,,,18,,,,,,,,,,,
20,10,,,20,,,,,,,,,,,
21,14,,,20,,,,,,,,,,,
22,17,,,20,,,,,,,,,,,
23,17,,,20,,,,,,,,,,,
24,17,,,23,,,,,,,,,,,
25,18,,,24,,,,,,,,,,,
26,20,,,25,,,,,,,,,,,
27,21,,,26,,,,,,,,,,,
28,21,4,,26,,,,,,,,,,,
29,23,4,24,,,,,,,,,,,,
30,26,4,24,,,,,,,,,,,,
31,25,6,24,,,,,,,,,,,,
32,25,6,,28,,,,,,,,,,,
33,25,6,,28,,,,,,,,,,,
34,25,6,,28,,,,,,,,,,,
35,23,2,,39,,,,,,,,,,,
36,23,2,,,40,,,,,,,,,,
37,23,2,,,40,,,,,,,,,,
38,23,2,,,41,,,,,,,,,,
39,23,2,,,42,,,,,,,,,,
40,21,4,,,46,,,,,,,,,,
41,21,4,,,47,,,,,,,,,,
42,22,4,,,48,,,,,,,,,,
43,22,4,,,48,,,,,,,,,,
44,24,4,,,48,,,,,,,,,,
45,24,4,,,48,,,,,,,,,,
46,26,4,,,47,,,,,,,,,,
47,26,5,,,48,,,,,,,,,,
48,24,5,,,53,,,,,,,,,,
49,3,,,,,82.0,,,,,,,,,
50,4,,,,,82.0,,,,,,,,,
51,4,,,,,81.0,,,,,,,,,
52,4,,,,,83.0,,,,,,,,,
53,5,,,,,83.0,,,,,,,,,
54,6,,,,,85.0,,,,,,,,,
55,6,,,,,85.0,,,,,,,,,
56,5,,,,,89.0,,,,,,,,,
57,6,,,,,89.0,,,,,,,,,
58,6,,,,,89.0,,,,,,,,,
59,6,,,,,89.0,,,,,,,,,
60,7,,,,,89.0,,,,,,,,,
61,7,,,,,89.0,,,,,,,,,
62,8,,,,,89.0,,,,,,,,,
63,10,,,,,91.0,,,,,,,,,
64,11,,,,,92.0,,,,,,,,,
65,12,,,,,93.0,,,,,,,,,
66,35,5,,,,67.0,,,,,,,,,
67,34,7,,,,68.0,,,,,,,,,
68,35,7,,,,69.0,,,,,,,,,
69,37,4,5,,,69.0,,,,,,,,,
70,32,6,5,,,74.0,,,,,,,,,
71,32,6,5,,,75.0,,,,,,,,,
72,33,6,5,,,77.0,,,,,,,,,
73,33,6,5,,,76.0,,,,,,,,,
74,32,8,5,,,76.0,,,,,,,,,
75,33,8,5,,,,78.0,,,,,,,,
76,35,8,5,,,,79.0,,,,,,,,
77,35,8,5,,,,79.0,,,,,,,,
78,34,8,,,,,89.0,,,,,,,,
79,34,8,,,,,89.0,,,,,,,,
80,32,8,,,,,96.0,,,,,,,,
81,32,8,,,,,96.0,,,,,,,,
82,32,8,,,,,96.0,,,,,,,,
83,33,8,,,,,96.0,,,,,,,,
84,33,8,,,,,,100.0,,,,,,,
85,34,8,,,,,,100.0,,,,,,,
86,35,8,,,,,,101.0,,,,,,,
87,36,8,,,,,,101.0,,,,,,,
88,38,8,,,,,,102.0,,,,,,,
89,38,8,,,,,,103.0,,,,,,,
90,40,8,,,,,,104.0,,,,,,,
91,39,8,,,,,,106.0,,,,,,,
92,39,8,,,,,,106.0,,,,,,,
93,40,8,,,,,,107.0,,,,,,,
94,40,8,,,,,,108.0,,,,,,,
95,41,8,,,,,,107.0,,,,,,,
96,37,6,,,,,,120.0,,,,,,,
97,38,6,,,,,,120.0,,,,,,,
98,39,6,,,,,,122.0,,,,,,,
99,40,6,,,,,,123.0,,,,,,,
100,41,6,,,,,,131.0,,,,,,,
101,41,6,,,,,,131.0,,,,,,,
102,41,6,,,,,,132.0,,,,,,,
103,41,6,,,,,,132.0,,,,,,,
104,41,6,,,,,,135.0,,,,,,,
105,41,6,,,,,,139.0,,,,,,,
106,42,8,,,,,,139.0,,,,,,,
107,42,8,,,,,,139.0,,,,,,,
108,43,8,,,,,,139.0,,,,,,,
109,43,8,,,,,,139.0,,,,,,,
110,48,8,,,,,,143.0,,,,,,,
111,48,8,,,,,,143.0,,,,,,,
112,47,8,,,,,,145.0,,,,,,,
113,47,8,,,,,,144.0,,,,,,,
114,47,8,,,,,,147.0,,,,,,,
115,47,8,,,,,,147.0,,,,,,,
116,47,8,,,,,,147.0,,,,,,,
117,49,8,,,,,,148.0,,,,,,,
118,50,8,,,,,,148.0,,,,,,,
119,50,8,,,,,,148.0,,,,,,,
120,47,8,,,,,,156.0,,,,,,,
121,47,8,,,,,,156.0,,,,,,,
122,47,8,,,,,,156.0,,,,,,,
123,47,8,,,,,,157.0,,,,,,,
124,46,8,,,,,,161.0,,,,,,,
125,47,8,,,,,,161.0,,,,,,,
126,49,8,,,,,,162.0,,,,,,,
127,50,8,,,,,,162.0,,,,,,,
128,49,8,,,,,,164.0,,,,,,,
129,49,8,,,,,,164.0,,,,,,,
130,52,8,,,,,,164.0,,,,,,,
131,52,8,,,,,,164.0,,,,,,,
132,53,8,,,,,,165.0,,,,,,,
133,54,8,,,,,,167.0,,,,,,,
134,53,8,,,,,,169.0,,,,,,,
135,54,8,,,,,,168.0,,,,,,,
136,55,8,,,,,,168.0,,,,,,,
137,55,8,,,,,,168.0,,,,,,,
138,55,8,,,,,,169.0,,,,,,,
139,55,8,,,,,,169.0,,,,,,,
140,57,8,,,,,,172.0,,,,,,,
141,57,8,,,,,,172.0,,,,,,,
142,57,8,,,,,,172.0,,,,,,,
143,57,8,,,,,,172.0,,,,,,,
144,56,8,,,,,,175.0,,,,,,,
145,56,8,,,,,,175.0,,,,,,,
146,57,8,,,,,,176.0,,,,,,,
147,58,8,,,,,,177.0,,,,,,,
148,56,8,,,,,,184.0,,,,,,,
149,56,8,,,,,,184.0,,,,,,,
150,56,8,,,,,,184.0,,,,,,,
151,57,8,,,,,,184.0,,,,,,,
152,57,8,,,,,,186.0,,,,,,,
153,60,8,,,,,,187.0,,,,,,,
154,60,8,,,,,,190.0,,,,,,,
155,60,8,,,,,,191.0,,,,,,,
156,60,8,,,,,,193.0,,,,,,,
157,60,8,,,,,,194.0,,,,,,,
158,60,8,,,,,,193.0,,,,,,,
159,58,8,,,,,,196.0,,,,,,,
160,60,8,,,,,,198.0,,,,,,,
161,60,8,,,,,,198.0,,,,,,,
162,60,8,,,,,,198.0,,,,,,,
163,61,8,,,,,,198.0,,,,,,,
164,62,8,,,,,,198.0,,,,,,,
165,65,8,,,,,,198.0,,,,,,,
166,64,8,,,,,,202.0,,,,,,,
167,64,8,,,,,,202.0,,,,,,,
168,65,8,,,,,,203.0,,,,,,,
169,66,8,,,,,,203.0,,,,,,,
170,67,8,,,,,,203.0,,,,,,,
171,64,8,,,,,,207.0,,,,,,,
172,63,8,,,,,,213.0,,,,,,,
173,63,8,,,,,,213.0,,,,,,,
174,64,8,,,,,,214.0,,,,,,,
175,65,8,,,,,,215.0,,,,,,,
176,67,8,,,,,,218.0,,,,,,,
177,67,8,,,,,,219.0,,,,,,,
178,70,8,,,,,,220.0,,,,,,,
179,71,8,,,,,,219.0,,,,,,,
180,72,6,,,,,,229.0,,,,,,,
181,76,6,,,,,,229.0,,,,,,,
182,76,6,,,,,,229.0,,,,,,,
183,75,6,,,,,,,234.0,,,,,,
184,72,6,,,,,,,238.0,,,,,,
185,73,6,,,,,,,238.0,,,,,,
186,74,6,,,,,,,238.0,,,,,,
187,74,6,,,,,,,239.0,,,,,,
188,74,6,,,,,,,240.0,,,,,,
189,75,6,,,,,,,239.0,,,,,,
190,76,6,,,,,,,239.0,,,,,,
191,76,6,,,,,,,239.0,,,,,,
192,76,6,,,,,,,243.0,,,,,,
193,76,6,,,,,,,243.0,,,,,,
194,78,6,,,,,,,243.0,,,,,,
195,79,8,,,,,,,239.0,,,,,,
196,79,8,,,,,,,241.0,,,,,,
197,81,8,,,,,,,241.0,,,,,,
198,81,8,,,,,,,244.0,,,,,,
199,80,8,,,,,,,247.0,,,,,,
200,83,8,,,,,,,250.0,,,,,,
201,85,8,,,,,,,250.0,,,,,,
202,88,9,,,,,,,253.0,,,,,,
203,88,9,,,,,,,254.0,,,,,,
204,90,9,,,,,,,255.0,,,,,,
205,90,9,,,,,,,256.0,,,,,,
206,90,9,,,,,,,257.0,,,,,,
207,92,9,,,,,,,257.0,,,,,,
208,92,7,,,,,,,265.0,,,,,,
209,92,7,,,,,,,265.0,,,,,,
210,95,7,,,,,,,266.0,,,,,,
211,96,7,,,,,,,266.0,,,,,,
212,96,7,,,,,,,266.0,,,,,,
213,96,7,,,,,,,266.0,,,,,,
214,96,7,,,,,,,267.0,,,,,,
215,96,7,,,,,,,268.0,,,,,,
216,97,9,,,,,,,266.0,,,,,,
217,97,9,,,,,,,266.0,,,,,,
218,99,9,,,,,,,266.0,,,,,,
219,99,9,,,,,,,266.0,,,,,,
220,97,9,,,,,,,273.0,,,,,,
221,97,9,,,,,,,273.0,,,,,,
222,80,,,,,,,,300.0,,,,,,
223,81,,,,,,,,300.0,,,,,,
224,82,,,,,,,,302.0,,,,,,
225,82,,,,,,,,303.0,,,,,,
226,82,,,,,,,,303.0,,,,,,
227,83,,,,,,,,303.0,,,,,,
228,86,,,,,,,,305.0,,,,,,
229,86,,,,,,,,304.0,,,,,,
230,84,2,,,,,,,308.0,,,,,,
231,84,2,,,,,,,309.0,,,,,,
232,84,2,,,,,,,309.0,,,,,,
233,84,2,,,,,,,309.0,,,,,,
234,85,2,,,,,,,311.0,,,,,,
235,85,2,,,,,,,312.0,,,,,,
236,84,2,,,,,,,316.0,,,,,,
237,84,2,,,,,,,316.0,,,,,,
238,85,2,,,,,,,318.0,,,,,,
239,85,2,,,,,,,318.0,,,,,,
240,85,2,,,,,,,319.0,,,,,,
241,85,2,,,,,,,319.0,,,,,,
242,85,2,,,,,,,320.0,,,,,,
243,85,2,,,,,,,320.0,,,,,,
244,85,2,,,,,,,321.0,,,,,,
245,98,7,,,,,,,303.0,,,,,,
246,99,7,,,,,,,303.0,,,,,,
247,99,7,,,,,,,303.0,,,,,,
248,100,7,,,,,,,307.0,,,,,,
249,102,7,,,,,,,308.0,,,,,,
250,103,7,,,,,,,309.0,,,,,,
251,103,7,,,,,,,309.0,,,,,,
252,104,7,,,,,,,309.0,,,,,,
253,104,7,,,,,,,309.0,,,,,,
254,106,9,,,,,,,309.0,,,,,,
255,104,11,,,,,,,311.0,,,,,,
256,104,11,,,,,,,311.0,,,,,,
257,105,11,,,,,,,310.0,,,,,,
258,106,11,,,,,,,310.0,,,,,,
259,104,7,,,,,,,318.0,,,,,,
260,104,7,,,,,,,321.0,,,,,,
261,104,7,,,,,,,322.0,,,,,,
262,102,7,,,,,,,328.0,,,,,,
263,103,7,,,,,,,329.0,,,,,,
264,103,7,,,,,,,329.0,,,,,,
265,104,7,,,,,,,329.0,,,,,,
266,104,7,,,,,,,329.0,,,,,,
267,105,7,,,,,,,331.0,,,,,,
268,107,7,,,,,,,330.0,,,,,,
269,107,7,,,,,,,330.0,,,,,,
270,109,7,,,,,,,331.0,,,,,,
271,109,7,,,,,,,331.0,,,,,,
272,110,7,,,,,,,333.0,,,,,,
273,111,7,,,,,,,333.0,,,,,,
274,112,7,,,,,,,333.0,,,,,,
275,112,7,,,,,,,333.0,,,,,,
276,113,7,,,,,,,335.0,,,,,,
277,114,7,,,,,,,336.0,,,,,,
278,116,7,,,,,,,336.0,,,,,,
279,116,7,,,,,,,339.0,,,,,,
280,117,13,,,,,,,334.0,,,,,,
281,117,13,,,,,,,335.0,,,,,,
282,119,13,,,,,,,335.0,,,,,,
283,119,13,,,,,,,335.0,,,,,,
284,119,15,,,,,,,337.0,,,,,,
285,116,12,,,,,,,,344.0,,,,,
286,117,12,,,,,,,,344.0,,,,,
287,117,12,,,,,,,,346.0,,,,,
288,118,12,,,,,,,,349.0,,,,,
289,118,12,,,,,,,,349.0,,,,,
290,119,12,,,,,,,,349.0,,,,,
291,119,12,,,,,,,,349.0,,,,,
292,121,12,,,,,,,,349.0,,,,,
293,122,12,,,,,,,,349.0,,,,,
294,122,12,,,,,,,,351.0,,,,,
295,122,12,,,,,,,,351.0,,,,,
296,122,12,,,,,,,,351.0,,,,,
297,122,12,,,,,,,,353.0,,,,,
298,123,12,,,,,,,,352.0,,,,,
299,124,12,,,,,,,,353.0,,,,,
300,127,12,,,,,,,,353.0,,,,,
301,128,12,,,,,,,,353.0,,,,,
302,126,12,,,,,,,,357.0,,,,,
303,127,12,,,,,,,,357.0,,,,,
304,124,10,,,,,,,,364.0,,,,,
305,125,10,,,,,,,,366.0,,,,,
306,129,10,,,,,,,,367.0,,,,,
307,132,10,,,,,,,,367.0,,,,,
308,135,10,,,,,,,,367.0,,,,,
309,136,10,,,,,,,,367.0,,,,,
310,136,10,,,,,,,,370.0,,,,,
311,136,10,,,,,,,,370.0,,,,,
312,136,10,,,,,,,,370.0,,,,,
313,136,10,,,,,,,,370.0,,,,,
314,139,10,,,,,,,,370.0,,,,,
315,139,12,,,,,,,,370.0,,,,,
316,140,12,,,,,,,,370.0,,,,,
317,140,12,,,,,,,,370.0,,,,,
318,140,12,,,,,,,,370.0,,,,,
319,143,12,,,,,,,,367.0,,,,,
320,145,14,,,,,,,,371.0,,,,,
321,146,14,,,,,,,,371.0,,,,,
322,144,14,,,,,,,,374.0,,,,,
323,144,14,,,,,,,,374.0,,,,,
324,142,14,,,,,,,,379.0,,,,,
325,142,14,,,,,,,,379.0,,,,,
326,143,16,,,,,,,,376.0,,,,,
327,143,16,,,,,,,,377.0,,,,,
328,144,16,,,,,,,,378.0,,,,,
329,145,16,,,,,,,,378.0,,,,,
330,143,16,,,,,,,,381.0,,,,,
331,143,16,,,,,,,,381.0,,,,,
332,144,16,,,,,,,,382.0,,,,,
333,144,16,,,,,,,,383.0,,,,,
334,147,16,,,,,,,,384.0,,,,,
335,147,16,,,,,,,,385.0,,,,,
336,149,16,,,,,,,,385.0,,,,,
337,149,16,,,,,,,,385.0,,,,,
338,149,16,,,,,,,,386.0,,,,,
339,148,16,,,,,,,,389.0,,,,,
340,148,16,,,,,,,,389.0,,,,,
341,149,16,,,,,,,,389.0,,,,,
342,151,16,,,,,,,,389.0,,,,,
343,151,16,,,,,,,,389.0,,,,,
344,153,14,,,,,,,,393.0,,,,,
345,153,14,,,,,,,,394.0,,,,,
346,153,14,,,,,,,,396.0,,,,,
347,153,14,,,,,,,,397.0,,,,,
348,154,14,,,,,,,,398.0,,,,,
349,155,14,,,,,,,,398.0,,,,,
350,155,14,,,,,,,,398.0,,,,,
351,155,14,,,,,,,,399.0,,,,,
352,154,14,,,,,,,,402.0,,,,,
353,154,14,,,,,,,,402.0,,,,,
354,157,14,,,,,,,,402.0,,,,,
355,157,14,,,,,,,,402.0,,,,,
356,157,14,,,,,,,,402.0,,,,,
357,157,14,,,,,,,,403.0,,,,,
358,159,14,,,,,,,,404.0,,,,,
359,159,14,,,,,,,,405.0,,,,,
360,160,14,,,,,,,,409.0,,,,,
361,160,14,,,,,,,,410.0,,,,,
362,161,14,,,,,,,,411.0,,,,,
363,161,14,,,,,,,,411.0,,,,,
364,160,16,,,,,,,,411.0,,,,,
365,160,16,,,,,,,,411.0,,,,,
366,161,16,,,,,,,,412.0,,,,,
367,161,16,,,,,,,,412.0,,,,,
368,163,16,,,,,,,,411.0,,,,,
369,163,16,,,,,,,,411.0,,,,,
370,163,16,,,,,,,,411.0,,,,,
371,163,16,,,,,,,,411.0,,,,,
372,163,16,,,,,,,,411.0,,,,,
373,163,16,,,,,,,,411.0,,,,,
374,163,16,,,,,,,,411.0,,,,,
375,162,16,,,,,,,,414.0,,,,,
376,162,16,,,,,,,,415.0,,,,,
377,162,16,,,,,,,,415.0,,,,,
378,161,16,,,,,,,,417.0,,,,,
379,161,16,,,,,,,,417.0,,,,,
380,162,16,,,,,,,,418.0,,,,,
381,162,16,,,,,,,,418.0,,,,,
382,162,16,,,,,,,,418.0,,,,,
383,162,16,,,,,,,,418.0,,,,,
384,161,16,,,,,,,,420.0,,,,,
385,162,16,,,,,,,,420.0,,,,,
386,162,16,,,,,,,,420.0,,,,,
387,163,16,,,,,,,,419.0,,,,,
388,163,16,,,,,,,,421.0,,,,,
389,163,16,,,,,,,,421.0,,,,,
390,163,16,,,,,,,,421.0,,,,,
391,163,16,,,,,,,,421.0,,,,,
392,163,16,,,,,,,,424.0,,,,,
393,163,16,,,,,,,,424.0,,,,,
394,165,16,,,,,,,,424.0,,,,,
395,165,16,,,,,,,,425.0,,,,,
396,166,16,,,,,,,,425.0,,,,,
397,166,16,,,,,,,,425.0,,,,,
398,168,16,,,,,,,,423.0,,,,,
399,168,16,,,,,,,,423.0,,,,,
400,168,18,,,,,,,,423.0,,,,,
401,168,18,,,,,,,,423.0,,,,,
402,168,18,,,,,,,,423.0,,,,,
403,168,18,,,,,,,,423.0,,,,,
404,168,18,,,,,,,,426.0,,,,,
405,168,18,,,,,,,,426.0,,,,,
406,168,18,,,,,,,,426.0,,,,,
407,168,18,,,,,,,,426.0,,,,,
408,168,18,,,,,,,,430.0,,,,,
409,168,18,,,,,,,,430.0,,,,,
410,169,18,,,,,,,,431.0,,,,,
411,169,18,,,,,,,,431.0,,,,,
412,170,18,,,,,,,,431.0,,,,,
413,170,18,,,,,,,,431.0,,,,,
414,169,20,,,,,,,,431.0,,,,,
415,169,20,,,,,,,,431.0,,,,,
416,169,20,,,,,,,,435.0,,,,,
417,169,20,,,,,,,,435.0,,,,,
418,169,20,,,,,,,,435.0,,,,,
419,169,20,,,,,,,,435.0,,,,,
420,165,20,,,,,,,,445.0,,,,,
421,165,20,,,,,,,,445.0,,,,,
422,165,20,,,,,,,,445.0,,,,,
423,166,20,,,,,,,,446.0,,,,,
424,167,20,,,,,,,,447.0,,,,,
425,167,20,,,,,,,,447.0,,,,,
426,167,20,,,,,,,,448.0,,,,,
427,167,20,,,,,,,,448.0,,,,,
428,167,20,,,,,,,,447.0,,,,,
429,167,20,,,,,,,,447.0,,,,,
430,167,22,,,,,,,,447.0,,,,,
431,167,22,,,,,,,,447.0,,,,,
432,170,22,,,,,,,,447.0,,,,,
433,170,22,,,,,,,,447.0,,,,,
434,170,22,,,,,,,,447.0,,,,,
435,170,22,,,,,,,,447.0,,,,,
436,170,22,,,,,,,,447.0,,,,,
437,170,22,,,,,,,,447.0,,,,,
438,171,22,,,,,,,,447.0,,,,,
439,172,22,,,,,,,,445.0,,,,,
440,172,22,,,,,,,,450.0,,,,,
441,174,22,,,,,,,,450.0,,,,,
442,174,22,,,,,,,,450.0,,,,,
443,174,22,,,,,,,,450.0,,,,,
444,175,22,,,,,,,,450.0,,,,,
445,175,22,,,,,,,,450.0,,,,,
446,175,22,,,,,,,,450.0,,,,,
447,175,22,,,,,,,,450.0,,,,,
448,175,22,,,,,,,,450.0,,,,,
449,175,22,,,,,,,,450.0,,,,,
450,173,22,,,,,,,,456.0,,,,,
451,173,22,,,,,,,,456.0,,,,,
452,172,20,,,,,,,,461.0,,,,,
453,172,20,,,,,,,,461.0,,,,,
454,172,20,,,,,,,,461.0,,,,,
455,172,20,,,,,,,,461.0,,,,,
456,173,20,,,,,,,,464.0,,,,,
457,173,20,,,,,,,,464.0,,,,,
458,173,20,,,,,,,,465.0,,,,,
459,173,20,,,,,,,,465.0,,,,,
460,171,20,,,,,,,,470.0,,,,,
461,171,20,,,,,,,,470.0,,,,,
462,171,22,,,,,,,,469.0,,,,,
463,171,22,,,,,,,,469.0,,,,,
464,171,22,,,,,,,,471.0,,,,,
465,171,22,,,,,,,,472.0,,,,,
466,172,22,,,,,,,,474.0,,,,,
467,172,22,,,,,,,,474.0,,,,,
468,169,22,,,,,,,,478.0,,,,,
469,169,22,,,,,,,,479.0,,,,,
470,169,22,,,,,,,,479.0,,,,,
471,169,22,,,,,,,,479.0,,,,,
472,172,22,,,,,,,,480.0,,,,,
473,172,22,,,,,,,,480.0,,,,,
474,173,22,,,,,,,,481.0,,,,,
475,173,22,,,,,,,,481.0,,,,,
476,170,16,,,,,,,,492.0,,,,,
477,170,16,,,,,,,,494.0,,,,,
478,171,16,,,,,,,,496.0,,,,,
479,173,16,,,,,,,,493.0,,,,,
480,173,16,,,,,,,,493.0,,,,,
481,173,16,,,,,,,,493.0,,,,,
482,174,16,,,,,,,,493.0,,,,,
483,175,16,,,,,,,,493.0,,,,,
484,176,16,,,,,,,,493.0,,,,,
485,176,16,,,,,,,,493.0,,,,,
486,177,16,,,,,,,,493.0,,,,,
487,177,16,,,,,,,,493.0,,,,,
488,177,16,,,,,,,,497.0,,,,,
489,177,16,,,,,,,,497.0,,,,,
490,181,20,,,,,,,,493.0,,,,,
491,181,20,,,,,,,,493.0,,,,,
492,182,20,,,,,,,,493.0,,,,,
493,182,20,,,,,,,,493.0,,,,,
494,183,20,,,,,,,,493.0,,,,,
495,183,20,,,,,,,,493.0,,,,,
496,185,20,,,,,,,,494.0,,,,,
497,185,20,,,,,,,,494.0,,,,,
498,186,20,,,,,,,,496.0,,,,,
499,186,20,,,,,,,,496.0,,,,,
500,187,20,,,,,,,,496.0,,,,,
501,187,20,,,,,,,,496.0,,,,,
502,185,20,,,,,,,,500.0,,,,,
503,185,20,,,,,,,,500.0,,,,,
504,186,20,,,,,,,,501.0,,,,,
505,188,20,,,,,,,,501.0,,,,,
506,189,20,,,,,,,,501.0,,,,,
507,189,20,,,,,,,,501.0,,,,,
508,188,22,,,,,,,,501.0,,,,,
509,188,22,,,,,,,,501.0,,,,,
510,190,22,,,,,,,,502.0,,,,,
511,188,22,,,,,,,,505.0,,,,,
512,189,22,,,,,,,,505.0,,,,,
513,191,22,,,,,,,,505.0,,,,,
514,191,22,,,,,,,,506.0,,,,,
515,192,22,,,,,,,,506.0,,,,,
516,193,22,,,,,,,,504.0,,,,,
517,193,22,,,,,,,,504.0,,,,,
518,194,22,,,,,,,,504.0,,,,,
519,194,22,,,,,,,,504.0,,,,,
520,191,20,,,,,,,,,512.0,,,,
521,191,20,,,,,,,,,512.0,,,,
522,193,20,,,,,,,,,514.0,,,,
523,193,20,,,,,,,,,514.0,,,,
524,193,20,,,,,,,,,514.0,,,,
525,194,20,,,,,,,,,515.0,,,,
526,195,22,,,,,,,,,513.0,,,,
527,195,22,,,,,,,,,513.0,,,,
528,195,22,,,,,,,,,515.0,,,,
529,195,22,,,,,,,,,515.0,,,,
530,195,22,,,,,,,,,516.0,,,,
531,193,20,,,,,,,,,522.0,,,,
532,194,20,,,,,,,,,522.0,,,,
533,194,20,,,,,,,,,522.0,,,,
534,194,20,,,,,,,,,524.0,,,,
535,194,20,,,,,,,,,524.0,,,,
536,194,20,,,,,,,,,527.0,,,,
