date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,1,0,0,3,0,9
12,11,0,0,4,0,9
21,15,0,0,3,0,3
25,30,1,1,3,0,7
30,19,1,1,3,1,7
32,46,0,0,3,0,2
34,25,4,1,3,2,12
35,23,1,1,3,0,7
38,60,1,1,3,0,5
45,59,2,1,3,1,12
49,72,1,1,3,0,9
51,66,3,1,3,6,4
57,85,6,3,3,0,28
62,98,1,1,3,0,10
64,88,47,3,3,4,79
65,84,7,1,3,1,24
66,73,3,2,3,0,4
72,74,0,0,3,2,9
83,122,1,1,3,0,13
86,71,2,1,3,0,8
92,140,4,1,3,0,110
93,114,2,3,3,0,4
98,142,0,0,3,31,7
101,137,10,2,3,1,54
104,160,4,3,3,0,12
105,170,2,1,3,0,54
114,171,13,2,3,0,54
118,181,8,2,3,1,41
120,180,6,2,3,4,18
125,169,10,3,3,5,16
126,148,4,3,3,0,27
130,224,4,4,3,0,28
131,168,2,1,3,0,34
135,231,6,2,5,0,17
146,223,1,1,5,0,66
148,138,3,1,3,0,64
151,208,0,0,6,0,13
154,236,5,2,3,26,15
162,260,6,2,3,0,33
163,259,1,5,3,0,8
165,256,4,1,3,0,2
168,175,0,0,3,0,6
183,272,3,1,3,0,3
184,275,0,0,3,0,1
189,296,3,4,3,0,13
193,248,2,1,3,0,17
197,315,3,5,3,1,6
199,292,4,2,3,0,3
201,254,3,2,3,0,4
208,316,1,5,3,0,2
210,348,0,0,3,0,5
211,339,1,3,3,0,28
216,380,2,2,3,0,38
222,378,3,2,3,0,13
228,297,7,4,3,0,78
231,247,2,7,3,0,2
238,189,1,6,3,0,2
243,413,10,4,3,22,122
246,349,1,1,3,1,3
250,421,3,1,3,1,92
255,416,1,1,3,0,68
257,424,4,1,3,0,58
258,417,1,1,3,53,1
261,340,1,1,3,1,40
267,450,10,7,3,1,71
272,414,5,3,3,8,11
