date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
10,11,1,1,4,0,9
11,1,0,0,3,0,9
12,12,0,0,3,0,6
13,8,0,0,1,0,8
14,13,0,0,3,0,27
18,9,0,0,3,0,3
20,15,0,0,3,0,3
24,21,0,0,5,1,6
25,30,1,1,3,0,7
28,40,1,1,3,0,2
30,22,0,0,4,0,2
31,19,0,0,3,1,7
32,44,0,0,3,0,2
36,60,3,1,3,0,5
39,50,0,0,3,0,9
45,59,1,1,3,1,12
48,65,5,2,3,0,13
49,73,0,0,3,0,4
50,71,5,1,3,0,8
54,63,5,1,3,0,59
62,84,4,1,3,1,24
64,88,41,3,3,4,79
66,72,4,1,3,0,9
70,87,2,1,3,0,4
71,83,3,2,3,0,5
72,91,0,0,4,0,4
74,106,1,1,3,0,5
75,97,1,1,3,0,7
76,125,2,2,3,0,23
83,122,1,1,3,0,13
88,129,2,1,3,0,11
90,104,0,0,4,2,12
92,140,2,1,3,0,110
93,137,10,1,3,1,54
100,147,1,3,4,0,94
101,161,4,1,3,0,54
102,142,0,0,3,31,7
104,153,0,0,5,0,6
109,170,1,1,3,0,54
113,171,15,2,3,0,54
114,185,3,1,3,0,11
116,167,0,0,4,0,7
117,181,3,3,3,1,41
121,169,12,2,3,5,16
123,175,2,1,3,0,6
125,192,0,0,4,0,12
127,114,4,1,3,0,4
129,224,5,2,3,0,28
132,218,2,1,3,0,9
136,223,0,0,5,0,66
137,231,3,2,5,0,17
138,208,0,0,6,0,13
144,239,0,0,3,0,6
145,183,2,3,3,0,3
148,248,5,1,3,0,17
151,236,3,1,3,26,15
154,186,3,2,3,0,16
155,251,5,2,3,0,24
158,270,0,0,3,1,18
159,256,1,1,3,0,2
162,249,0,0,5,0,3
163,247,1,1,3,0,2
167,138,3,1,3,0,64
173,271,0,0,5,0,4
178,194,3,1,3,0,4
179,296,8,2,3,0,13
180,228,0,0,3,0,20
