date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
11,3,0,0,4,0,5
14,8,1,1,1,0,8
18,21,0,0,5,1,6
21,17,3,1,3,1,54
26,22,0,0,4,0,2
30,30,1,1,3,0,7
31,25,0,0,3,2,12
33,48,1,1,4,0,4
36,23,1,1,3,0,7
45,65,3,1,3,0,13
46,59,3,1,3,1,12
49,39,0,0,4,1,3
50,73,3,2,3,0,4
51,41,0,0,5,0,2
55,72,3,1,3,0,9
63,98,5,2,3,0,10
64,84,10,4,3,1,24
65,68,1,1,5,0,2
66,60,4,3,3,0,5
71,38,0,0,5,0,9
73,85,8,2,3,0,28
80,96,1,2,5,0,6
83,122,2,2,3,0,13
84,125,0,0,3,0,23
87,83,1,1,3,0,5
92,140,4,1,3,0,110
94,145,1,1,5,0,3
95,147,3,2,4,0,94
97,127,0,0,5,0,3
104,153,0,0,5,0,6
106,148,1,1,3,0,27
110,171,13,3,3,0,54
113,170,2,2,3,0,54
123,168,0,0,3,0,34
125,169,11,3,3,5,16
126,181,1,1,3,1,41
128,187,3,5,5,0,5
130,138,5,3,3,0,64
132,224,1,1,3,0,28
135,231,6,5,5,0,17
141,223,4,2,5,0,66
143,180,5,4,3,4,18
146,185,1,1,3,0,11
147,167,0,0,4,0,7
152,192,3,1,4,0,12
154,236,5,3,3,26,15
155,248,2,2,3,0,17
159,256,0,0,3,0,2
161,247,4,3,3,0,2
163,260,7,4,3,0,33
171,184,2,4,3,1,3
172,241,1,1,3,0,2
174,259,1,1,3,0,8
178,296,8,3,3,0,13
184,306,6,3,3,0,6
185,257,3,3,4,2,5
188,251,3,5,3,0,24
190,275,2,2,3,0,1
194,297,7,3,3,0,78
195,216,1,1,4,0,2
198,249,2,1,5,0,3
204,146,1,3,5,0,2
208,183,3,2,3,0,3
219,321,2,4,3,0,127
227,161,1,1,3,0,54
230,239,0,0,3,0,6
236,380,2,1,3,0,38
