date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,4,1,1,3,0,3
12,11,1,1,4,0,9
15,8,1,1,1,0,8
18,21,0,0,5,1,6
21,6,0,0,5,0,15
25,20,0,0,4,0,7
27,30,4,1,3,0,7
31,25,1,2,3,2,12
35,38,0,0,5,0,9
42,64,3,2,3,0,8
45,41,3,1,5,0,2
47,71,5,2,3,0,8
48,43,0,0,5,0,4
54,63,4,1,3,0,59
62,84,1,1,3,1,24
67,98,1,1,3,0,10
69,88,15,2,3,4,79
74,83,6,2,3,0,5
86,122,7,4,3,0,13
89,126,3,4,2,0,2
93,137,10,3,3,1,54
95,140,13,2,3,0,110
100,147,2,3,4,0,94
107,153,1,1,5,0,6
109,142,1,1,3,31,7
113,171,12,3,3,0,54
114,170,3,2,3,0,54
123,208,0,0,6,0,13
128,167,6,3,4,0,7
130,169,3,2,3,5,16
135,231,5,3,5,0,17
136,168,6,2,3,0,34
139,72,4,2,3,0,9
140,148,5,2,3,0,27
143,224,4,2,3,0,28
148,218,4,2,3,0,9
149,223,4,3,5,0,66
152,249,1,1,5,0,3
156,251,2,1,3,0,24
163,260,7,4,3,0,33
164,247,5,2,3,0,2
173,192,3,1,4,0,12
179,296,9,3,3,0,13
181,285,2,2,5,0,13
182,187,1,1,5,0,5
187,306,3,1,3,0,6
189,297,10,3,3,0,78
191,256,0,0,3,0,2
201,236,4,3,3,26,15
208,340,1,1,3,1,40
210,275,5,2,3,0,1
216,380,0,0,3,0,38
218,271,3,1,5,0,4
220,350,0,0,5,0,16
223,185,4,2,3,0,11
224,378,5,2,3,0,13
237,138,2,1,3,0,64
239,398,12,3,2,5,25
242,397,2,1,3,3,118
249,413,9,2,3,22,122
251,421,5,2,3,1,92
253,436,1,1,5,0,6
264,403,5,3,3,1,2
266,414,5,2,3,8,11
270,457,11,3,3,3,74
272,450,12,2,3,1,71
273,417,5,2,3,53,1
278,470,1,2,5,0,23
286,469,6,2,3,0,110
288,466,3,2,5,1,3
