date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,1,0,0,3,0,9
13,8,1,1,1,0,8
14,10,0,0,3,0,4
15,5,1,1,3,2,2
20,22,0,0,4,0,2
21,17,4,2,3,1,54
26,30,0,0,3,0,7
29,25,2,1,3,2,12
32,19,1,1,3,1,7
34,23,1,1,3,0,7
35,48,1,1,4,0,4
39,60,4,2,3,0,5
42,50,0,0,3,0,9
45,59,3,1,3,1,12
46,39,1,2,4,1,3
48,65,4,2,3,0,13
50,73,3,1,3,0,4
62,98,1,1,3,0,10
64,74,0,0,3,2,9
65,88,46,3,3,4,79
66,72,3,1,3,0,9
69,85,5,1,3,0,28
74,71,3,1,3,0,8
75,106,0,0,3,0,5
78,66,2,2,3,6,4
79,125,0,0,3,0,23
82,114,0,0,3,0,4
90,67,0,0,4,0,4
93,137,10,3,3,1,54
95,140,12,2,3,0,110
102,83,5,1,3,0,5
103,141,0,0,3,1,11
104,147,2,2,4,0,94
109,170,2,2,3,0,54
112,126,2,1,2,0,2
115,122,6,1,3,0,13
117,171,2,1,3,0,54
119,180,6,2,3,4,18
122,185,4,3,3,0,11
125,181,8,3,3,1,41
128,168,1,1,3,0,34
130,218,5,2,3,0,9
131,148,1,1,3,0,27
135,231,6,2,5,0,17
137,208,0,0,6,0,13
143,183,0,0,3,0,3
148,216,1,4,4,0,2
151,138,0,0,3,0,64
152,192,4,3,4,0,12
154,236,4,2,3,26,15
157,190,1,3,3,0,28
161,251,2,1,3,0,24
162,260,5,2,3,0,33
163,247,2,2,3,0,2
164,254,0,0,3,0,4
171,278,3,2,3,2,7
173,142,3,2,3,31,7
174,221,0,0,3,0,5
175,239,1,3,3,0,6
179,296,10,2,3,0,13
182,275,1,1,3,0,1
183,263,1,1,3,0,6
184,292,4,3,3,0,3
188,306,7,2,3,0,6
189,297,11,4,3,0,78
197,330,0,0,3,0,27
198,321,2,2,3,0,127
199,167,2,2,4,0,7
202,248,4,1,3,0,17
204,287,0,0,5,0,5
212,298,1,6,3,0,3
214,271,3,2,5,0,4
216,380,2,2,3,0,38
218,354,0,0,3,0,6
220,256,2,3,3,0,2
228,220,1,4,3,0,8
232,289,2,3,3,0,6
234,383,1,4,3,5,4
235,328,3,2,3,0,4
236,240,0,0,3,4,16
241,416,5,2,3,0,68
244,413,11,3,3,22,122
249,414,1,1,3,8,11
252,424,7,3,3,0,58
255,417,6,1,3,53,1
256,421,8,2,3,1,92
264,403,4,2,3,1,2
270,457,9,3,3,3,74
271,329,0,0,3,0,6
276,450,10,3,3,1,71
279,455,3,1,5,0,3
284,469,0,0,3,0,110
285,472,6,3,5,0,7
288,466,3,2,5,1,3
289,470,6,3,5,0,23
290,465,1,1,5,3,7
291,500,0,0,5,0,5
292,496,4,2,3,4,65
293,224,2,1,3,0,28
295,315,0,0,3,1,6
303,184,0,0,3,1,3
306,339,2,3,3,0,28
307,502,2,2,3,0,18
308,510,1,2,3,0,8
309,454,3,2,3,0,13
314,523,0,0,3,0,26
316,338,2,1,3,5,5
317,186,3,1,3,0,16
318,529,0,0,3,0,10
320,498,1,1,3,0,8
323,334,4,1,3,0,25
324,259,3,2,3,0,8
326,446,2,1,3,0,19
328,431,1,1,3,0,3
329,194,3,1,3,0,4
331,272,3,1,3,0,3
336,556,3,2,3,0,33
337,561,0,0,3,1,7
338,63,1,1,3,0,59
347,558,1,2,3,7,16
348,390,0,0,3,0,2
349,567,1,1,3,3,66
353,487,2,2,3,0,4
361,333,1,2,3,0,2
363,588,0,0,3,2,32
368,580,5,3,3,35,20
369,597,4,1,3,4,139
372,578,3,3,3,0,7
376,160,3,1,3,0,12
379,586,3,2,3,0,81
380,598,3,2,3,0,6
382,187,1,1,5,0,5
386,554,2,2,3,0,4
393,621,3,1,3,4,1
394,626,9,2,3,0,27
395,595,1,3,4,2,12
397,508,1,3,4,0,4
400,494,1,1,5,0,7
403,623,10,2,3,0,51
406,632,3,2,3,0,12
408,630,4,2,3,3,338
414,625,0,0,3,1,3
419,602,4,1,4,1,6
420,647,4,2,3,0,6
422,485,2,2,3,0,4
424,378,2,2,3,0,13
430,655,0,0,3,1,3
433,513,1,3,5,0,6
435,366,1,3,3,0,2
437,343,3,1,4,0,28
443,666,0,0,3,0,3
447,434,2,1,3,11,2
449,153,0,0,5,0,6
453,654,2,1,3,0,8
456,522,3,1,3,0,66
458,317,1,3,3,0,4
459,270,1,1,3,1,18
462,432,1,1,3,0,4
463,682,4,2,3,2,26
468,687,1,2,3,0,57
471,633,2,2,2,0,1
473,699,0,0,3,0,28
474,698,2,3,3,0,2
475,656,3,1,3,1,1
479,694,1,2,3,2,10
481,340,1,1,3,1,40
482,223,3,1,5,0,66
483,704,2,3,3,2,60
493,715,11,4,3,0,94
494,717,4,2,3,1,3
497,712,1,1,3,0,4
500,401,1,1,3,0,11
501,689,3,1,3,0,40
504,726,0,0,3,0,6
505,725,4,2,3,0,1
509,419,3,1,3,1,5
510,709,3,1,3,0,39
511,217,0,0,3,0,5
513,161,2,1,3,0,54
515,751,3,2,3,0,16
519,752,1,1,3,0,20
521,724,3,2,3,0,1
522,741,1,1,3,7,1
524,743,1,1,3,2,23
525,760,2,3,3,0,9
527,759,2,2,3,0,14
528,738,2,3,3,0,41
530,700,1,3,3,0,9
536,695,1,3,3,0,16
539,714,2,2,3,0,6
540,771,2,2,3,0,4
542,762,0,0,4,0,2
543,774,7,1,3,0,13
546,690,0,0,3,0,4
547,778,4,1,3,0,3
548,761,2,1,3,1,21
552,628,2,2,3,0,5
553,803,1,3,3,0,10
554,793,1,1,3,0,3
556,570,2,2,3,0,2
557,808,0,0,3,0,13
560,767,0,0,3,0,8
561,805,4,2,3,0,16
565,810,3,2,3,0,3
566,821,7,1,5,0,4
567,777,4,2,3,0,20
568,779,0,0,3,0,5
570,799,4,1,3,0,5
572,818,1,1,3,0,7
573,823,3,1,3,0,15
576,838,2,2,3,0,15
577,797,2,2,3,0,8
580,825,3,1,3,0,22
585,851,6,2,3,0,7
586,788,2,2,3,0,2
589,786,2,3,3,3,1
591,677,1,1,4,0,12
593,716,1,2,3,2,5
595,97,1,1,3,0,7
599,852,5,1,3,0,15
602,848,0,0,3,0,16
603,824,4,1,3,0,10
605,861,2,2,3,0,3
606,820,0,0,3,0,10
608,847,1,1,3,0,9
609,869,3,1,3,0,8
610,816,1,1,3,0,7
612,841,2,1,3,0,9
613,174,1,1,3,0,3
615,812,2,2,3,0,10
618,678,1,1,3,0,2
619,794,0,0,3,0,10
620,842,0,0,3,0,25
621,839,2,1,3,0,14
622,723,1,2,3,0,2
623,182,3,1,3,0,56
625,393,0,0,3,0,4
626,835,2,1,3,0,9
629,686,1,2,4,0,6
630,540,2,1,3,0,26
637,503,0,0,3,0,2
639,889,4,1,3,0,1
640,884,4,1,3,0,3
644,890,0,0,3,0,7
645,641,2,1,3,2,8
647,896,2,2,2,0,26
650,837,2,1,3,0,10
653,819,1,1,3,0,23
654,379,0,0,3,0,12
656,204,1,2,3,0,3
658,108,0,0,3,0,13
660,642,1,2,3,0,9
662,907,1,1,3,0,6
665,906,4,1,3,1,15
666,676,1,1,3,0,7
667,916,1,2,3,0,20
669,806,1,1,3,0,3
672,881,0,0,3,2,3
675,922,1,1,3,0,24
678,926,0,0,3,0,11
679,840,1,2,3,0,30
681,509,1,1,3,0,4
684,897,1,2,3,0,4
685,915,2,1,3,0,113
687,930,0,0,3,0,7
691,685,0,0,3,0,18
692,939,1,1,3,1,24
695,865,1,1,3,0,2
697,387,1,2,4,0,2
698,949,4,1,3,0,15
700,868,2,1,3,0,12
701,607,2,1,3,0,7
703,834,2,1,3,0,11
704,917,1,1,3,0,2
711,427,2,1,3,1,9
713,958,3,2,3,3,18
715,320,2,1,3,0,17
718,683,1,1,3,0,3
