date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,4,1,1,3,0,3
13,5,0,0,3,2,2
21,17,2,1,3,1,54
30,19,0,0,3,1,7
34,30,0,0,3,0,7
38,60,1,3,3,0,5
45,64,0,0,3,0,8
54,63,5,1,3,0,59
68,84,3,1,3,1,24
69,88,18,3,3,4,79
75,83,1,1,3,0,5
78,65,0,0,3,0,13
79,125,1,1,3,0,23
84,98,4,2,3,0,10
90,122,1,1,3,0,13
99,140,13,4,3,0,110
105,147,6,1,4,0,94
118,171,15,2,3,0,54
125,170,1,1,3,0,54
129,224,5,4,3,0,28
134,169,1,1,3,5,16
146,180,6,3,3,4,18
147,181,0,0,3,1,41
163,231,0,0,5,0,17
166,236,0,0,3,26,15
174,137,5,1,3,1,54
177,260,1,1,3,0,33
183,306,7,3,3,0,6
186,148,5,4,3,0,27
192,296,5,4,3,0,13
197,185,6,3,3,0,11
198,328,0,0,3,0,4
206,330,5,4,3,0,27
212,167,6,2,4,0,7
218,380,4,4,3,0,38
219,256,3,2,3,0,2
229,297,5,3,3,0,78
234,257,0,0,4,2,5
238,378,4,4,3,0,13
245,398,48,5,2,5,25
250,413,4,3,3,22,122
257,421,11,3,3,1,92
261,424,10,5,3,0,58
266,334,4,4,3,0,25
272,450,10,4,3,1,71
278,457,10,2,3,3,74
283,439,0,0,4,0,4
289,472,6,3,5,0,7
292,465,8,2,5,3,7
296,496,12,3,3,4,65
298,484,2,6,3,1,7
300,469,7,2,3,0,110
305,510,4,4,3,0,8
312,523,1,2,3,0,26
318,417,3,3,3,53,1
320,520,2,4,5,0,24
324,554,3,5,3,0,4
327,522,1,4,3,0,66
337,560,4,4,3,0,2
346,558,2,1,3,7,16
352,414,4,4,3,8,11
357,567,3,1,3,3,66
368,561,1,1,3,1,7
384,588,6,4,3,2,32
387,602,7,5,4,1,6
395,623,2,1,3,0,51
404,587,8,3,3,1,17
412,626,9,3,3,0,27
413,593,2,1,4,0,19
427,485,0,0,3,0,4
