date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
10,4,0,0,3,0,3
11,1,0,0,3,0,9
13,8,1,1,1,0,8
14,10,0,0,3,0,4
15,5,1,1,3,2,2
19,22,0,0,4,0,2
21,12,1,1,3,0,6
28,30,4,2,3,0,7
30,25,3,1,3,2,12
32,46,0,0,3,0,2
35,40,2,1,3,0,2
36,60,3,1,3,0,5
42,64,4,1,3,0,8
45,63,5,2,3,0,59
47,41,2,1,5,0,2
49,39,0,0,4,1,3
50,71,3,2,3,0,8
51,65,1,1,3,0,13
63,98,4,1,3,0,10
64,84,7,2,3,1,24
66,85,3,1,3,0,28
67,74,0,0,3,2,9
73,83,6,1,3,0,5
77,125,0,0,3,0,23
81,114,1,1,3,0,4
83,122,0,0,3,0,13
85,104,2,1,4,2,12
88,126,0,0,2,0,2
90,140,3,2,3,0,110
92,137,11,2,3,1,54
93,138,2,2,3,0,64
95,62,2,1,3,0,4
97,148,5,3,3,0,27
103,141,1,1,3,1,11
105,153,3,2,5,0,6
110,170,4,1,3,0,54
116,168,5,1,3,0,34
119,186,4,2,3,0,16
122,160,0,0,3,0,12
126,169,2,1,3,5,16
128,208,1,1,6,0,13
131,218,1,1,3,0,9
132,224,1,1,3,0,28
133,180,3,3,3,4,18
135,181,7,1,3,1,41
136,231,1,2,5,0,17
146,223,2,5,5,0,66
147,220,2,2,3,0,8
149,183,3,1,3,0,3
152,236,4,4,3,26,15
156,251,3,2,3,0,24
158,194,0,0,3,0,4
161,247,4,2,3,0,2
163,260,5,2,3,0,33
168,271,0,0,5,0,4
171,272,4,2,3,0,3
172,256,1,1,3,0,2
176,179,3,2,3,1,4
178,296,9,3,3,0,13
182,292,4,1,3,0,3
184,306,7,2,3,0,6
186,297,1,1,3,0,78
189,185,4,1,3,0,11
190,182,3,1,3,0,56
194,279,3,1,3,0,5
197,330,1,1,3,0,27
198,259,3,1,3,0,8
201,167,1,1,4,0,7
205,295,2,2,4,4,4
207,278,0,0,3,2,7
209,248,2,2,3,0,17
214,192,1,1,4,0,12
215,380,5,3,3,0,38
216,328,0,0,3,0,4
218,361,1,3,3,0,2
223,367,2,2,3,0,27
227,334,2,1,3,0,25
230,321,1,1,3,0,127
232,327,2,1,3,0,21
234,263,1,1,3,0,6
239,398,12,3,2,5,25
244,413,12,2,3,22,122
245,397,2,1,3,3,118
248,226,2,2,3,1,2
249,414,0,0,3,8,11
251,421,3,1,3,1,92
254,416,1,3,3,0,68
255,424,2,1,3,0,58
258,401,0,0,3,0,11
262,431,4,2,3,0,3
263,434,0,0,3,11,2
265,403,4,1,3,1,2
268,457,11,4,3,3,74
269,436,0,0,5,0,6
275,455,1,1,5,0,3
279,221,1,2,3,0,5
281,472,1,1,5,0,7
282,465,2,3,5,3,7
283,458,4,2,3,0,33
284,318,3,2,3,0,2
286,354,1,1,3,0,6
292,469,6,3,3,0,110
293,496,5,2,3,4,65
295,487,0,0,3,0,4
302,466,1,2,5,1,3
303,350,1,1,5,0,16
307,338,3,1,3,5,5
308,510,1,1,3,0,8
310,254,1,2,3,0,4
314,523,2,2,3,0,26
316,520,3,1,5,0,24
319,454,2,1,3,0,13
321,187,3,1,5,0,5
322,540,3,2,3,0,26
323,529,3,4,3,0,10
326,393,0,0,3,0,4
331,509,0,0,3,0,4
334,541,2,1,3,1,6
337,561,0,0,3,1,7
343,394,1,1,3,0,17
344,560,6,2,3,0,2
345,567,2,3,3,3,66
346,522,1,1,3,0,66
348,554,3,2,3,0,4
352,573,0,0,4,0,2
354,586,0,0,3,0,81
363,580,2,2,3,35,20
364,588,0,0,3,2,32
365,587,0,0,3,1,17
366,595,0,0,4,2,12
368,597,5,1,3,4,139
370,72,2,2,3,0,9
371,615,1,2,5,0,3
372,593,3,1,4,0,19
378,285,1,1,5,0,13
383,602,6,1,4,1,6
384,379,1,2,3,0,12
386,494,2,2,5,0,7
392,623,10,2,3,0,51
394,626,9,2,3,0,27
395,621,3,1,3,4,1
396,598,3,3,3,0,6
400,87,0,0,3,0,4
404,628,0,0,3,0,5
406,625,0,0,3,1,3
407,630,5,2,3,3,338
410,633,0,0,2,0,1
415,570,1,1,3,0,2
419,133,1,2,3,0,2
421,175,2,1,3,0,6
422,646,0,0,3,0,18
423,641,2,3,3,2,8
425,315,2,1,3,1,6
426,555,2,2,3,0,5
428,663,0,0,3,0,9
429,249,2,1,5,0,3
430,655,0,0,3,1,3
433,257,2,1,4,2,5
436,669,1,3,3,0,8
437,662,1,1,3,0,64
439,320,0,0,3,0,17
441,666,0,0,3,0,3
446,677,0,0,4,0,12
447,658,3,2,3,0,3
448,656,2,1,3,1,1
449,678,3,2,3,0,2
452,129,2,1,3,0,11
457,207,1,2,3,0,5
458,652,0,0,3,0,14
460,258,0,0,3,0,4
461,240,2,4,3,4,16
462,682,4,2,3,2,26
465,500,1,2,5,0,5
468,687,0,0,3,0,57
470,699,0,0,3,0,28
471,348,2,1,3,0,5
474,698,3,2,3,0,2
476,190,2,2,3,0,28
477,694,6,2,3,2,10
480,704,1,2,3,2,60
481,174,0,0,3,0,3
487,713,22,3,3,1,87
488,714,0,0,3,0,6
490,709,4,2,3,0,39
491,712,2,1,3,0,4
492,715,3,1,3,0,94
498,717,3,1,3,1,3
500,725,1,1,3,0,1
502,565,2,1,3,0,2
507,738,0,0,3,0,41
512,736,3,1,3,0,12
513,262,2,1,3,3,17
516,289,0,0,3,0,6
517,726,2,2,3,0,6
518,752,5,2,3,0,20
522,751,0,0,3,0,16
523,690,2,1,3,0,4
524,654,2,1,3,0,8
525,741,3,1,3,7,1
526,578,2,1,3,0,7
527,759,2,2,3,0,14
532,502,1,1,3,0,18
534,686,2,1,4,0,6
537,498,1,2,3,0,8
538,774,5,1,3,0,13
540,772,3,1,3,6,3
541,760,1,1,3,0,9
542,642,1,1,3,0,9
547,778,2,1,3,0,3
548,761,0,0,3,1,21
552,788,4,5,3,0,2
553,803,1,2,3,0,10
554,792,3,2,3,0,1
555,806,2,3,3,0,3
556,395,2,1,3,1,6
557,812,0,0,3,0,10
561,771,4,2,3,0,4
564,810,1,1,3,0,3
565,767,0,0,3,0,8
567,821,6,2,5,0,4
568,823,0,0,3,0,15
569,818,1,1,3,0,7
571,827,3,2,3,0,20
572,787,4,2,3,0,1
574,820,1,1,3,0,10
575,839,3,2,3,0,14
577,791,3,1,3,0,2
578,835,3,2,3,0,9
580,837,2,1,3,0,10
581,731,2,1,3,0,9
583,828,1,2,3,0,8
585,841,2,1,3,0,9
588,609,2,1,3,0,37
590,849,2,1,3,1,3
591,816,2,1,3,0,7
592,769,0,0,4,0,15
594,852,5,1,3,0,15
595,824,4,1,3,0,10
598,834,3,1,3,0,11
601,779,1,1,3,0,5
602,840,0,0,3,0,30
604,858,2,3,3,0,2
606,842,1,1,3,0,25
608,869,3,1,3,0,8
609,794,0,0,3,0,10
614,867,1,1,3,0,2
616,808,2,2,3,0,13
618,811,2,1,3,0,10
619,780,2,1,3,0,5
621,675,2,2,3,0,9
624,786,2,2,3,3,1
626,691,2,1,3,0,3
628,836,2,1,3,0,7
630,789,2,2,3,0,1
634,882,7,2,4,22,41
635,888,1,1,3,0,8
639,217,2,1,3,0,5
640,67,1,2,4,0,4
643,889,1,1,3,0,1
647,890,2,2,3,0,7
649,896,3,1,2,0,26
650,286,1,2,4,0,3
652,412,0,0,3,0,4
655,897,1,2,3,0,4
656,411,1,1,3,0,6
657,881,0,0,3,2,3
661,907,0,0,3,0,6
664,906,0,0,3,1,15
667,904,0,0,3,0,3
668,916,1,1,3,0,20
669,156,1,1,3,0,5
671,616,1,2,3,0,6
674,922,2,1,3,0,24
679,50,0,0,3,0,9
681,579,1,1,3,9,43
682,911,1,1,3,0,25
684,476,1,2,5,0,3
687,407,1,1,5,0,5
691,216,1,4,4,0,2
