date,bug_id,degree,depth,severity,votes,comment_count
8,5,1,1,3,2,2
9,0,2,2,3,0,5
11,14,0,0,3,0,2
16,13,0,0,3,0,27
21,17,3,1,3,1,54
22,8,0,0,1,0,8
26,30,0,0,3,0,7
28,44,1,1,3,0,2
29,25,1,1,3,2,12
35,23,1,1,3,0,7
37,50,1,1,3,0,9
46,72,3,2,3,0,9
48,63,4,2,3,0,59
49,41,0,0,5,0,2
62,84,4,1,3,1,24
64,66,3,1,3,6,4
67,98,1,1,3,0,10
68,73,1,1,3,0,4
71,64,1,1,3,0,8
75,60,3,2,3,0,5
76,106,1,3,3,0,5
78,113,1,2,5,0,6
80,114,3,3,3,0,4
83,122,1,1,3,0,13
88,138,1,1,3,0,64
89,140,11,3,3,0,110
99,104,1,1,4,2,12
100,147,2,2,4,0,94
103,170,8,2,3,0,54
112,168,5,2,3,0,34
113,171,12,2,3,0,54
120,83,2,1,3,0,5
121,169,9,2,3,5,16
125,181,8,2,3,1,41
130,218,6,2,3,0,9
133,161,2,3,3,0,54
134,192,2,1,4,0,12
135,231,6,2,5,0,17
139,185,1,1,3,0,11
144,208,3,2,6,0,13
150,126,0,0,2,0,2
152,236,4,1,3,26,15
157,251,2,1,3,0,24
158,228,0,0,3,0,20
159,247,3,3,3,0,2
163,260,5,3,3,0,33
166,263,2,2,3,0,6
167,271,0,0,5,0,4
170,256,0,0,3,0,2
171,183,0,0,3,0,3
173,270,3,1,3,1,18
179,296,9,3,3,0,13
182,272,4,4,3,0,3
188,306,7,3,3,0,6
189,297,10,3,3,0,78
194,301,1,3,3,0,2
196,285,3,3,5,0,13
197,330,1,2,3,0,27
202,279,0,0,3,0,5
204,257,0,0,4,2,5
206,97,1,1,3,0,7
210,160,1,1,3,0,12
211,129,0,0,3,0,11
214,378,1,1,3,0,13
215,125,0,0,3,0,23
216,380,1,1,3,0,38
220,259,3,2,3,0,8
224,223,2,1,5,0,66
226,338,4,3,3,5,5
227,334,2,2,3,0,25
235,278,3,1,3,2,7
239,350,0,0,5,0,16
240,398,16,2,2,5,25
245,397,0,0,3,3,118
247,413,4,2,3,22,122
251,424,9,2,3,0,58
252,416,4,1,3,0,68
255,343,0,0,4,0,28
256,436,4,1,5,0,6
264,367,3,1,3,0,27
265,417,6,1,3,53,1
266,403,2,1,3,1,2
270,248,2,1,3,0,17
277,340,0,0,3,1,40
280,355,0,0,3,0,2
284,465,4,2,5,3,7
285,469,3,2,3,0,110
287,456,1,3,4,0,3
291,455,3,2,5,0,3
293,454,0,0,3,0,13
294,496,14,4,3,4,65
299,187,3,2,5,0,5
300,472,1,1,5,0,7
305,510,6,4,3,0,8
311,450,12,2,3,1,71
312,523,3,1,3,0,26
313,520,4,1,5,0,24
315,446,0,0,3,0,19
316,470,2,2,5,0,23
320,354,1,3,3,0,6
321,540,1,1,3,0,26
326,556,3,1,3,0,33
329,458,3,2,3,0,33
330,329,3,3,3,0,6
335,239,1,3,3,0,6
337,561,4,2,3,1,7
342,265,0,0,4,0,2
348,194,3,1,3,0,4
349,558,4,3,3,7,16
354,254,0,0,3,0,4
360,567,12,1,3,3,66
362,580,1,1,3,35,20
364,588,3,2,3,2,32
370,597,6,2,3,4,139
374,586,4,2,3,0,81
379,602,5,2,4,1,6
383,224,3,2,3,0,28
384,292,3,1,3,0,3
392,570,0,0,3,0,2
393,626,7,5,3,0,27
399,593,6,2,4,0,19
402,348,0,0,3,0,5
404,632,1,1,3,0,12
407,623,2,2,3,0,51
409,71,3,1,3,0,8
417,628,0,0,3,0,5
418,598,0,0,3,0,6
421,646,1,1,3,0,18
422,587,7,2,3,1,17
427,647,0,0,3,0,6
433,654,3,2,3,0,8
434,641,4,2,3,2,8
438,662,2,3,3,0,64
439,663,1,1,3,0,9
449,591,1,3,4,0,3
451,666,6,2,3,0,3
457,658,4,2,3,0,3
461,682,6,1,3,2,26
469,434,2,1,3,11,2
473,656,3,2,3,1,1
475,687,1,1,3,0,57
478,694,6,2,3,2,10
479,554,1,1,3,0,4
489,713,27,3,3,1,87
490,717,4,2,3,1,3
491,715,0,0,3,0,94
494,699,4,1,3,0,28
501,714,0,0,3,0,6
503,522,1,1,3,0,66
506,328,0,0,3,0,4
511,716,3,2,3,2,5
512,709,3,2,3,0,39
513,738,3,3,3,0,41
516,698,3,3,3,0,2
518,752,4,3,3,0,20
526,736,3,3,3,0,12
531,503,1,1,3,0,2
532,502,1,1,3,0,18
533,743,0,0,3,2,23
536,498,3,3,3,0,8
538,774,7,6,3,0,13
539,761,2,3,3,1,21
540,771,0,0,3,0,4
541,712,0,0,3,0,4
546,772,0,0,3,6,3
549,777,3,2,3,0,20
551,793,0,0,3,0,3
552,787,1,1,3,0,1
554,803,2,2,3,0,10
557,808,0,0,3,0,13
561,788,1,1,3,0,2
564,810,0,0,3,0,3
566,799,3,1,3,0,5
567,821,5,2,5,0,4
569,818,0,0,3,0,7
570,767,3,1,3,0,8
574,835,4,2,3,0,9
575,816,0,0,3,0,7
577,827,3,2,3,0,20
578,839,3,3,3,0,14
581,837,3,3,3,0,10
582,819,3,4,3,0,23
586,851,6,3,3,0,7
587,741,3,2,3,7,1
590,791,2,1,3,0,2
594,852,5,2,3,0,15
595,689,1,1,3,0,40
599,828,4,2,3,0,8
600,862,6,2,3,0,3
603,848,3,1,3,0,16
605,858,1,1,3,0,2
607,869,3,1,3,0,8
608,190,2,1,3,0,28
618,633,2,3,2,0,1
624,874,1,1,3,0,2
625,578,2,2,3,0,7
628,759,1,1,3,0,14
629,751,2,3,3,0,16
631,861,2,1,3,0,3
633,778,2,2,3,0,3
634,780,0,0,3,0,5
639,888,1,1,3,0,8
640,889,0,0,3,0,1
645,897,0,0,3,0,4
649,896,4,2,2,0,26
651,882,0,0,4,22,41
653,211,0,0,3,0,7
661,907,0,0,3,0,6
662,760,2,2,3,0,9
664,826,1,1,3,0,37
665,906,4,1,3,1,15
668,890,0,0,3,0,7
669,917,0,0,3,0,2
670,911,0,0,3,0,25
673,318,1,1,3,0,2
674,922,2,1,3,0,24
679,769,2,1,4,0,15
682,731,0,0,3,0,9
685,834,0,0,3,0,11
686,427,0,0,3,1,9
694,939,4,3,3,1,24
696,690,2,3,3,0,4
697,904,0,0,3,0,3
700,946,3,1,4,0,10
702,841,2,2,3,0,9
704,824,2,1,3,0,10
707,217,2,1,3,0,5
712,879,0,0,3,0,4
718,957,2,1,3,2,18
719,156,0,0,3,0,5
720,950,4,1,3,0,3
727,964,3,2,3,0,10
729,967,0,0,6,1,65
733,980,2,3,3,0,7
735,184,0,0,3,1,3
737,963,0,0,3,0,14
738,982,3,2,3,0,8
739,484,0,0,3,1,7
740,655,1,1,3,1,3
742,965,0,0,3,0,8
744,822,2,1,3,0,9
748,789,2,1,3,0,1
750,676,0,0,3,0,7
751,394,0,0,3,0,17
754,823,2,2,3,0,15
758,642,2,1,3,0,9
762,892,1,1,2,0,6
763,836,0,0,3,0,7
767,249,2,3,5,0,3
773,179,1,1,3,1,4
774,1000,8,2,4,0,95
776,999,2,1,3,1,9
780,867,1,1,3,0,2
781,631,1,2,5,0,7
782,494,1,2,5,0,7
784,812,2,1,3,0,10
790,1011,3,2,3,0,41
793,954,2,1,3,0,18
796,595,1,1,4,2,12
797,1014,0,0,3,2,22
800,952,0,0,3,0,4
801,686,0,0,4,0,6
804,1020,3,5,3,0,2
806,1017,5,3,3,0,56
808,625,2,1,3,1,3
809,219,2,1,3,0,3
813,1024,2,2,3,0,15
819,811,2,1,3,0,10
820,327,2,1,3,0,21
824,1029,6,2,3,1,106
827,1038,1,1,3,1,17
829,258,2,2,3,0,4
830,1028,20,2,3,0,118
833,1031,4,1,3,0,50
841,1042,0,0,3,0,7
843,790,1,1,3,1,4
844,1027,3,2,3,0,4
846,1047,3,1,3,0,7
848,466,1,1,5,1,3
851,151,2,2,3,1,36
856,153,1,1,5,0,6
858,1049,2,2,3,0,15
859,1043,2,2,3,0,2
866,1065,3,3,3,0,21
870,1069,0,0,3,0,6
871,1067,3,3,3,1,4
873,1058,2,3,3,0,9
875,1063,2,1,3,0,5
876,1081,3,2,3,0,11
880,1079,2,1,3,0,13
881,1086,9,2,3,0,29
