date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
12,11,1,1,4,0,9
14,12,1,1,3,0,6
24,17,1,1,3,1,54
37,25,5,1,3,2,12
46,63,5,2,3,0,59
51,71,1,1,3,0,8
66,88,56,3,3,4,79
75,123,0,0,3,0,9
93,122,1,5,3,0,13
104,137,4,2,3,1,54
117,171,4,2,3,0,54
130,181,0,0,3,1,41
153,207,0,0,3,0,5
166,231,4,2,5,0,17
175,140,11,4,3,0,110
181,296,9,2,3,0,13
206,217,0,0,3,0,5
216,297,9,3,3,0,78
237,169,5,2,3,5,16
253,398,12,7,2,5,25
265,413,11,4,3,22,122
271,450,12,3,3,1,71
287,344,2,4,3,0,9
294,496,14,4,3,4,65
312,343,0,0,4,0,28
337,293,0,0,3,0,3
360,292,1,2,3,0,3
374,84,8,2,3,1,24
393,421,3,4,3,1,92
401,626,3,2,3,0,27
417,597,13,7,3,4,139
428,567,2,3,3,3,66
439,662,13,4,3,0,64
446,170,7,3,3,0,54
452,380,7,3,3,0,38
458,306,7,2,3,0,6
473,570,2,5,3,0,2
501,424,6,7,3,0,58
512,713,21,6,3,1,87
555,522,3,5,3,0,66
561,774,1,1,3,0,13
567,457,12,4,3,3,74
589,818,1,7,3,0,7
601,715,11,6,3,0,94
628,736,1,4,3,0,12
635,523,2,4,3,0,26
653,882,8,4,4,22,41
663,896,2,1,2,0,26
671,623,3,2,3,0,51
677,862,0,0,3,0,3
694,621,8,4,3,4,1
705,561,7,3,3,1,7
713,761,6,3,3,1,21
719,922,7,2,3,0,24
740,788,1,1,3,0,2
762,787,1,1,3,0,1
776,999,2,4,3,1,9
801,716,0,0,3,2,5
813,1000,3,2,4,0,95
824,1029,4,3,3,1,106
835,1028,21,5,3,0,118
842,1038,1,2,3,1,17
850,1011,0,0,3,0,41
856,1007,1,1,3,0,5
876,669,1,7,3,0,8
885,1090,2,1,3,0,21
896,1094,14,4,3,0,5
905,1091,4,2,3,0,59
920,1078,3,2,3,5,8
932,1131,11,11,3,0,11
950,1093,13,9,3,2,35
961,1138,16,3,3,0,13
973,1109,3,2,3,0,7
999,1127,2,3,3,11,3
1017,1191,13,5,3,16,12
1034,1108,5,4,3,0,12
1045,1202,16,5,3,0,63
1056,1208,11,5,3,0,67
1062,1086,2,4,3,0,29
1073,1095,13,9,3,0,5
1083,1209,9,3,1,0,16
1089,1187,0,0,3,0,8
1095,1082,2,2,3,0,12
1106,1144,3,2,4,0,11
1117,1235,4,2,3,0,2
1128,1252,4,3,3,0,73
1139,1124,2,3,3,0,69
1150,1261,1,4,5,0,39
1161,998,2,6,3,0,4
1189,786,2,4,3,3,1
1196,1092,2,1,3,1,25
1206,1145,2,2,3,0,15
1217,1162,7,6,3,0,27
1235,1267,4,3,3,0,12
1252,1299,11,7,3,0,8
1266,1307,18,4,3,5,58
1277,1315,1,1,3,9,14
1303,1031,1,5,3,0,50
1314,1344,5,4,3,0,30
1325,1348,9,3,3,0,35
1336,1342,8,3,3,0,4
1360,1372,1,1,3,0,25
1370,1376,6,4,3,0,8
1381,1355,4,2,3,0,62
1398,1400,9,3,3,1,13
1420,1377,8,6,3,0,39
1431,1415,4,6,3,0,14
1446,1422,1,1,3,0,32
1457,1359,4,2,3,0,30
1468,1428,13,2,3,0,26
1502,952,0,0,3,0,4
1509,1449,12,5,3,1,18
1520,1309,8,4,3,0,62
1553,1294,2,3,3,2,11
1588,1089,7,9,3,1,4
1602,465,7,5,5,3,7
1614,1468,9,6,3,0,55
1621,1464,2,2,3,0,3
1631,1379,7,3,3,0,1
1642,1495,21,3,3,0,56
1664,1290,1,3,3,0,3
1676,1503,1,1,3,0,28
1685,1500,15,3,3,0,6
1694,1512,10,3,3,0,23
1710,520,5,2,5,0,24
1717,1515,7,6,3,0,22
1749,1492,7,4,3,0,11
1755,1528,2,2,3,0,12
1766,1539,8,2,3,0,4
1778,1563,1,1,3,1,57
1795,1575,13,5,3,0,46
1803,1557,0,0,3,0,31
1809,1572,11,5,3,0,18
1822,1589,9,8,3,0,34
1833,1561,8,8,3,0,9
1839,1525,8,5,3,0,9
1848,1529,2,3,3,0,13
1854,1613,14,4,3,0,35
1865,1564,1,3,3,0,39
1871,1559,0,0,3,0,15
1883,1560,0,0,3,5,52
1902,717,1,1,3,1,3
1929,1475,0,0,3,2,4
1937,1570,1,3,3,0,6
1948,1641,1,1,3,0,2
1960,1626,7,5,3,0,5
1968,469,1,3,3,0,110
1975,1645,7,4,3,0,8
2000,1519,2,6,3,0,1
2011,1629,2,1,3,0,17
2024,1668,8,2,3,2,49
2035,1671,25,4,3,0,62
2059,1478,0,0,3,0,8
2090,785,2,3,3,6,10
2100,1002,6,2,3,0,76
2110,1610,6,5,3,0,18
2128,1056,6,3,3,2,14
2134,1707,10,7,3,1,4
2178,1493,6,4,3,4,25
2189,1152,4,4,3,0,43
2198,1743,4,4,3,0,13
2204,1544,6,4,3,0,6
2210,1758,0,0,3,0,4
2239,1349,2,3,3,0,20
2248,1024,1,2,3,0,15
2261,1711,0,0,3,0,4
2268,1774,8,5,3,0,57
2276,1466,6,3,3,0,34
2281,1536,6,2,3,0,5
2301,789,2,7,3,0,1
2313,1789,4,7,3,1,26
2325,393,1,7,3,0,4
2343,593,2,2,4,0,19
2362,602,1,1,4,1,6
2390,1474,3,6,3,1,37
2429,1473,4,5,3,0,6
2464,1289,3,4,3,2,4
2489,1783,3,2,3,6,4
2507,1781,1,2,3,0,26
2528,403,3,4,3,1,2
2547,1268,3,5,3,1,5
2558,1874,7,4,3,0,36
2565,1845,2,1,3,0,9
2585,587,3,2,3,1,17
2590,510,6,4,3,0,8
2612,1706,3,3,3,0,2
2622,1484,0,0,3,0,40
2637,1719,1,1,3,0,2
2651,1866,2,2,3,1,7
2667,1477,1,1,3,0,3
2677,1017,0,0,3,0,56
2690,1914,9,3,3,3,24
2702,1644,6,2,3,0,8
2713,260,2,6,3,0,33
2719,1317,6,3,3,0,26
2728,1298,2,5,3,0,11
2750,540,4,4,3,0,26
2761,1933,23,6,3,0,1
2782,1687,1,2,3,0,11
2787,1928,0,0,3,0,9
2797,1223,3,2,3,0,14
2818,1676,0,0,3,0,4
2834,1642,5,3,3,0,5
2860,1556,0,0,3,0,5
2869,1213,6,3,5,0,46
2880,1411,6,3,2,0,4
2890,1961,7,4,3,0,7
2897,1939,1,3,3,0,12
2925,1196,1,1,3,6,38
2937,1793,6,6,3,1,16
2951,760,0,0,3,0,9
2965,1710,5,2,3,1,10
2979,1936,6,5,3,1,5
3008,1684,1,6,3,1,6
3020,1513,6,4,3,6,2
3034,1717,0,0,3,0,2
3040,1940,1,3,3,0,3
3055,1604,3,1,3,0,6
3060,1678,6,2,3,0,7
3090,1843,4,4,3,0,12
3119,1955,4,2,3,0,5
3132,1885,0,0,3,0,4
3173,704,5,3,3,2,60
3196,821,6,4,5,0,4
3216,417,3,3,3,53,1
3240,1685,3,1,3,0,33
3250,1407,6,4,3,0,5
3286,1844,3,7,3,0,8
3305,2005,1,4,3,0,28
3333,1555,6,2,3,0,7
