date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,3,0,0,4,0,5
15,5,1,1,3,2,2
17,22,0,0,4,0,2
21,17,2,1,3,1,54
26,8,0,0,1,0,8
30,30,0,0,3,0,7
34,40,0,0,3,0,2
47,59,2,1,3,1,12
54,41,3,1,5,0,2
56,65,0,0,3,0,13
69,88,18,2,3,4,79
76,85,8,2,3,0,28
77,84,9,2,3,1,24
88,122,2,1,3,0,13
92,137,12,2,3,1,54
97,140,16,4,3,0,110
103,147,3,5,4,0,94
110,170,1,1,3,0,54
123,168,1,1,3,0,34
128,207,1,1,3,0,5
132,190,2,2,3,0,28
145,180,6,5,3,4,18
153,169,1,1,3,5,16
164,260,1,1,3,0,33
176,236,3,1,3,26,15
177,192,0,0,4,0,12
183,296,6,5,3,0,13
193,297,7,3,3,0,78
206,275,0,0,3,0,1
215,306,6,1,3,0,6
230,292,3,3,3,0,3
236,380,3,1,3,0,38
246,398,17,3,2,5,25
251,414,6,3,3,8,11
256,416,1,1,3,0,68
257,424,4,3,3,0,58
268,396,0,0,3,0,8
274,457,3,3,3,3,74
280,450,11,2,3,1,71
282,465,1,3,5,3,7
287,251,1,1,3,0,24
294,496,12,7,3,4,65
303,334,2,1,3,0,25
311,520,5,6,5,0,24
318,397,1,1,3,3,118
324,145,0,0,5,0,3
330,330,1,2,3,0,27
337,278,3,6,3,2,7
346,509,1,3,3,0,4
354,348,0,0,3,0,5
357,567,4,1,3,3,66
361,487,0,0,3,0,4
373,597,3,1,3,4,139
381,587,2,2,3,1,17
392,602,0,0,4,1,6
393,191,0,0,3,0,2
400,626,2,3,3,0,27
408,623,2,1,3,0,51
420,349,1,1,3,1,3
424,279,3,2,3,0,5
439,523,1,4,3,0,26
444,417,7,3,3,53,1
450,662,15,5,3,0,64
457,666,5,3,3,0,3
460,682,0,0,3,2,26
473,142,4,6,3,31,7
477,694,5,4,3,2,10
488,713,21,4,3,1,87
491,148,4,1,3,0,27
497,133,0,0,3,0,2
500,715,2,4,3,0,94
508,469,1,1,3,0,110
518,522,3,6,3,0,66
519,561,8,4,3,1,7
532,181,8,2,3,1,41
536,114,4,4,3,0,4
547,508,1,4,4,0,4
548,421,5,3,3,1,92
556,761,5,2,3,1,21
563,793,4,1,3,0,3
573,621,7,3,3,4,1
586,813,6,5,3,0,4
590,777,6,3,3,0,20
594,838,4,5,3,0,15
604,868,1,2,3,0,12
610,821,6,2,5,0,4
617,824,0,0,3,0,10
620,253,1,3,4,0,7
629,823,3,4,3,0,15
634,851,2,1,3,0,7
657,869,1,5,3,0,8
666,884,3,4,3,0,3
675,882,2,2,4,22,41
685,896,1,1,2,0,26
691,922,7,6,3,0,24
692,861,1,1,3,0,3
695,946,0,0,4,0,10
702,83,6,2,3,0,5
713,867,1,2,3,0,2
719,885,1,3,5,0,3
724,470,0,0,5,0,23
728,966,5,4,3,1,40
733,967,8,4,6,1,65
734,980,1,1,3,0,7
744,687,0,0,3,0,57
760,588,6,2,3,2,32
763,820,2,1,3,0,10
772,656,4,4,3,1,1
777,999,10,3,3,1,9
784,1000,22,5,4,0,95
787,1002,0,0,3,0,76
790,1007,1,4,3,0,5
808,931,2,4,2,0,2
810,712,1,3,3,0,4
817,223,4,2,5,0,66
821,1028,21,5,3,0,118
828,1029,14,5,3,1,106
835,1038,6,4,3,1,17
838,1030,5,4,3,1,7
841,472,2,3,5,0,7
852,403,5,2,3,1,2
867,641,3,1,3,2,8
870,1056,7,4,3,2,14
880,1079,1,1,3,0,13
889,1090,6,2,3,0,21
898,1091,16,3,3,0,59
903,591,1,6,4,0,3
909,1095,11,3,3,0,5
914,1094,12,3,3,0,5
920,1086,3,2,3,0,29
927,1093,10,3,3,2,35
933,1109,8,2,3,0,7
935,1078,4,2,3,5,8
944,1138,8,4,3,0,13
950,1082,2,2,3,0,12
957,1092,3,2,3,1,25
961,1144,7,3,4,0,11
967,1145,7,4,3,0,15
972,1162,1,1,3,0,27
978,1171,0,0,4,0,12
983,1124,4,1,3,0,69
992,1161,7,2,4,0,9
996,1150,2,3,2,0,3
998,1187,2,2,3,0,8
1004,1184,6,5,3,0,43
1012,1179,5,2,4,0,7
1021,1148,2,5,3,0,10
1030,1191,3,2,3,16,12
1031,1147,4,4,3,0,2
1040,1209,2,2,1,0,16
1042,1152,5,6,3,0,43
1053,1202,16,4,3,0,63
1057,1089,2,1,3,1,4
1064,1208,3,1,3,0,67
1067,1223,2,3,3,0,14
1074,1227,7,4,3,1,75
1076,1224,0,0,3,0,78
1085,1235,7,2,3,0,2
1091,1131,6,1,3,0,11
1093,1149,3,5,3,8,25
1102,890,2,5,3,0,7
1104,1225,1,1,3,0,24
1113,1252,3,2,3,0,73
1122,1254,2,2,3,0,17
1127,925,1,2,3,0,4
1132,888,1,2,3,0,8
1136,1263,0,0,3,0,13
1138,1261,9,3,5,0,39
1148,1215,1,1,3,0,17
1150,889,1,1,3,0,1
1155,803,5,2,3,0,10
1158,1177,3,6,3,0,14
1167,1213,5,4,5,0,46
1171,1275,5,2,3,3,3
1177,1266,1,2,3,0,8
1178,935,5,1,3,3,139
1188,1151,2,5,3,0,2
1191,1158,2,2,3,4,17
1195,1146,5,3,2,0,4
1206,1289,2,1,3,2,4
1213,1264,1,3,3,0,6
1218,1201,1,1,3,0,7
1222,1294,1,1,3,2,11
1228,862,3,1,3,0,3
1235,1299,10,4,3,0,8
1247,1247,0,0,3,2,9
1251,1250,2,5,3,0,6
1261,1307,7,2,3,5,58
1262,1315,3,2,3,9,14
1270,1169,4,1,3,0,4
1281,151,1,1,3,1,36
1292,1329,2,1,3,0,48
1299,1326,1,5,3,1,15
1310,1339,1,1,3,0,23
1313,1011,3,2,3,0,41
1321,1355,12,4,3,0,62
1324,1359,4,3,3,0,30
1333,1357,0,0,4,0,10
1335,1344,14,5,3,0,30
1344,1348,9,2,3,0,35
1352,1356,7,5,3,8,11
1354,1376,7,3,3,0,8
1363,1342,7,2,3,0,4
1365,1377,6,2,3,0,39
1373,1395,0,0,3,0,5
1390,1400,8,3,3,1,13
1396,1378,6,4,3,0,1
1401,1083,2,4,3,0,9
1412,1415,2,5,3,0,14
1415,1084,0,0,5,0,3
1426,1411,1,1,2,0,4
1428,502,3,5,3,0,18
1441,1422,10,3,3,0,32
1451,1157,1,2,3,0,2
1452,1428,5,2,3,0,26
1457,1317,3,2,3,0,26
1469,1172,3,4,3,0,2
1473,367,2,5,3,0,27
1477,554,4,3,3,0,4
1483,774,3,4,3,0,13
1486,73,1,1,3,0,4
1493,1407,0,0,3,0,5
1499,1108,1,1,3,0,12
1503,378,3,2,3,0,13
1510,1449,11,2,3,1,18
1511,1438,1,5,3,0,4
1515,1397,4,2,3,0,22
1521,1380,3,2,3,0,2
1524,1350,2,2,3,0,16
1531,1137,1,1,3,0,8
1534,1423,0,0,3,0,4
1541,1464,2,4,3,0,3
1543,1360,3,5,3,0,1
1555,1468,0,0,3,0,55
1562,1469,7,4,3,0,20
1563,1060,2,2,3,0,7
1566,1473,4,4,3,0,6
1574,1466,0,0,3,0,34
1579,1343,2,1,3,0,13
1581,926,0,0,3,0,11
1603,1058,4,4,3,0,9
1620,1014,1,2,3,2,22
1627,1306,1,2,3,0,11
1635,1493,5,3,3,4,25
1638,1495,17,5,3,0,56
1654,1304,3,5,3,0,6
1658,658,3,4,3,0,3
1663,1500,12,3,3,0,6
1675,1492,6,3,3,0,11
1681,1062,1,2,3,1,18
1684,1508,5,4,3,0,8
1693,1512,10,5,3,0,23
1703,1484,2,1,3,0,40
1710,1515,1,1,3,0,22
1722,1513,5,3,3,6,2
1728,1525,7,4,3,0,9
1737,1529,1,3,3,0,13
1741,1404,3,2,3,0,43
1747,1544,8,4,3,0,6
1748,1539,2,1,3,0,4
1753,1528,1,2,3,0,12
1760,1549,2,5,3,0,5
1765,848,1,3,3,0,16
1771,1555,5,5,3,0,7
1777,1572,10,3,3,0,18
1788,1564,7,2,3,0,39
1789,1560,6,5,3,5,52
1794,1536,2,2,3,0,5
1805,1575,2,1,3,0,46
1807,1251,0,0,3,2,10
1812,1582,0,0,3,0,7
1820,1589,12,5,3,0,34
1828,1557,2,2,3,0,31
1841,1288,0,0,3,0,1
1846,1577,1,1,3,0,7
1850,1010,2,2,3,0,3
1856,1613,8,3,3,0,35
1863,72,1,2,3,0,9
1867,1614,7,4,3,0,13
1874,1561,2,2,3,0,9
1883,1136,1,1,3,0,15
1890,1607,0,0,3,1,4
1895,1509,4,3,3,0,26
1901,1559,2,2,3,0,15
1905,1361,2,1,3,0,1
1913,1626,2,4,3,0,5
1916,1629,6,2,3,0,17
1924,1507,3,2,3,0,4
1927,555,0,0,3,0,5
1937,928,1,2,3,0,4
1942,1630,5,5,3,0,1
1948,1641,1,1,3,0,2
1953,1642,5,3,3,0,5
1954,1644,6,3,3,0,8
1958,1632,4,4,3,0,7
1965,1412,2,3,3,0,14
1979,1135,2,1,3,0,13
1981,262,3,4,3,3,17
1986,1645,2,3,3,0,8
1991,218,0,0,3,0,9
1998,1659,8,3,3,0,8
2009,1663,0,0,3,0,2
2010,1347,0,0,3,3,4
2021,1671,8,4,3,0,62
2022,1668,7,3,3,2,49
2036,1612,2,6,3,2,5
2042,1667,1,3,3,1,20
2067,1115,3,1,3,7,5
2073,1678,3,2,3,0,7
2077,1679,2,2,2,2,18
2079,1690,6,4,3,0,14
2086,1688,1,1,3,1,15
2099,1697,2,1,3,0,10
2121,1196,0,0,3,6,38
2131,949,1,5,3,0,15
