date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
29,17,1,1,3,1,54
42,25,0,0,3,2,12
51,63,1,2,3,0,59
66,88,59,3,3,4,79
73,83,6,1,3,0,5
80,85,3,1,3,0,28
91,137,2,1,3,1,54
102,147,7,1,4,0,94
111,140,12,3,3,0,110
118,170,1,1,3,0,54
145,183,2,3,3,0,3
164,185,5,4,3,0,11
182,263,2,5,3,0,6
188,296,7,5,3,0,13
220,275,4,1,3,0,1
246,413,13,5,3,22,122
262,398,17,5,2,5,25
274,421,1,3,3,1,92
280,450,11,5,3,1,71
307,465,4,2,5,3,7
328,469,3,2,3,0,110
335,496,4,3,3,4,65
346,424,3,2,3,0,58
374,272,2,3,3,0,3
407,593,2,1,4,0,19
415,626,3,2,3,0,27
431,597,2,1,3,4,139
442,662,3,2,3,0,64
466,567,10,3,3,3,66
479,666,0,0,3,0,3
490,713,22,3,3,1,87
530,350,1,1,5,0,16
545,675,1,6,3,0,9
561,595,3,6,4,2,12
595,787,0,0,3,0,1
601,774,0,0,3,0,13
641,792,2,4,3,0,1
659,882,8,3,4,22,41
687,813,6,7,3,0,4
708,939,4,6,3,1,24
731,967,9,5,6,1,65
760,966,5,9,3,1,40
782,184,1,1,3,1,3
794,1000,25,5,4,0,95
820,935,8,6,3,3,139
831,1028,22,4,3,0,118
838,1038,6,4,3,1,17
863,1017,4,6,3,0,56
874,1029,16,7,3,1,106
900,676,2,2,3,0,7
909,1090,2,1,3,0,21
918,1091,5,1,3,0,59
940,842,3,8,3,0,25
956,270,3,4,3,1,18
979,789,0,0,3,0,1
990,1138,3,1,3,0,13
1017,993,0,0,3,0,1
1042,1008,2,5,3,0,10
1053,1202,15,4,3,0,63
1074,1108,4,1,3,0,12
1089,500,2,4,5,0,5
1109,1109,5,5,3,0,7
1127,897,0,0,3,0,4
1148,523,2,1,3,0,26
1163,1078,3,3,3,5,8
1190,1216,1,1,3,1,1
1220,863,4,3,3,0,8
1246,914,1,8,3,0,7
1257,1252,14,3,3,0,73
1268,1094,3,1,3,0,5
1282,1307,14,6,3,5,58
1311,965,2,4,3,0,8
1322,1355,14,4,3,0,62
1339,839,1,5,3,0,14
1350,1344,16,6,3,0,30
1360,1376,3,3,3,0,8
1371,1348,2,2,3,0,35
1398,963,2,2,3,0,14
1427,862,6,2,3,0,3
1438,1208,10,4,3,0,67
1455,1377,2,4,3,0,39
1471,1379,9,4,3,0,1
1482,1415,20,6,3,0,14
1507,858,3,9,3,0,2
1533,1217,3,3,3,0,3
1539,1086,12,3,3,0,29
1563,788,1,8,3,0,2
1598,999,7,2,3,1,9
1623,1298,0,0,3,0,11
1658,864,1,10,3,1,9
1669,1495,3,5,3,0,56
1678,1500,13,4,3,0,6
1684,1082,9,4,3,0,12
1695,1144,1,1,4,0,11
1712,1400,1,4,3,1,13
1736,1209,2,2,1,0,16
1747,1162,9,5,3,0,27
1758,1380,8,5,3,0,2
1775,1356,0,0,3,8,11
1803,1464,5,3,3,0,3
1809,1572,10,4,3,0,18
1820,1575,12,5,3,0,46
1836,841,2,9,3,0,9
1859,1213,1,1,5,0,46
1870,1614,3,2,3,0,13
1884,1612,2,1,3,2,5
1890,1613,5,5,3,0,35
1914,790,1,8,3,1,4
1942,957,2,4,3,2,18
1952,1610,5,7,3,0,18
1963,1342,6,5,3,0,4
1972,1512,9,3,3,0,23
2003,1191,11,6,3,16,12
2026,958,3,4,3,3,18
2038,1131,3,4,3,0,11
2045,1092,1,1,3,1,25
2056,1671,5,1,3,0,62
2067,1152,3,1,3,0,43
2105,1299,2,5,3,0,8
2111,1690,7,8,3,0,14
2122,1428,8,3,3,0,26
2134,1560,3,3,3,5,52
2156,791,2,4,3,0,2
2180,1675,1,3,3,5,32
2199,1673,2,3,3,0,13
2214,1422,9,2,3,0,32
2228,1608,2,6,3,0,10
2240,1607,2,6,3,1,4
2246,1554,4,5,3,0,19
2257,1124,2,1,3,0,69
2278,840,2,5,3,0,30
2285,1774,3,1,3,0,57
2304,472,4,6,5,0,7
2310,1550,5,5,2,0,8
2331,340,0,0,3,1,40
2354,334,2,2,3,0,25
2387,1662,1,3,3,0,1
2413,1235,10,6,3,0,2
2441,470,2,1,5,0,23
2466,1447,4,2,3,0,7
2481,669,1,3,3,0,8
2503,1419,0,0,3,0,4
2534,1275,3,7,3,3,3
2554,973,0,0,3,0,2
2576,623,2,1,3,0,51
2601,1583,0,0,3,0,7
2621,818,0,0,3,0,7
2650,1663,3,2,3,0,2
2673,1688,1,1,3,1,15
2686,1914,7,5,3,3,24
2719,587,8,2,3,1,17
2751,1933,18,3,3,0,1
2780,414,1,1,3,8,11
2805,1661,2,7,3,0,1
2824,1807,4,7,3,0,6
2860,1020,2,6,3,0,2
2883,271,3,6,5,0,4
2901,1692,0,0,3,1,12
2922,1659,6,4,3,0,8
2942,1855,1,1,3,0,16
2975,741,3,8,3,7,1
2992,316,1,7,3,0,2
3013,1723,7,7,3,1,8
3031,1729,5,7,3,0,56
3057,1854,3,1,3,0,4
3082,1561,5,4,3,0,9
3104,1725,5,6,3,3,16
3127,1743,10,7,3,0,13
3149,1745,3,7,3,0,7
3176,1691,1,7,3,2,12
3195,1944,4,8,3,0,2
3224,1689,1,7,3,0,2
3255,694,4,4,3,2,10
3279,1508,5,7,3,0,8
3306,1794,4,1,3,0,21
3332,1806,1,7,3,0,7
3353,1449,4,6,3,1,18
3383,1744,4,2,3,0,6
3416,940,1,1,3,0,2
3440,1727,0,0,3,1,2
3458,838,4,5,3,0,15
3501,1093,11,4,3,2,35
3531,1746,3,6,3,0,26
3538,2024,7,7,3,0,2
3545,2044,10,3,3,0,1
3562,806,1,6,3,0,3
