date,bug_id,degree,depth,severity,votes,comment_count
9,5,1,1,3,2,2
11,4,1,1,3,0,3
12,11,0,0,4,0,9
13,1,0,0,3,0,9
21,8,0,0,1,0,8
32,19,1,1,3,1,7
37,30,1,3,3,0,7
39,60,4,1,3,0,5
48,65,5,1,3,0,13
50,25,5,2,3,2,12
52,41,0,0,5,0,2
62,84,1,1,3,1,24
65,88,50,4,3,4,79
67,72,1,2,3,0,9
74,68,0,0,5,0,2
78,114,3,3,3,0,4
81,64,0,0,3,0,8
86,122,4,1,3,0,13
92,137,12,2,3,1,54
95,140,14,3,3,0,110
103,147,0,0,4,0,94
109,74,0,0,3,2,9
110,170,1,1,3,0,54
116,156,2,1,3,0,5
122,148,0,0,3,0,27
132,142,2,1,3,31,7
137,231,6,2,5,0,17
143,169,1,1,3,5,16
146,223,0,0,5,0,66
148,218,6,2,3,0,9
150,224,0,0,3,0,28
155,251,5,2,3,0,24
165,247,2,1,3,0,2
166,260,1,1,3,0,33
170,254,2,2,3,0,4
171,138,5,2,3,0,64
174,256,4,4,3,0,2
180,296,1,1,3,0,13
184,275,0,0,3,0,1
186,306,8,1,3,0,6
190,292,4,3,3,0,3
195,219,2,3,3,0,3
201,330,3,2,3,0,27
205,297,10,3,3,0,78
214,168,1,1,3,0,34
218,180,2,1,3,4,18
220,380,2,2,3,0,38
224,378,5,4,3,0,13
231,257,1,4,4,2,5
233,328,3,2,3,0,4
240,398,11,3,2,5,25
243,413,11,2,3,22,122
244,403,5,2,3,1,2
249,416,1,1,3,0,68
251,424,8,2,3,0,58
255,421,10,3,3,1,92
266,414,4,2,3,8,11
268,236,1,1,3,26,15
272,450,14,3,3,1,71
274,457,2,2,3,3,74
278,446,0,0,3,0,19
280,472,6,2,5,0,7
286,469,8,2,3,0,110
291,470,0,0,5,0,23
293,496,2,2,3,4,65
296,454,3,2,3,0,13
300,417,7,2,3,53,1
305,510,4,2,3,0,8
309,397,2,3,3,3,118
312,523,2,2,3,0,26
317,540,4,5,3,0,26
319,298,1,1,3,0,3
320,520,2,1,5,0,24
323,263,4,2,3,0,6
328,419,0,0,3,1,5
332,554,4,3,3,0,4
338,340,1,1,3,1,40
349,561,3,2,3,1,7
351,558,1,2,3,7,16
367,588,7,3,3,2,32
369,587,1,4,3,1,17
380,560,4,2,3,0,2
385,556,0,0,3,0,33
386,602,5,1,4,1,6
389,498,0,0,3,0,8
393,626,10,2,3,0,27
397,623,1,2,3,0,51
401,160,0,0,3,0,12
406,621,1,2,3,4,1
408,630,6,1,3,3,338
409,141,0,0,3,1,11
418,522,1,1,3,0,66
424,647,3,2,3,0,6
427,350,4,1,5,0,16
434,641,4,2,3,2,8
435,662,4,2,3,0,64
440,666,4,2,3,0,3
444,259,4,1,3,0,8
447,453,0,0,3,0,3
454,580,3,2,3,35,20
459,656,1,1,3,1,1
462,658,3,3,3,0,3
464,682,3,3,3,2,26
469,687,6,2,3,0,57
479,704,1,1,3,2,60
490,713,24,3,3,1,87
491,715,2,1,3,0,94
500,726,4,2,3,0,6
505,699,3,2,3,0,28
508,595,0,0,4,2,12
516,161,1,1,3,0,54
522,752,4,2,3,0,20
523,738,3,3,3,0,41
526,736,3,3,3,0,12
538,698,2,4,3,0,2
541,458,1,2,3,0,33
544,774,2,2,3,0,13
547,763,1,3,3,1,2
548,767,0,0,3,0,8
549,761,11,3,3,1,21
553,803,2,4,3,0,10
557,788,0,0,3,0,2
563,785,4,1,3,6,10
565,810,4,4,3,0,3
569,821,5,3,5,0,4
570,813,5,4,3,0,4
574,835,4,1,3,0,9
576,787,4,1,3,0,1
577,819,3,3,3,0,23
583,825,3,2,3,0,22
584,811,2,2,3,0,10
586,799,3,2,3,0,5
588,851,5,3,3,0,7
590,828,3,2,3,0,8
591,759,0,0,3,0,14
595,852,4,3,3,0,15
596,818,5,2,3,0,7
600,838,4,1,3,0,15
601,862,2,2,3,0,3
606,867,3,2,3,0,2
607,793,2,1,3,0,3
609,824,1,3,3,0,10
611,395,2,2,3,1,6
612,823,2,3,3,0,15
615,771,1,1,3,0,4
617,777,3,2,3,0,20
622,394,0,0,3,0,17
625,689,3,1,3,0,40
629,73,3,1,3,0,4
635,271,1,1,5,0,4
640,882,9,5,4,22,41
647,475,1,2,4,0,9
649,884,0,0,3,0,3
650,896,6,1,2,0,26
651,795,1,2,3,0,4
661,907,0,0,3,0,6
662,655,0,0,3,1,3
665,839,0,0,3,0,14
671,922,6,3,3,0,24
673,906,0,0,3,1,15
676,888,3,5,3,0,8
677,125,3,1,3,0,23
678,911,2,1,3,0,25
682,812,2,4,3,0,10
688,869,1,2,3,0,8
692,249,1,1,5,0,3
693,935,6,3,3,3,139
698,455,3,1,5,0,3
699,71,4,1,3,0,8
707,939,3,1,3,1,24
715,343,1,1,4,0,28
719,338,1,1,3,5,5
724,967,8,4,6,1,65
728,965,0,0,3,0,8
732,686,2,4,4,0,6
734,980,3,1,3,0,7
736,973,0,0,3,0,2
745,958,4,5,3,3,18
754,950,1,1,3,0,3
757,778,2,1,3,0,3
761,946,3,2,4,0,10
765,847,1,5,3,0,9
773,620,0,0,3,1,5
774,66,0,0,3,6,4
779,999,0,0,3,1,9
784,780,0,0,3,0,5
785,1000,4,1,4,0,95
789,1002,5,2,3,0,76
790,1007,1,1,3,0,5
793,1011,2,3,3,0,41
797,916,1,3,3,0,20
803,586,3,2,3,0,81
805,1014,1,1,3,2,22
807,1017,5,3,3,0,56
811,779,2,1,3,0,5
814,1024,3,2,3,0,15
822,1029,4,2,3,1,106
823,1031,1,1,3,0,50
829,1038,6,3,3,1,17
839,207,1,3,3,0,5
844,881,1,1,3,2,3
850,861,0,0,3,0,3
852,1037,2,3,3,0,3
857,1043,4,1,3,0,2
858,675,1,1,3,0,9
866,1065,3,2,3,0,21
870,1056,8,2,3,2,14
872,1067,4,1,3,1,4
880,1079,2,3,3,0,13
881,427,0,0,3,1,9
885,1090,3,2,3,0,21
887,1086,13,4,3,0,29
893,1082,1,1,3,0,12
895,1078,13,6,3,5,8
896,1094,13,4,3,0,5
902,1092,8,4,3,1,25
907,1095,12,2,3,0,5
908,1108,0,0,3,0,12
914,1064,4,2,3,0,1
925,1124,8,3,3,0,69
931,1109,2,2,3,0,7
933,1125,2,2,3,0,12
935,344,2,3,3,0,9
940,1127,1,1,3,11,3
946,1101,0,0,3,3,9
949,327,2,2,3,0,21
950,1145,7,1,3,0,15
957,1138,3,1,3,0,13
959,1147,5,1,3,0,2
961,1152,10,4,3,0,43
966,1161,2,3,4,0,9
968,1163,3,2,3,0,11
972,1151,4,1,3,0,2
977,1171,2,2,4,0,12
983,1162,3,3,3,0,27
985,1158,1,1,3,4,17
987,1148,1,1,3,0,10
988,1179,4,2,4,0,7
994,1184,3,1,3,0,43
1000,1183,3,3,3,0,1
1001,1146,5,3,2,0,4
1007,1058,0,0,3,0,9
1012,1150,0,0,2,0,3
1017,1201,6,3,3,0,7
1023,1187,5,4,3,0,8
1025,1191,14,4,3,16,12
1028,185,3,1,3,0,11
1031,1199,3,2,3,0,7
1036,1208,7,2,3,0,67
1041,1209,6,2,1,0,16
