date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
11,4,1,1,3,0,3
15,8,1,1,1,0,8
17,6,0,0,5,0,15
21,17,2,1,3,1,54
24,11,0,0,4,0,9
27,30,3,2,3,0,7
30,38,0,0,5,0,9
31,25,0,0,3,2,12
32,48,0,0,4,0,4
36,22,1,1,4,0,2
45,59,2,1,3,1,12
47,41,4,1,5,0,2
50,71,5,3,3,0,8
57,66,1,2,3,6,4
65,88,50,4,3,4,79
68,98,1,1,3,0,10
71,84,2,1,3,1,24
75,85,1,1,3,0,28
76,83,6,2,3,0,5
79,125,0,0,3,0,23
82,86,0,0,4,0,3
83,122,2,1,3,0,13
92,140,1,2,3,0,110
93,137,10,2,3,1,54
99,151,1,1,3,1,36
103,147,1,1,4,0,94
105,153,3,5,5,0,6
106,170,4,2,3,0,54
115,148,5,2,3,0,27
118,171,11,2,3,0,54
123,180,1,1,3,4,18
124,208,3,1,6,0,13
128,218,1,1,3,0,9
131,168,1,1,3,0,34
136,231,1,1,5,0,17
137,192,0,0,4,0,12
145,169,4,2,3,5,16
149,181,7,2,3,1,41
152,251,5,4,3,0,24
158,223,3,1,5,0,66
163,260,5,3,3,0,33
168,271,1,1,5,0,4
170,179,2,1,3,1,4
172,249,2,2,5,0,3
174,72,4,2,3,0,9
178,296,9,4,3,0,13
182,275,0,0,3,0,1
184,306,6,2,3,0,6
194,297,10,4,3,0,78
198,156,0,0,3,0,5
205,207,1,3,3,0,5
209,247,5,3,3,0,2
217,338,0,0,3,5,5
218,65,4,3,3,0,13
225,257,3,2,4,2,5
228,187,3,2,5,0,5
229,93,1,1,3,0,4
233,378,0,0,3,0,13
234,380,3,3,3,0,38
241,398,54,4,2,5,25
245,413,4,1,3,22,122
252,424,8,3,3,0,58
256,254,2,3,3,0,4
257,421,10,4,3,1,92
262,416,2,1,3,0,68
268,457,13,4,3,3,74
272,417,2,1,3,53,1
274,397,0,0,3,3,118
280,450,13,3,3,1,71
282,465,2,1,5,3,7
