date,bug_id,degree,depth,severity,votes,comment_count
7,5,1,1,3,2,2
9,0,2,2,3,0,5
11,4,1,1,3,0,3
13,1,0,0,3,0,9
14,8,0,0,1,0,8
18,22,1,1,4,0,2
21,17,4,2,3,1,54
27,30,3,1,3,0,7
31,25,1,1,3,2,12
33,48,1,1,4,0,4
36,19,0,0,3,1,7
45,65,3,2,3,0,13
46,59,2,1,3,1,12
49,73,1,1,3,0,4
50,43,0,0,5,0,4
51,71,2,1,3,0,8
60,85,1,1,3,0,28
64,98,5,2,3,0,10
66,68,1,1,5,0,2
67,83,6,2,3,0,5
68,60,1,1,3,0,5
75,97,1,1,3,0,7
79,125,0,0,3,0,23
80,67,0,0,4,0,4
83,114,0,0,3,0,4
90,66,1,1,3,6,4
91,137,1,3,3,1,54
92,140,1,1,3,0,110
102,147,8,2,4,0,94
103,153,0,0,5,0,6
105,129,3,1,3,0,11
109,170,2,2,3,0,54
111,186,4,3,3,0,16
118,171,14,1,3,0,54
120,180,5,4,3,4,18
124,168,4,3,3,0,34
127,208,3,2,6,0,13
130,169,3,2,3,5,16
133,223,4,2,5,0,66
135,231,6,2,5,0,17
139,224,4,3,3,0,28
142,167,4,2,4,0,7
152,236,5,4,3,26,15
155,251,7,2,3,0,24
156,228,3,3,3,0,20
160,218,5,3,3,0,9
163,260,6,2,3,0,33
164,248,1,1,3,0,17
168,249,1,5,5,0,3
171,259,1,2,3,0,8
172,256,0,0,3,0,2
176,192,3,4,4,0,12
178,296,9,3,3,0,13
184,185,1,1,3,0,11
186,297,2,2,3,0,78
194,285,2,3,5,0,13
197,315,3,2,3,1,6
202,257,0,0,4,2,5
203,187,3,2,5,0,5
205,275,4,3,3,0,1
207,293,1,4,3,0,3
210,330,2,2,3,0,27
215,292,4,2,3,0,3
216,380,3,2,3,0,38
222,350,4,2,5,0,16
224,161,1,1,3,0,54
225,298,1,4,3,0,3
235,142,4,2,3,31,7
238,398,45,4,2,5,25
