date,bug_id,degree,depth,severity,votes,comment_count
9,0,2,2,3,0,5
12,11,1,1,4,0,9
14,6,0,0,5,0,15
24,17,1,1,3,1,54
37,25,5,1,3,2,12
72,88,58,4,3,4,79
91,122,6,3,3,0,13
102,137,11,5,3,1,54
111,140,13,3,3,0,110
125,84,2,1,3,1,24
134,208,4,1,6,0,13
147,171,5,3,3,0,54
179,262,2,1,3,3,17
189,297,8,4,3,0,78
200,260,7,8,3,0,33
206,296,7,8,3,0,13
250,350,2,2,5,0,16
266,398,49,8,2,5,25
272,450,12,4,3,1,71
306,434,2,1,3,11,2
313,496,14,4,3,4,65
319,380,9,6,3,0,38
342,424,9,6,3,0,58
351,510,2,4,3,0,8
357,472,5,8,5,0,7
373,597,2,2,3,4,139
381,520,5,3,5,0,24
386,470,5,2,5,0,23
394,626,10,3,3,0,27
413,602,6,3,4,1,6
426,560,0,0,3,0,2
437,662,5,4,3,0,64
451,500,2,4,5,0,5
459,484,0,0,3,1,7
483,421,4,3,3,1,92
494,713,24,6,3,1,87
527,666,4,1,3,0,3
543,561,3,1,3,1,7
555,715,0,0,3,0,94
581,786,2,4,3,3,1
612,417,7,3,3,53,1
633,480,1,2,3,1,4
651,882,1,2,4,22,41
663,413,12,5,3,22,122
671,761,2,2,3,1,21
677,922,2,1,3,0,24
683,457,4,1,3,3,74
706,839,2,2,3,0,14
720,465,2,1,5,3,7
729,967,1,1,6,1,65
735,980,1,1,3,0,7
750,966,0,0,3,1,40
758,623,1,1,3,0,51
779,956,0,0,3,9,11
791,1000,25,4,4,0,95
806,889,4,3,3,0,1
817,935,10,3,3,3,139
828,1029,11,2,3,1,106
839,1028,20,9,3,0,118
865,778,1,1,3,0,3
889,658,1,3,3,0,3
898,1091,17,7,3,0,59
916,1093,3,2,3,2,35
927,1095,11,3,3,0,5
942,1127,10,3,3,11,3
953,567,5,2,3,3,66
964,1138,15,7,3,0,13
973,1090,12,4,3,0,21
979,1109,0,0,3,0,7
990,1094,4,4,3,0,5
1009,656,2,2,3,1,1
1027,1191,10,8,3,16,12
1033,1131,3,2,3,0,11
1044,1202,14,9,3,0,63
1059,1078,5,3,3,5,8
1076,1124,1,1,3,0,69
1087,1208,10,7,3,0,67
1098,1144,8,7,4,0,11
1109,1235,9,4,3,0,2
1116,523,1,1,3,0,26
1127,1252,13,3,3,0,73
1138,1261,9,2,5,0,39
1158,587,8,5,3,1,17
1175,621,8,2,3,4,1
1181,821,1,3,5,0,4
1192,1152,2,1,3,0,43
1202,1263,0,0,3,0,13
1208,1086,7,4,3,0,29
1218,1227,2,1,3,1,75
1235,1299,8,4,3,0,8
1244,1213,1,2,5,0,46
1258,1307,9,2,3,5,58
1269,1162,3,2,3,0,27
1280,1315,13,7,3,9,14
1298,593,7,5,4,0,19
1309,1171,1,1,4,0,12
1320,1344,3,1,3,0,30
1331,1355,4,2,3,0,62
1342,1348,11,9,3,0,35
1352,1376,15,5,3,0,8
1358,1378,9,2,3,0,1
1369,1380,0,0,3,0,2
1380,1377,0,0,3,0,39
1397,1400,9,4,3,1,13
1416,1264,1,1,3,0,6
1427,1415,3,1,3,0,14
1442,1422,9,2,3,0,32
1453,1428,9,4,3,0,26
1466,1158,7,3,3,4,17
1482,1335,4,2,3,2,10
1493,1359,3,2,3,0,30
1499,1082,4,3,3,0,12
1509,1379,10,4,3,0,1
1516,1449,14,5,3,1,18
1530,999,7,2,3,1,9
1541,1329,7,5,3,0,48
1567,183,1,5,3,0,3
1579,1468,9,10,3,0,55
1586,1464,2,1,3,0,3
1604,825,3,4,3,0,22
1631,978,1,8,3,0,12
1642,1495,19,6,3,0,56
1670,743,3,8,3,2,23
1682,1503,9,3,3,0,28
1701,826,3,3,3,0,37
1711,1145,7,7,3,0,15
1721,1223,7,1,3,0,14
1727,1525,8,2,3,0,9
1736,1529,2,2,3,0,13
1745,1500,16,3,3,0,6
1756,1539,9,4,3,0,4
1775,949,4,6,3,0,15
1787,1563,2,3,3,1,57
1793,1572,1,6,3,0,18
1811,1582,0,0,3,0,7
1831,1584,1,3,3,0,1
1840,1512,2,1,3,0,23
1851,1575,13,7,3,0,46
1857,1613,3,2,3,0,35
1868,1614,9,3,3,0,13
1880,1560,8,8,3,5,52
1891,1564,1,1,3,0,39
1911,1607,4,9,3,1,4
1931,1608,2,9,3,0,10
1944,1589,3,2,3,0,34
1955,1629,1,2,3,0,17
1970,1630,0,0,3,0,1
1981,1561,0,0,3,0,9
1988,1266,1,11,3,0,8
1999,1641,8,8,3,0,2
2006,1659,8,10,3,0,8
2036,1662,1,1,3,0,1
2047,1671,25,6,3,0,62
2077,694,4,1,3,2,10
2083,1108,0,0,3,0,12
2091,1557,2,2,3,0,31
2097,1528,2,1,3,0,12
2118,1201,1,1,3,0,7
2124,1707,2,1,3,1,4
2137,1362,1,2,3,0,2
2149,1705,0,0,3,1,7
2156,1038,6,9,3,1,17
2168,1644,6,2,3,0,8
2190,697,0,0,3,0,3
2199,1743,3,3,3,0,13
2213,1361,1,2,3,0,1
2228,630,6,7,3,3,338
2241,1320,1,3,3,0,6
2249,1466,2,1,3,0,34
2260,1759,3,5,3,1,4
2267,1774,9,3,3,0,57
2288,1789,11,7,3,1,26
2302,1761,2,5,3,0,7
2341,1625,1,6,3,0,32
2361,1754,1,3,3,0,11
2373,1758,6,2,3,0,4
2382,1024,6,2,3,0,15
2407,1356,4,3,3,8,11
2416,1224,0,0,3,0,78
2428,1492,1,5,3,0,11
2455,425,0,0,3,0,4
2464,1618,1,1,3,0,4
2473,1760,2,1,3,0,5
2489,1317,5,3,3,0,26
2527,1824,5,6,3,0,5
2541,1866,8,9,3,1,7
2555,820,4,6,3,0,10
2582,1844,3,6,3,0,8
2600,1056,6,3,3,2,14
2620,1254,2,2,3,0,17
2626,1559,7,4,3,0,15
2632,1869,6,4,4,0,38
2652,1710,2,4,3,1,10
2679,951,0,0,4,0,28
2692,1914,17,4,3,3,24
2703,1918,7,3,3,2,9
2725,1859,4,4,3,0,12
2740,824,0,0,3,0,10
2751,1933,25,7,3,0,1
2764,1794,6,4,3,0,21
2774,847,0,0,3,0,9
2797,1941,1,3,3,0,14
2824,840,1,1,3,0,30
2848,741,2,5,3,7,1
2854,1544,6,5,3,0,6
2861,1845,1,1,3,0,9
2877,1944,2,3,3,0,2
2888,147,6,3,4,0,94
2918,950,3,2,3,0,3
2939,502,1,4,3,0,18
2960,1900,2,1,3,0,16
2967,1092,6,4,3,1,25
2994,1849,1,6,3,0,7
3005,1342,3,1,3,0,4
3009,1973,5,4,6,0,9
3024,573,1,4,4,0,2
3056,1661,1,2,3,0,1
3061,1678,6,4,3,0,7
3069,1570,6,3,3,0,6
3075,862,6,1,3,0,3
3093,1895,4,4,3,0,5
3117,654,1,2,3,0,8
3142,661,1,7,3,0,2
3175,1910,4,10,3,0,6
3224,1912,4,10,3,0,6
3249,1756,1,3,3,1,8
3260,1995,0,0,3,0,5
3288,1870,4,9,3,5,3
3301,756,0,0,3,0,7
3339,1089,4,7,3,1,4
3359,1768,3,9,3,0,10
3389,1892,4,2,3,0,16
