date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2010-01-20 00:00:00.000000,2010-01-20 13:47:18.363580,62178,0,0,5,31,278,19
2010-01-27 00:00:00.000000,2010-01-27 03:40:48.557367,537532,0,0,3,0,3,26
2010-02-13 00:00:00.000000,2010-02-12 10:54:01.642572,541949,1,1,5,0,2,43
2010-02-15 00:00:00.000000,2010-02-14 01:04:35.947527,545339,1,1,3,0,4,45
2010-03-04 00:00:00.000000,2010-03-03 06:11:43.648108,545595,0,0,3,2,9,62
2010-03-07 00:00:00.000000,2010-03-07 01:49:36.521739,539608,0,0,4,0,7,65
2010-03-25 00:00:00.000000,2010-03-25 15:30:41.673331,432687,1,2,5,55,50,83
2010-03-27 00:00:00.000000,2010-03-26 16:25:14.175887,550951,1,1,3,0,4,85
2010-04-07 00:00:00.000000,2010-04-07 15:08:23.478261,556957,0,0,3,0,54,6
2010-04-20 00:00:00.000000,2010-04-20 16:48:34.807751,557207,0,0,5,0,7,19
2010-05-07 00:00:00.000000,2010-05-06 20:35:57.785297,558826,1,1,5,0,5,36
2010-05-17 00:00:00.000000,2010-05-16 17:36:26.373424,555855,1,1,5,0,6,46
2010-05-31 00:00:00.000000,2010-05-29 16:28:23.291295,566008,0,0,3,4,16,60
2010-06-10 00:00:00.000000,2010-06-09 18:54:45.419871,568504,0,0,3,0,4,70
2010-06-24 00:00:00.000000,2010-06-22 01:21:30.415257,570343,1,1,3,0,3,84
2010-06-30 00:00:00.000000,2010-06-30 06:55:18.585051,570244,1,1,5,0,4,90
2010-07-04 00:00:00.000000,2010-07-03 00:18:56.855248,576626,0,0,4,0,4,3
2010-07-22 00:00:00.000000,2010-07-22 02:36:27.812981,577079,0,0,3,0,2,21
2010-08-08 00:00:00.000000,2010-08-07 05:51:18.640418,579714,1,1,5,0,16,38
2010-08-30 00:00:00.000000,2010-08-25 05:38:17.828361,512788,0,0,3,4,4,60
2010-09-06 00:00:00.000000,2010-09-04 17:13:02.805291,581731,0,0,4,0,4,67
2010-09-07 00:00:00.000000,2010-09-06 23:08:30.228937,581914,0,0,3,0,10,68
2010-09-24 00:00:00.000000,2010-09-23 09:58:09.117195,585172,0,0,3,0,3,85
2010-10-08 00:00:00.000000,2010-10-07 00:40:40.547524,601138,0,0,4,0,9,7
2010-11-22 00:00:00.000000,2010-11-20 04:07:00.000000,130327,1,1,4,2,55,52
2010-11-28 00:00:00.000000,2010-11-25 12:35:02.608696,608336,1,1,5,0,24,58
2010-11-30 00:00:00.000000,2010-11-28 21:58:53.601403,604265,1,1,3,0,8,60
2010-12-15 00:00:00.000000,2010-12-15 11:43:31.374962,604400,0,0,3,0,3,75
2011-01-10 00:00:00.000000,2011-01-10 06:00:20.928945,622451,0,0,1,0,8,9
2011-01-11 00:00:00.000000,2011-01-10 18:19:31.304348,624173,0,0,4,0,2,10
2011-01-12 00:00:00.000000,2011-01-12 06:20:27.643868,622659,0,0,3,0,6,11
2011-01-27 00:00:00.000000,2011-01-27 14:35:27.167026,623453,0,0,3,1,7,26
2011-01-27 00:00:00.000000,2011-01-27 19:58:51.789770,625670,0,0,4,0,3,26
2011-01-31 00:00:00.000000,2011-01-29 02:27:44.347826,627472,1,1,3,0,8,30
2011-02-16 00:00:00.000000,2011-02-15 18:20:33.534297,629804,0,0,5,0,6,46
2011-03-04 00:00:00.000000,2011-03-03 20:05:51.528760,630789,0,0,3,1,3,62
2011-03-21 00:00:00.000000,2011-03-18 23:19:24.712396,636419,0,0,3,0,2,79
2011-03-26 00:00:00.000000,2011-03-26 15:01:11.627192,641547,0,0,3,0,6,84
2011-03-27 00:00:00.000000,2011-03-26 20:40:20.863976,632583,0,0,3,0,5,85
2011-04-06 00:00:00.000000,2011-04-06 10:43:39.130435,647832,0,0,4,0,9,5
2011-04-24 00:00:00.000000,2011-04-21 07:28:48.372808,647976,0,0,3,0,2,23
2011-04-25 00:00:00.000000,2011-04-25 01:00:39.046590,648985,0,0,3,0,2,24
2011-05-10 00:00:00.000000,2011-05-09 23:58:56.493387,650409,0,0,3,5,4,39
2011-05-22 00:00:00.000000,2011-05-21 07:27:07.806829,621459,1,1,3,0,7,51
2011-06-15 00:00:00.000000,2011-06-12 13:23:07.160874,322435,1,1,3,0,14,75
2011-06-16 00:00:00.000000,2011-06-16 06:33:39.130435,657267,1,1,5,0,23,76
2011-06-25 00:00:00.000000,2011-06-25 11:56:22.516149,655226,0,0,5,0,4,85
2011-06-29 00:00:00.000000,2011-06-29 17:17:15.652174,662539,0,0,4,0,6,89
2011-06-30 00:00:00.000000,2011-06-30 08:14:16.135624,664694,0,0,3,0,6,90
2011-07-03 00:00:00.000000,2011-07-03 12:16:40.898499,668991,0,0,3,0,6,2
2011-07-24 00:00:00.000000,2011-07-24 09:34:30.821286,671389,0,0,3,3,338,23
2011-08-11 00:00:00.000000,2011-08-07 23:01:00.055368,673772,0,0,3,1,1,41
2011-08-16 00:00:00.000000,2011-08-14 21:57:15.652174,672051,0,0,3,0,4,46
2011-08-21 00:00:00.000000,2011-08-20 15:42:49.565217,672485,0,0,5,0,63,51
2011-08-24 00:00:00.000000,2011-08-22 04:34:10.434783,596813,1,1,3,1,71,54
2011-09-08 00:00:00.000000,2011-09-07 20:34:41.710243,679742,0,0,3,10,45,69
2011-09-09 00:00:00.000000,2011-09-08 22:13:00.737598,683132,0,0,3,0,4,70
2011-09-26 00:00:00.000000,2011-09-23 20:50:24.066441,682565,0,0,3,2,5,87
2011-11-03 00:00:00.000000,2011-11-03 09:52:02.676100,696336,0,0,5,0,7,33
2011-11-22 00:00:00.000000,2011-11-18 01:40:03.617349,698926,0,0,3,1,3,52
2011-11-22 00:00:00.000000,2011-11-22 22:45:31.304348,702922,0,0,3,0,11,52
2011-11-30 00:00:00.000000,2011-11-29 18:49:04.041833,699586,0,0,3,0,4,60
2011-12-07 00:00:00.000000,2011-12-06 14:45:55.625961,699759,0,0,3,0,11,67
2011-12-21 00:00:00.000000,2011-12-21 07:45:28.680406,702323,0,0,3,0,1,81
2012-01-24 00:00:00.000000,2012-01-24 14:56:00.110735,716893,0,0,3,0,2,23
2012-01-26 00:00:00.000000,2012-01-25 06:13:30.727037,719405,0,0,3,0,2,25
2012-02-02 00:00:00.000000,2012-01-31 22:21:41.599508,721334,0,0,3,0,2,32
2012-02-17 00:00:00.000000,2012-02-16 14:57:59.058751,722800,0,0,5,0,6,47
2012-02-20 00:00:00.000000,2012-02-18 00:10:33.913043,725944,0,0,3,0,5,50
2012-02-26 00:00:00.000000,2012-02-25 11:50:48.668102,726511,0,0,3,0,11,56
2012-03-15 00:00:00.000000,2012-03-09 18:00:41.931713,730531,1,1,3,0,6,74
2012-03-29 00:00:00.000000,2012-03-28 03:43:07.345432,732174,1,1,3,0,4,88
2012-04-09 00:00:00.000000,2012-04-06 13:20:52.173913,742419,1,1,3,4,65,8
2012-04-11 00:00:00.000000,2012-04-10 03:35:05.217391,742645,1,1,3,0,18,10
2012-04-22 00:00:00.000000,2012-04-17 04:13:59.944632,687958,0,0,4,0,15,21
2012-04-28 00:00:00.000000,2012-04-28 00:46:54.980006,682329,1,1,3,1,87,27
2012-05-14 00:00:00.000000,2012-05-13 06:10:37.797601,657442,0,0,3,0,14,43
2012-06-06 00:00:00.000000,2012-05-27 01:23:22.534605,748809,1,1,4,0,19,66
2012-06-20 00:00:00.000000,2012-06-15 19:59:35.545986,757065,0,0,5,0,3,80
2012-06-27 00:00:00.000000,2012-06-27 00:45:29.861581,762593,1,1,3,0,94,87
2012-07-07 00:00:00.000000,2012-07-07 00:47:36.521739,771465,0,0,3,0,4,6
2012-07-18 00:00:00.000000,2012-07-18 03:10:13.528145,771788,0,0,3,3,12,17
2012-08-01 00:00:00.000000,2012-08-01 00:32:16.407259,774269,0,0,3,1,9,31
2012-08-07 00:00:00.000000,2012-08-04 18:49:05.217391,775118,0,0,3,0,5,37
2012-08-21 00:00:00.000000,2012-08-21 03:34:50.993540,772368,0,0,3,0,10,51
2012-08-29 00:00:00.000000,2012-08-27 20:20:33.368194,623155,1,1,3,1,54,59
2012-09-03 00:00:00.000000,2012-09-02 00:00:39.130435,785426,1,1,6,1,65,64
2012-09-11 00:00:00.000000,2012-09-08 11:36:23.955706,744945,0,0,3,0,10,72
2012-09-16 00:00:00.000000,2012-09-16 12:51:50.421409,782130,0,0,3,0,4,77
2012-10-08 00:00:00.000000,2012-10-03 12:58:27.431311,797061,0,0,3,0,2,7
2012-10-14 00:00:00.000000,2012-10-11 21:55:44.347826,799009,0,0,3,0,9,13
2012-10-21 00:00:00.000000,2012-10-21 00:33:46.102738,800098,0,0,3,1,18,20
2012-10-28 00:00:00.000000,2012-10-24 17:42:07.826087,803225,1,1,3,0,59,27
2012-11-02 00:00:00.000000,2012-11-02 22:55:19.692402,803620,0,0,3,0,5,32
2012-11-17 00:00:00.000000,2012-11-16 01:57:20.319902,802833,0,0,3,0,9,47
2012-11-25 00:00:00.000000,2012-11-24 13:15:22.331590,809682,1,1,3,8,25,55
2012-12-12 00:00:00.000000,2012-12-09 01:02:11.498001,803975,0,0,3,1,12,72
2012-12-20 00:00:00.000000,2012-12-18 09:17:19.692402,803626,1,2,3,0,5,80
2012-12-27 00:00:00.000000,2012-12-26 13:33:07.659182,781018,1,1,3,0,113,87
2013-01-13 00:00:00.000000,2013-01-12 13:57:03.875731,826599,0,0,3,2,12,12
2013-01-15 00:00:00.000000,2013-01-15 15:46:24.767948,830633,0,0,3,0,10,14
2013-01-20 00:00:00.000000,2013-01-19 15:58:31.304348,832610,0,0,3,0,2,19
2013-01-29 00:00:00.000000,2013-01-28 12:49:54.463242,832837,0,0,3,0,27,28
2013-02-05 00:00:00.000000,2013-02-03 13:00:26.086957,822367,1,1,3,1,75,35
2013-02-06 00:00:00.000000,2013-02-06 04:54:02.608696,836359,1,1,3,0,9,36
2013-02-12 00:00:00.000000,2013-02-12 08:30:33.128268,838402,1,3,3,0,33,42
2013-02-14 00:00:00.000000,2013-02-13 23:43:44.347826,838359,1,2,3,0,24,44
2013-02-14 00:00:00.000000,2013-02-14 10:21:33.913043,840641,2,2,3,0,13,44
2013-02-15 00:00:00.000000,2013-02-15 05:23:07.826087,837075,1,1,5,0,17,45
2013-02-20 00:00:00.000000,2013-02-20 14:43:57.391304,840388,1,1,3,0,78,50
2013-02-26 00:00:00.000000,2013-02-25 14:03:26.086957,822366,1,1,3,0,14,56
